47980dd67e533ea5ce4cb96e2921fd0318c5e55d7ff366a3ef0a9a5d2ac26e94,e79c7e4684b639ebf544f921b1b546fd4e5cd232132ca7b4b10628c9d8826409,6a7f004137e7c3b1a228ad281490be3ff7aaac56cab70caabf849684c98e4a74,12981d00fc22fc813a1d26accb2b23c874d9a09afa8f7e1172415578091458cc,0fb29b0ec3989e46a962b53c9840d8bdb8b12d727af82e35baf7a71186d23855,89e6b59899396d8496e99049ebe4dd7489a88df39e3425950aa56ea54ea3d480,df7010ad40bf744907e2a36d5d67ca9f6d7c24cf11ff412b01b2256aff36cdcb,7fd1364e5eb415507d9077c314572e33fd37c6fb44191381745d435b21600277,05094b2e674f794ae906d4169eff4805ae8a9ae38fbd88215dfc3c422059843c,f83e873eb5d69edebeea3d24aeac6709868afb11006c183cae3b1937829d28e6,8d9802a0112d314adebc3717968f4380de32dde677b79b4ef9a39be98df400fe,26f79f9da5bec708ed5567af31ec7a895555af098a8e359bf84822517e50a8b5,4b230a847d0bde49b5fd837f8d6d8700060b3f4de35afa472a34182cc2e153d5,07652db55158da87d76dc726263707d83f2da72a02fbc06f44ba3783f72c9875,7f3b9fdca81fd61ea5507edec19be14be8df6104bd46565c8a5043cf1f27a137,5b4709a404b8171b1845fb9e62b3c786da3c4fa6120c101ee86cd3330438b939,85d7505f8e4ec5cedf0e231b2cbd6c342c670b865e0b65ec2e7c5d6961b2ee5a,ecb0256a0c738dc9e64a6e75d09f987124c442c236e6a46a87196ab89522e39b,80a8e3da29a7f14da20c2f37e532e2ea3df893f2cd7d6038fc9ed9eaff01cc43,8083ad6044ee3823724d6a2da74e21f7e05eb539ebfaea1e78e13b2a468d2eee,4a49d2b34f39878bcab922fa4d154e2ed73f931eed9ca3148e9a43ae19efec96,d49829d015a2d8254f956400aa17dfde74d5c670c8e5f0291114d4de86afc80e,f94912b5cbc82bf30d553434ebaa44fd8abb6820663c557c5bd1c733e90cd93b,f283ec0741a429cc2e94d8f2754b545c0b7231887c1376b301953e31cc3af773,987250593e936b52929d97af0e633043a63db4b1dd3d0180c41ceb05a25484b9,f5aa174892751f98511b4ba6f34f0b04dc259363942506796e729ff68cbe5522,27505b3af6a6447ee1bbd9e3327e72bbb164a4e603f7d6ca51d3a9e77fbdf0c4,daf02d90107564daadf17e34de4890b1bd3f0417fcb57106195ec67945f84a70,cab78d9b7ec88fc1d3ce22096404d70816d55cf64b38c8165262762463c241ee,c6e8b619f37f1af222d9b193c0104e2075b7a96c97addfeaf482ffade58ca7cc,30602795e05838d01287a1970303f9ad2015c0b132ac5bbe3dd47bd333f9df43,2ee132f34e2ef0ff344efcd57ebfff9e57ae396e4adcee04ae25e672f5eae9af,8e66eda323239952b73cee823e59ae95f61c1b95574c6230492c31b4ddd782c3,0dbb3ae6759b4e200bb28ef2fcf7363c34495e500156d6f2f6242fbc64a13aa3,d89cd336cf016750e67976964099fb50375f43d23c702e30c70977f86f1b79ce,4fb691f62e7afff2eb92ea824d2376cf705cf93f935f2f69a86756e8eae278f8,e3460613f6b11276ecae3a289c2cb0f6feec8315349bf5586d8fc78dda2e7860,422acecba63f3fb23b8b4541dd9c036b0607aa42172a35e06f361725798bac29,b1a25ad4528d97dd5fe01bd252f840caf54156c390e04f5f03ac45802067875b,2d22d5f870be6d3b3dd9912f04c477ba4b963d2d5530bec95d38359a4c64b9b1,45756988f26a3b16ad984af4854893b10ef2cf53dba08b517ef1130845953cf7
"620130001","0","61001004","61001005","0","0","0","0","0","0","18","1","0","0","0","3001","0","30","1","600110031","0","0","0","61001007","0","1","0","620090001","600000003","258","1","36","0","3001","0","0","1","0","0","0","620060001"
"620130001","0","61001004","61001005","0","0","0","0","0","0","18","1","0","0","0","4001","0","30","1","600110041","0","0","0","61001007","0","1","0","620090001","600000004","258","1","36","0","4001","0","0","1","0","0","0","620060001"
"620130002","0","61001004","61001005","0","0","0","0","0","0","18","1","0","0","0","5001","0","30","1","600110051","0","0","0","61001007","0","1","0","620090002","600000005","268","1","36","0","5001","0","0","1","0","0","0","620060002"
"620130003","0","61001004","61001005","0","0","0","0","0","0","18","1","0","0","0","6001","0","30","1","600110061","0","0","0","61001007","0","1","0","620090003","600000006","273","1","36","0","6001","0","0","1","0","0","0","620060003"
"620130004","0","61001004","61001005","0","0","0","0","0","0","18","1","0","0","0","7001","0","30","1","600110071","0","0","0","61001007","0","1","0","620090004","600000007","281","1","36","0","7001","0","0","1","0","0","0","620060004"
"620130005","0","61001004","61001005","0","0","0","0","0","0","18","1","0","0","0","8001","0","30","1","600110081","0","0","0","61001007","0","1","0","620090005","600000008","288","1","36","0","8001","0","0","1","0","0","0","620060005"
"620130006","0","61001004","61001005","0","0","0","0","0","0","18","1","0","0","0","9001","0","30","1","600110091","0","0","0","61001007","0","1","0","620090006","600000009","298","1","36","0","9001","0","0","1","0","0","0","620060006"
"620130007","0","61001004","61001005","0","0","0","0","0","0","18","1","0","0","0","10001","0","30","1","600110101","0","0","0","61001007","0","1","0","620090007","600000010","309","1","36","0","10001","0","0","1","0","0","0","620060007"
"620130008","0","61001004","61001005","0","0","0","0","0","0","18","1","0","0","0","11001","0","30","1","600110111","0","0","0","61001007","0","1","0","620090008","600000011","313","1","36","0","11001","0","0","1","0","0","0","620060008"
"620130009","0","61001004","61001005","0","0","0","0","0","0","18","1","0","0","0","12001","0","30","1","600110121","0","0","0","61001007","0","1","0","620090009","600000012","321","1","36","0","12001","0","0","1","0","0","0","620060009"
"620130010","0","61001004","61001005","0","0","0","0","0","0","18","1","0","0","0","13001","0","30","1","600110131","0","0","0","61001007","0","1","0","620090010","600000013","326","1","36","0","13001","0","0","1","0","0","0","620060010"
"620130011","0","61001004","61001005","0","0","0","0","0","0","18","1","0","0","0","14001","0","30","1","600110141","0","0","0","61001007","0","1","0","620090011","600000014","336","1","36","0","14001","0","0","1","0","0","0","620060011"
"620130012","0","61001004","61001005","0","0","0","0","0","0","18","1","0","0","0","15001","0","30","1","600110151","0","0","0","61001007","0","1","0","620090012","600000015","341","1","36","0","15001","0","0","1","0","0","0","620060012"
"620130013","0","61001004","61001005","0","0","0","0","0","0","18","1","0","0","0","16001","0","30","1","600110161","0","0","0","61001007","0","1","0","620090013","600000016","351","1","36","0","16001","0","0","1","0","0","0","620060013"
"620130014","0","61001004","61001005","0","0","0","0","0","0","18","1","0","0","0","17001","0","30","1","600110171","0","0","0","61001007","0","1","0","620090014","600000017","356","1","36","0","17001","0","0","1","0","0","0","620060014"
"620130015","0","61001004","61001005","0","0","0","0","0","0","18","1","0","0","0","18001","0","30","1","600110181","0","0","0","61001007","0","1","0","620090015","600000018","366","1","36","0","18001","0","0","1","0","0","0","620060015"
"620130016","0","61001004","61001005","0","0","0","0","0","0","18","1","0","0","0","19001","0","30","1","600110191","0","0","0","61001007","0","1","0","620090016","600000019","371","1","36","0","19001","0","0","1","0","0","0","620060016"
