fdfad0653c1e6b83770e1c66d3678e755d01a0eb1fdd6c0befa0d1c13b8ab3d8,ea6688419c305dc81268432c0dacec35daa89651d5e87dba453cb05f4db30e48,ae6d268c557c0c3497fd1c2b48036a8d11524f92ef5936981d3a35a6685a7835,312d41a76200fa95f1548b7d67f57902482734214ec11fe5a79df34b0ea63308,316d1bf7ce2501c88e134db3091835047363ef6c1ec52468eb0e41ae9f3ef6f5,4d2713b61e69c5929eb82b3c8500a6364a889397c518d81ba740eb02cbd6ed0d,f48306e1fee0b83bef1d4286ac94877d911329168afd7bc42ff83f9d7bdeb41e,be050bd5cf696def1b1e63fb6702274cbec599e15f1973968d9525b838cb1f22,6bacb3325d3f8e851e4c30986ba652c70ebad59f5ba979a7b53b2f17608c7183,4ae7946dea32afb88ce0f084d009f9c28154a5edd94d9fef3f3af4588515cb64,c3f035507e2f043cd2ba3cba9dabf08f7411df03310f3d5c5660ae892d69f547,dedc2ce2f1f26b1d4b342f2ea0a33d3a2ed77280d7b9ebd11cf1437b41790828,81e7be8a0f1cd50a8b8f5c18bc7ba32995ea1d3ff1d98d92ba50b0fd1cad7305,cb781ecc28a22f1a15662eeb868a45a9e4d8c16c077c1108a1d6a7a49bbae9d8,eb78868b6c0f55923d25fad6541f04291f7579fb1c29d3c08232e473aa945f17,90deaf3ff36cd03e066a8932d67c81212b3c1b1c60bd78659f178b82744cee0a,6369b11513f44428d4d6ff340b44e8fced87437e1fd2547ab3c0783ffd6eb5d1,e8cad4a1012cad65878ca76c143725411d649cf31334106af325333f42e8be46,37a07fca8479af718627fc3eb2238c0f648fa49a576aacdfd325c588763c3b05,aa728e5c41a7cc2b343eb3507f6687ebfb8fe06d4d60fa73646d7462bbdc480d,18876b998064082e02000e842a9db46177255b957a86f2f091c9faeb2e23af34,7ba57ef111352c14a2da155ce59b409a2fd328a44c25c8299fa47a80b90b3968,0f9648fc794ec6063a73ad5f577cdb3da789992c35e46922e47816fabbf2ee46,df594eb12b68fe1df074c31e348fd16104d8bc8c10feaeeccf1c905dd890901d,fadcdae80b107657d3c48509464988528e577af88224b01e4ddc5172aebdfa82,fdc49f7ce1d46616945c200eff8c4a5b9da59b1c1cfc3fe57f444c5055bce093,759459a36b4314b14ae47ed2c8bd449fd7766a4bcc89bd040ecd3a9bf1ced658,f05e080f48238ea2ab018d85175c7a1876ed7b9934166e2596e0e577902da547,346c9dbbe2407b30a39567a301b179e882e76027713a3d05a33d228e6888ead8,67191e158647c5eeaae3a376c3462d61859cf91759ae16da1b1da12402a2c78b,220ccaa6005d0253621752b49742228c240edafd3afd0e0e56589c2e9e80157f,68b2fbbc2c2ab69d390845499262eab90adb5d6cfc23ce4bb042eb0efaa30234,ce5384327dabb578d9f78c02dcd7ee23cc1fffa5de01aa34d3b88d6b14f216c0,349c8ed27d931791df756ccb67885422a59f4d9c4dfb870655e9b437afc67e2c,9c184d00767710d0b8da3a2272f52f62534f2063e3c76ab0574e5329eed7bff3,c79c840db333dd5cc827c0dd0159c74e031df8bc342c70f7a9bebd94da6c4f1e,e38a59bfe18dfa2a44ed4a5247d78fa637335f79e2936ecf922179cd20cd98ec,370d4e8235b10a2d5683c98284598e13c56214a85ad7e6760d7e435bac6cb446,30ddda604ccdd3505c5bf97539da7ec2bfb3ba9471afcbf4f3eed17fc61ce0aa,c4b33f5e3b873d52e90da4d9c1663b0b5fcfb2cf2784a67afe305da358fc7e99,1e5adb9cdaea2fd0e410c9e98aa5ac0a726a6ec66e4a95ae0feb79c9824e7e04
"620130001","0","1001","620090001","0","61001007","0","1001","0","600000001","0","0","1","600110011","0","0","0","1","30","1","0","620060001","0","0","36","0","1","0","0","18","0","0","258","61001004","0","61001005","0","1","0","0","0"
"620130001","0","2001","620090001","0","61001007","0","2001","0","600000002","0","0","1","600110021","0","0","0","1","30","1","0","620060001","0","0","36","0","1","0","0","18","0","0","258","61001004","0","61001005","0","1","0","0","0"
"620130001","0","3001","620090001","0","61001007","0","3001","0","600000003","0","0","1","600110031","0","0","0","1","30","1","0","620060001","0","0","36","0","1","0","0","18","0","0","258","61001004","0","61001005","0","1","0","0","0"
"620130001","0","4001","620090001","0","61001007","0","4001","0","600000004","0","0","1","600110041","0","0","0","1","30","1","0","620060001","0","0","36","0","1","0","0","18","0","0","258","61001004","0","61001005","0","1","0","0","0"
"620130002","0","5001","620090002","0","61001007","0","5001","0","600000005","0","0","1","600110051","0","0","0","1","30","1","0","620060002","0","0","36","0","1","0","0","18","0","0","268","61001004","0","61001005","0","1","0","0","0"
"620130003","0","6001","620090003","0","61001007","0","6001","0","600000006","0","0","1","600110061","0","0","0","1","30","1","0","620060003","0","0","36","0","1","0","0","18","0","0","273","61001004","0","61001005","0","1","0","0","0"
"620130004","0","7001","620090004","0","61001007","0","7001","0","600000007","0","0","1","600110071","0","0","0","1","30","1","0","620060004","0","0","36","0","1","0","0","18","0","0","281","61001004","0","61001005","0","1","0","0","0"
"620130005","0","8001","620090005","0","61001007","0","8001","0","600000008","0","0","1","600110081","0","0","0","1","30","1","0","620060005","0","0","36","0","1","0","0","18","0","0","288","61001004","0","61001005","0","1","0","0","0"
"620130006","0","9001","620090006","0","61001007","0","9001","0","600000009","0","0","1","600110091","0","0","0","1","30","1","0","620060006","0","0","36","0","1","0","0","18","0","0","298","61001004","0","61001005","0","1","0","0","0"
"620130007","0","10001","620090007","0","61001007","0","10001","0","600000010","0","0","1","600110101","0","0","0","1","30","1","0","620060007","0","0","36","0","1","0","0","18","0","0","309","61001004","0","61001005","0","1","0","0","0"
"620130008","0","11001","620090008","0","61001007","0","11001","0","600000011","0","0","1","600110111","0","0","0","1","30","1","0","620060008","0","0","36","0","1","0","0","18","0","0","313","61001004","0","61001005","0","1","0","0","0"
"620130009","0","12001","620090009","0","61001007","0","12001","0","600000012","0","0","1","600110121","0","0","0","1","30","1","0","620060009","0","0","36","0","1","0","0","18","0","0","321","61001004","0","61001005","0","1","0","0","0"
"620130010","0","13001","620090010","0","61001007","0","13001","0","600000013","0","0","1","600110131","0","0","0","1","30","1","0","620060010","0","0","36","0","1","0","0","18","0","0","326","61001004","0","61001005","0","1","0","0","0"
"620130011","0","14001","620090011","0","61001007","0","14001","0","600000014","0","0","1","600110141","0","0","0","1","30","1","0","620060011","0","0","36","0","1","0","0","18","0","0","336","61001004","0","61001005","0","1","0","0","0"
"620130012","0","15001","620090012","0","61001007","0","15001","0","600000015","0","0","1","600110151","0","0","0","1","30","1","0","620060012","0","0","36","0","1","0","0","18","0","0","341","61001004","0","61001005","0","1","0","0","0"
"620130013","0","16001","620090013","0","61001007","0","16001","0","600000016","0","0","1","600110161","0","0","0","1","30","1","0","620060013","0","0","36","0","1","0","0","18","0","0","351","61001004","0","61001005","0","1","0","0","0"
"620130014","0","17001","620090014","0","61001007","0","17001","0","600000017","0","0","1","600110171","0","0","0","1","30","1","0","620060014","0","0","36","0","1","0","0","18","0","0","356","61001004","0","61001005","0","1","0","0","0"
