1ad0ef2b6ddef72bcf86a457a63a9805ccc0344db060cc440c665928482f4912,0dea2f525aa955779794d104359cf03ef92a79b6aea379f27965b9dbceebb71f,20edc8c0104671a80309942d6c0103fde2d99f3d0829789461bdec9a38c83adf,1d254ad2bbf6a579d34306ae90b2fc807ef3ebbcee502d011cc77303cdda1bd6,681e042e19842d390408099ccc4dc14b5d842d806444b6a4ce8a8ee9a42ced60,0dd5d3e4fc3ce725abe2de7189566cde808d33235d11da3c3e5132c911adf3f3,c13d612dbfbc10d0c9c298985159b20b4d8e4c66d656119cb506bee47fca5799,ba7ba34ac3529fd715329554ebd87bb4c169dfafd4af03612bd781968939006e,ed19a8a4667c8ab9d2e16117c33164be473a9547013eeb70d8e91a2353ea9e28,3e7b4e7d485613789c99853d21a61c5ec6e280ad3bf2f7256d46f236db2504b7,4943b996b041d7e4af454bd1cc03f036ccde10d28ba892e7a2e227535c413925,9db294c407f91fd242165255c0f97c581e86559ea6a6196e4a6be22dbae5f7d7,a89b86acc1b100600d4dbfbfa3730555ca26b0641efcba09f91b3e15e0929926,efb44437611fe11f14d242c9a2d84788ff8af3b5f74142e74b5e58cde230ab2a,60f8906b7be31197b97db2c2797b20e6e8b9e176a5555f50d9d7f00ddbf33a8f,0c61c78e53538ce01e4a23dda091c31178ef7bd1c48af1bb51373ce02051bf2f,bfd83976739bf2f6ebc38761be013dfd445632de15ae610690959bf8f08977f6,9783befadccbc59848524ee4e3ed62a892596b1644a8c1e55ce61290efe552be,9cfa35bcc4c26c937e5a6f715aefedfe25c787379ad145ba536e97df23ab803a
"0","0","100101","33","0","0","0","0","0","0","0","10","0","0","0","2400","0","0","0"
"0","0","100101","34","0","0","0","0","0","0","0","10","0","0","0","2400","0","0","0"
"0","0","100201","33","0","0","0","2400","0","0","0","10","0","0","0","0","0","0","0"
"0","0","100201","34","0","0","0","2400","0","0","0","10","0","0","0","0","0","0","0"
"0","0","100301","33","0","0","0","0","0","0","0","10","0","0","0","2400","0","0","0"
"0","0","100301","34","0","0","0","0","0","0","0","10","0","0","0","2400","0","0","0"
"0","0","100401","33","0","0","0","0","0","0","0","10","0","0","0","2400","0","0","0"
"0","0","100401","34","0","0","0","0","0","0","0","10","0","0","0","2400","0","0","0"
"0","0","100501","33","0","0","0","0","0","0","0","10","0","0","0","2400","0","0","0"
"0","0","100501","34","0","0","0","0","0","0","0","10","0","0","0","2400","0","0","0"
"0","0","100601","33","0","0","0","2400","0","0","0","10","0","0","0","0","0","0","0"
"0","0","100601","34","0","0","0","2400","0","0","0","10","0","0","0","0","0","0","0"
"0","0","100701","33","0","0","0","0","0","0","0","10","0","0","0","2400","0","0","0"
"0","0","100701","34","0","0","0","0","0","0","0","10","0","0","0","2400","0","0","0"
"0","0","100801","33","0","0","0","2400","0","0","0","10","0","0","0","0","0","0","0"
"0","0","100801","34","0","0","0","2400","0","0","0","10","0","0","0","0","0","0","0"
"0","0","100901","33","0","0","0","2400","0","0","0","10","0","0","0","0","0","0","0"
"0","0","100901","34","0","0","0","2400","0","0","0","10","0","0","0","0","0","0","0"
"0","0","101001","33","0","0","0","2400","0","0","0","10","0","0","0","0","0","0","0"
"0","0","101001","34","0","0","0","2400","0","0","0","10","0","0","0","0","0","0","0"
"0","0","101101","33","0","0","0","0","0","0","0","10","0","0","0","2400","0","0","0"
"0","0","101101","34","0","0","0","0","0","0","0","10","0","0","0","2400","0","0","0"
"0","0","101201","33","0","0","0","2400","0","0","0","10","0","0","0","0","0","0","0"
"0","0","101201","34","0","0","0","2400","0","0","0","10","0","0","0","0","0","0","0"
"0","0","101301","33","0","0","0","2400","0","0","0","10","0","0","0","0","0","0","0"
"0","0","101301","34","0","0","0","2400","0","0","0","10","0","0","0","0","0","0","0"
"0","0","101401","33","0","0","0","2400","0","0","0","10","0","0","0","0","0","0","0"
"0","0","101401","34","0","0","0","2400","0","0","0","10","0","0","0","0","0","0","0"
"0","0","101501","33","0","0","0","2400","0","0","0","10","0","0","0","0","0","0","0"
"0","0","101501","34","0","0","0","2400","0","0","0","10","0","0","0","0","0","0","0"
"0","0","101601","33","0","0","0","0","0","0","0","10","0","0","0","2400","0","0","0"
"0","0","101601","34","0","0","0","0","0","0","0","10","0","0","0","2400","0","0","0"
"0","0","101701","33","0","0","0","0","0","0","0","10","0","0","0","2400","0","0","0"
"0","0","101701","34","0","0","0","0","0","0","0","10","0","0","0","2400","0","0","0"
"0","0","101801","33","0","0","0","2400","0","0","0","10","0","0","0","0","0","0","0"
"0","0","101801","34","0","0","0","2400","0","0","0","10","0","0","0","0","0","0","0"
"0","0","102001","33","0","0","0","0","0","0","0","10","0","0","0","2400","0","0","0"
"0","0","102001","34","0","0","0","0","0","0","0","10","0","0","0","2400","0","0","0"
"0","0","102101","33","0","0","0","0","0","0","0","10","0","0","0","2400","0","0","0"
"0","0","102101","34","0","0","0","0","0","0","0","10","0","0","0","2400","0","0","0"
