d3f4cb6886c9630b907123cdd9b0d20438ba6313d6aa373dded6f9973fcd5af9,ccdb1fb3eee00cc64a92e432f5629eeba550904f1c701c8931ab308e0615a763,d953438b5724ff2c1753d615e293f8ac7cd97eb37d998b5b5f63aa4581e6e571,1a5678ed7525faa55e4aea88f05828d28e9e79186db68d04decda942c492f001,eaee92a2bb9d29dfd07f34cd7dc65455a42299d1a6417c8556c765c1985d1acc,6b8e89531726f4c08f8aa3788870a986ced804ad145ce271a3fdd4cdd5cf592e,1cdfdebe38ee6398a18b4a07ac98e1485c17d20db7d19f78d87a1fb3c1625032,346f8b8309a82c1ec92f3d9b1c730ca77106d43416f0771cfb100e26f84be43c,28f7ba92521b9defbf5f77cf5d7f372b2e89232b783a7f423ea5c6c992f8c5d5,63c86c50f00e98dae1e623eee6633177aeb16314acdc45736a023f5a2ea6b38a,55769390db0d3dc800c32d1c32b15b048e6d34d64ab8d7dc49f25bf211f60d8b,cc64af7ccc933135e5eabd0c1545385129aaaab325227b88b18616929ede6db4,7d76b8e7cf063491e48eaf454898d56703e5677b1742a01810e982fcde5d6bc7,31dce055216db3332f2a170e6da7ba24db3ccd1af51ce87d95f7f4d179675cf0,70bca9efc3e1ffa6fc6099f50952d122ad4dd869d33e2bb1f508bcdd48b4af4a,63b79581c82b354a226837df2f2fdac253cca0e1f44ea1be3406e3acfe799896,ebc14accc588bc9b62dbd73971a28de7eb1834445ff519045ea389d76087deb1,0667ee3bb2552e620c46bc16220c69692ab7964911f174842d0bc3c6a07ba70e,14ef718d76862a895fe9f1ad6d723d7c739529d55c1f9fd87aecf5b0d707a454,07029eb5f1d4b81cbfb8ab00110019c332a599e674a0711676e90cd971b70eec,8d9f83287592273cf41a662ea53cb38f2a72df7efae762ee7c8a60e24c8826ae,5e38900e68c4fd7a89046024d95c9e493ec0f8a4931991c7e0eef2206d132fff,8ae5dac2524f36a65e12c23afd8b7627ad46f3a31baab07494bfa8f0d8982d43,f441e421e9095aac4aba9ffc1ede6d52821bdbc782313511ebd253edcb686871,569f8697a60eae5c5847bc92e195e4be236c94e24da9076edf39123a0de99f89,6295f94b1237109258fc9be0d17c4abf83b7b3be87896c01bdfe40faa31993eb,34135e75699bb99626fe35244a40d4cec0a56cd1d5512714bcff400348b610db,e99b780b23e4d6be1f49a2735e241a235817ec0980207938248d74965bef2b9c,87d8ce43edda9fb3d3e8d9f609b3de1d964598740644709022ce459136d26ac2,f926b55474a3c9a8c0e7aa8058dd57099f04a6650e941e969ff06af26efa3322,2868aa8c9299842ef61ebfa1e9e994a066c3b78d1ae3c0191e20034aef870ae6,ec265b461f5a3a93402451552785b4eaa80c49d87da2c02eeb8ed66b5e341beb,08ee5e8f7691de1e216eb01813d9f912f2cef1bf50b3dcbe8fc2e8a04506b612,d33061d3827eddb41052dd0c3568774425f2db1a398c4d2e03c80672e72380f2,c6399f91dc960010a3b74aa33d5cdfad231ec94802e300d312214dc69be7f4d0,6e6e994ccd9e3c91758f18380103792aab71095f791c3a64cbcfd36bfacdc079,2f736e1a0247855c01e7d0298b51df5a5a7c266796ef226b73a206e9b8336643,bbe7ef6fd3f35fbebf0a917fab3000d864dcb259dea9bcad1f8ecbbcec832870,e689d2c4f862b9a3e7c9baa5f7dc3db86dbddf0d9a7b0de01893863a2ecbff88,a3edc972198ec431ac6e6a143929ae6de2c85d39ae7f706365cfdc191f116edb,4fc27a72b06c5ea2700d28b37c4586468b7649fd9006a94c5fd25e57445fb475,ef2474097468929165981d8dd55dedb3ffe8a12e94d501aaa8dbc0cc9984b958,cab408d73f59b0cc0a83006f8ddea8be087a2fb3fc6ea72ebcfe67ff66ea52de,40a4acb1dca3a188be8a9bde4b8f38460e991414ca33c99a10de8267acbb90f4,b6fd631da284acfdf0531ff96ca164ba939a22c0320b7a0ea20155dca024c82b,30949cb5dd0069c6285cd77ad3794add8ac3e2df09b0dd266547bc3e340d6abd,5ebb84246c9836775d734a186a21e5105809b23f0d8a6207556984dae6b88fd3,fa62aca42d7153640ffd989091f701c4e4ba9945bd3ca312ab5f312efa948d57,f1fd825e8d9b82f3b256d67c1daca377f71dfbd5f41683aecaacadec99a9b981,f500caca541f333c0afd65679706624bbf06e397bb43acbc0cebc7101d54b703
"30","0","99","0","2100101","0","0","0","0.7","500","100","0","710100011","bgm_M127","113011","90","0","0","0","71010001","-301","0","12000","0.7","0.7","-100","101181","1","0","5","0.7","94002","0","0","0.7","0","100","0","0","0","0","1","40001","0","-101","1","299","1","91002","1"
"30","0","99","1","2100102","0","0","0","0.7","500","100","0","710100021","bgm_M127","123042","90","0","0","0","71010002","-301","0","12100","0.7","0.7","-100","101181","2","0","5","0.7","94002","0","0","0.7","0","100","0","0","0","0","1","40001","0","-101","3","299","1","91002","1"
"30","0","99","1","2100103","0","0","0","0.7","500","100","0","710100031","bgm_M127","113071","90","0","0","0","71010003","-301","0","12200","0.7","0.7","-100","101181","3","0","5","0.7","94002","0","0","0.7","0","100","0","0","0","0","1","40004","0","-101","4","299","1","91002","1"
"30","0","99","1","2100104","0","0","0","0.7","500","100","0","710100041","bgm_M127","123072","90","0","0","0","71010004","-301","0","12300","0.7","0.7","-100","101181","4","0","5","0.7","94002","0","0","0.7","0","100","0","0","0","0","1","40001","0","-101","2","299","1","91002","1"
"30","0","99","1","2100105","0","0","0","0.7","500","100","0","710100051","bgm_M127","113012","90","0","0","0","71010005","-301","0","12400","0.7","0.7","-100","101181","5","0","5","0.7","94002","0","0","0.7","0","100","0","0","0","0","1","40001","0","-101","1","299","1","91002","1"
"30","0","-1","1","2100106","0","0","0","0.7","500","100","0","710100061","bgm_M127","113013","90","0","0","333","71010006","-335","0","12500","0.7","0.7","-100","101181","6","0","5","0.9","94002","0","0","0.7","0","100","0","0","0","0","1","40004","0","-168","3","166","1","91002","1"
"30","0","-1","1","2100107","0","0","0","0.7","500","100","0","710100071","bgm_M127","123041","90","0","0","333","71010007","-335","0","12600","0.7","0.7","-100","101181","7","0","5","0.7","94002","0","0","0.7","0","100","0","0","0","0","1","40004","0","-168","4","166","1","91002","1"
"30","0","-1","1","2100108","0","0","0","0.7","500","100","0","710100081","bgm_M127","123161","90","0","0","333","71010008","-335","0","12700","0.7","0.7","-100","101181","8","0","5","0.7","94002","0","0","0.7","0","100","0","0","0","0","1","40004","0","-168","2","166","1","91002","1"
"30","0","-1","1","2100109","0","0","0","0.7","500","100","0","710100091","bgm_M127","113162","90","0","0","333","71010009","-335","0","12800","0.7","0.7","-100","101181","9","0","5","0.7","94002","0","0","0.7","0","100","0","0","0","0","1","40004","0","-168","1","166","1","91002","1"
"1","0","0","-1","2100110","-20","0","0","0.7","500","100","0","710100101","bgm_M126","91002","90","0","0","0","71010010","-1","12900","5","0.7","0.7","-100","101183","10","0","100","1","113191","0","0","0.7","1","100","0","0","94002","0","1","40004","0","0","3","0","1","140000","1"
"30","0","-1","1","2100111","0","0","0","0.7","500","100","0","710100111","bgm_M127","123192","90","0","0","333","71010011","-335","0","13000","0.9","0.7","-100","101181","11","0","5","0.7","94002","0","0","0.7","0","100","0","0","0","0","1","40004","0","-168","4","166","1","91002","1"
"30","0","-1","1","2100112","0","0","0","0.7","500","100","0","710100121","bgm_M127","123193","90","0","0","333","71010012","-335","0","13100","0.7","0.7","-100","101181","12","0","5","0.7","94002","0","0","0.7","0","100","0","0","0","0","1","40004","0","-168","2","166","1","91002","1"
"30","0","-1","1","2100113","0","0","0","0.7","500","100","0","710100131","bgm_M127","113221","90","0","0","333","71010013","-335","0","13200","0.7","0.7","-100","101181","13","0","5","0.7","94002","0","0","0.7","0","100","0","0","0","0","1","40004","0","-168","1","166","1","91002","1"
"30","0","-1","1","2100114","0","0","0","0.7","500","100","0","710100141","bgm_M127","113222","90","0","0","333","71010014","-335","0","13300","0.7","0.7","-100","101181","14","0","5","0.7","94002","0","0","0.7","0","100","0","0","0","0","1","40004","0","-168","3","166","1","91002","1"
"30","0","-1","1","2100115","0","0","0","0.7","500","100","0","710100151","bgm_M127","123251","90","0","0","333","71010015","-335","0","13400","0.7","0.7","-100","101181","15","0","5","0.7","94002","0","0","0.7","0","100","0","0","0","0","1","40004","0","-168","4","166","1","91002","1"
"30","0","-1","1","2100116","0","0","0","0.7","500","100","0","710100161","bgm_M127","113252","90","0","0","333","71010016","-335","0","13500","0.7","0.7","-100","101181","16","0","5","0.7","94002","0","0","0.7","0","100","0","0","0","0","1","40004","0","-168","2","166","1","91002","1"
