2eb7bc6f9edade9c14d39bad27453aa35543aec9f4f0aa5aaaa9892713463570,35ba3579c7b9da76dd41734f37fb8d7128cf4f5113f2b59005720a567e781ada,cee9195fbd50d1bc2c72b2bc7f10dd142fb0c648b0df52548b33141e5cbf6d20,be85c6b7973c19c257ea10fcd813a19fb7d44753e6a447d9f750a9a0e69202c9,caab29137d2bd0b4ef3eea22f88642b440f76283ab238b527dd79f7cb605e991,eead03b8f8172875b54a83907f4f3abf160d9b735cea61851663ffd3d3101bb7,351a2e425b06f99f0ecda306c988fe249ab9a108b137e34668040a345096da8b,237185693a8eff9fec49754ed6f55497b6879a35db3eb4ce2d4b8e042cd593f5,e39fa7a13fe02607a2c40fd0db94a549ce6aa1e9a5f4514ef81fa75deda21704,f858c74ebcd2998bcf466dc47d071922a0959758b07b4afd9eade52d2876bc37,c75f1ea3d79443f0da6a08f9c241ae5a2ef1ef0e1c8f1ebf84d6e3f0a93cbd18,1e98ff80d7f6f64f1053f6f41ea07dd1aba983d4eeefd07afdeaa96ec9abdae4,9d33970aad5c756f453f9ee97e347996c99746c30cf8050a6f0648472a0aa317,8f53a37a3bae73845b153b3b79cacaf710ceb86231595b87f82f68ebba114173,e06645a9fe0743a787367977546da33d6698f574617026ab1cebdb89a5384bb6,6e2363734803ade1e2b8ea34a973c62aeb3ac57446f6ea1eda65fbf1fd2e6348,74a1a924a1185cc59dc8ee17297010ad1c28ec37b4cd3db0f182bec7ed3bc7f7,1d0cf05bc031c3640935f483ef43283995a0b4e81e7946784959d7d9ac44d76f,abc5a6497b73b5266ddf4b1140a1299c190ceeeaaac8c47096faad7a55558835,2c209516709a973ecf9cb62e9398ad532dd95a66df70b2302767b11dbc20105a,f5bab541099aaedefa54a176ead292c06645d81f9323f33b0fd29303c2941b1a,80d3f2e536e947a368943a635042ed5a6d7762e0970632faf7c0a871b95d73c1,fb7e115452d920544cd5b78a99e05af060fc3374cb3e5107896feae3a2285806,b98baca95898eeaeea614158931a44150ba393c935fe46b1e08f5695077fe81d,a26efc070ea404a525ec1da9094dc7ac811dd1b8d7c4bc999f959ea607301969,93a3880d1a599d9e2e1a324b7ec2cac996c1e99f62b709c6f13e009f123077a7,bedd9d84109efeeac3551c232c5f9b1c86b7706ddf117678ccd135d8cf450a51,d18c0aaeb14911c91291447fda419eef79f53a12ea794cbbe86592c488a10382,b945f948d026686fe18baa0fb35fb578cd819d2e6963c5e33dc62f0de6ed269f,d079e7d3e6834f4db106f0102522b92db1b7a2fd1cf2191cd4fd1416f43e98e6,0a8f672a10efc83e89a15551bc89aa6b06c74772cff83f789ec08877425253c2,52228396583ec924f3f271492c1999fd722f7024033124eca72b5a0446e1898b,eb55b0cb97034f105f7f9afbbddc44553e6d52ddd0480760ba2f852adc09c922,c2b5e8612a01f6d2225f8870f6d4e7f2f1a4d260fa3f13758e581199cfe72504,e9f320436cd235c8124d44bb00d559b87eb6140466211dfa89197248352f9e88,fb1b8eef382d84cb07d57e204d7081d1f358dd2b6e3727822c0c8beb2920c7dc,776d8f03d9e62d0e36562e16a133b03ecd4b633da39ba813cc9e56acb42f6473,e36eac1b6f2172a7de5cc350cb787d629ed7bd02c494d624e9e33db236023acb,db8a5e428c47c996f7f688c264b88e4bf60c98d3303d4a2241215c647942afee,1979ed265551ee412b29e959f28bcd28c3c100f1d246d37e0808c3d30d53178d,7340919fd6773dab3aa366ead4a39b276cdad0103c0dce396e9ed3d462214bc8,0fd1f54e83c5467c8106d76e97b51d85ccac86235c412634a03e4131a8a9c819,70e10d0e7e7d3121b68499a16a15048e2f79757cdedec201719c4c2dda7f646f,bae7c817b4efc3ed2c890882853b4e9e973e6cfd7f4f90e0a4e99dba844e2ffa
"803100201","100","0","50","100","100","50","0","50","0","0","0","1","316800","50","50","0","0","50","0","50","50","0","100","100","0","0","50","0","0","10","黑之王賈巴沃克","0","0","50","0","0","0","0","100","300000008","1","6500000","0"
"803100202","1000","0","400","1000","100","100","0","100","0","0","100","1","316800","100","100","0","0","400","0","100","50","0","100","100","0","0","100","0","0","50","部位A","0","0","100","0","0","0","0","100","300000008","1","600000","0"
"803100203","1000","0","200","1000","100","100","0","100","0","0","100","1","316800","100","100","0","0","200","0","100","50","0","100","100","0","0","100","0","0","50","部位B","0","0","100","0","0","0","0","100","300000008","1","400000","0"
"803100204","1000","0","100","1000","100","100","0","100","0","0","100","1","316800","100","100","0","0","100","0","100","50","0","100","100","0","0","100","0","0","50","部位C","0","0","100","0","0","0","0","100","300000008","1","200000","0"
"803100205","5000","0","200","5000","200","300","0","300","0","0","0","1","316800","300","300","0","0","200","0","300","50","0","200","200","0","0","300","0","0","30","黑之王賈巴沃克","0","0","300","0","0","0","0","300","300000008","1","13000000","0"
"803100206","1000","0","800","1000","100","100","0","100","0","0","100","1","316800","100","100","0","0","800","0","100","50","0","100","100","0","0","100","0","0","50","部位A","0","0","100","0","0","0","0","100","300000008","1","1200000","0"
"803100207","1000","0","400","1000","100","100","0","100","0","0","100","1","316800","100","100","0","0","400","0","100","50","0","100","100","0","0","100","0","0","50","部位B","0","0","100","0","0","0","0","100","300000008","1","800000","0"
"803100208","1000","0","200","1000","100","100","0","100","0","0","100","1","316800","100","100","0","0","200","0","100","50","0","100","100","0","0","100","0","0","50","部位C","0","0","100","0","0","0","0","100","300000008","1","400000","0"
"803100209","15000","0","300","15000","300","500","0","500","0","0","50","1","316800","500","500","0","0","300","0","500","50","0","300","300","0","0","500","0","0","50","黑之王賈巴沃克","0","0","500","0","0","0","0","500","300000008","1","20000000","0"
"803100210","1000","0","1600","1000","100","100","0","100","0","0","100","1","316800","100","100","0","0","900","0","100","50","0","100","100","0","0","100","0","0","50","部位A","0","0","100","0","0","0","0","100","300000008","1","2400000","0"
"803100211","1000","0","800","1000","100","100","0","100","0","0","100","1","316800","100","100","0","0","600","0","100","50","0","100","100","0","0","100","0","0","50","部位B","0","0","100","0","0","0","0","100","300000008","1","1600000","0"
"803100212","1000","0","400","1000","100","100","0","100","0","0","100","1","316800","100","100","0","0","300","0","100","50","0","100","100","0","0","100","0","0","50","部位C","0","0","100","0","0","0","0","100","300000008","1","800000","0"
"803100213","100","0","50","100","50","50","0","50","0","0","50","1","316900","50","50","0","0","50","0","50","50","0","50","0","0","0","50","0","0","10","失控的純潔之弓","0","0","50","0","0","0","0","140","300000008","1","8000000","0"
"803100214","1500","0","200","1500","300","300","0","300","0","0","300","1","316900","300","300","0","0","200","0","300","50","0","300","0","0","0","300","0","0","30","失控的純潔之弓","0","0","300","0","0","0","0","340","300000008","1","16000000","0"
"803100215","3000","0","300","3000","500","500","0","500","0","0","500","1","316900","500","500","0","0","250","0","500","50","0","500","25","0","0","500","0","0","50","失控的純潔之弓","0","0","500","0","0","0","0","540","300000008","1","24000000","0"
"803100216","500","0","0","500","50","50","0","50","0","0","50","1","317000","50","50","0","0","0","0","50","50","0","50","0","0","0","50","0","0","10","幻影男爵","0","0","50","0","0","0","0","120","300000008","1","6500000","0"
"803100217","5000","0","100","5000","300","300","0","300","0","0","300","1","317000","300","300","0","0","100","0","300","50","0","300","0","0","0","300","0","0","30","幻影男爵","0","0","300","0","0","0","0","320","300000008","1","13000000","0"
"803100218","10000","0","400","10000","500","500","0","500","0","0","500","1","317000","500","500","0","0","300","0","500","50","0","500","50","0","0","500","0","0","50","幻影男爵","0","0","500","0","0","0","0","520","300000008","1","20000000","0"
