69f38e166d2d32d0db0f77213449c383d4ba4a1de13c687f17a34373101d51a7,e0ff80e7a23c03e219d391aaebe751b88d85e90efef0db387da4db5492f22a60,5d66e70b5ae376a8c88381d570b71df497ade400669f7acb4fecad755d2d27cc,b3a63bdabd56ab0b17d166031994812dc0bfc574c39f618c8535b3a2f4417f27,c23a0393478a813a69168530be9737957b6590cf920cf068ed49da58945ce301,fd9b1d9f22a034290c41bf7c84442d64eee3717d7b75abd9f0462d423fa8369f,eeced6955338bc498a9f906c07265f73895ad29fd7e4001202633a9f7de3e503,469d1aa84102afa65712b8a2bad8c0f7c43eeee00e010c67ae4e970bc3d5ecb4,8ead3b58c8ecf4063893314cfc5ed614969ddcb88300d04374af6720a6d167a4,cb401cf651431162e90799c03a6c3c63d6e58cdf88a9a60a27c55574238ae991,1ce1fcd6a8c961977f48aafd0d720696aacc62d144aebaad4fa8e0cc40de5cbd,2e73fa579a17017562757e4d492c4384c463f8a29ce4326e304cb9baf487350c,cd3ba05090053a69aeeb8a27c883042715795f58b9177ff92ff1025a4196a4fe,17c0d11280a0e6d72f285526844dba2f180723a4d0641b037d105df3c511d174,180c5a4d7ab6ce803f807435a359f1cd7126e4c10be336f66fffc66f2f336d3f,95b936355200dba5cc22cfa585a5d26997be516662b0a4d9059a19f99d161163,fb350df256cb511b7aff5a46a9fa7d0980673ecd44ef0ae11a3c05704c53cff4,0862c8e065f8bf12de71b579363f4c21b77a6c7fcae5c63f55f12b0caafb6e16,e8abe5ec7edfb579a4ec09f09009d7f0f72e0fecc1539f1c48d5c96d66d496b5,02602b5697509a1189119c6ba87055efd2e580266a3cc91df3afd1852a6a06a2,55a1a4607ae75524583859e46767679f131e29c788c3d092ed1abdfcb143dc4b,68e03bd811a2445af77d5f8e222e812c3d583b73533e76bf24fab3e7edb2498f,6a952ccfcac84b6712bbcda37b3b021d2c7b6a50af27ed080ecca66648dfb5e2,57245978793a4f559e034e5c4c20aee81680c1283466519ae302e4c9c601b2ab,77dfba7b384fa70139239244f8b8eab8d15cbc607f8f940a197efb20db874181,beee68ab7394f30575977cf73a08b1f5f796b6cf5b0e5625be6b5bd5fbf17df7,b83b3c1f7e9b99b0f7a3630451ae520e76321135177227daca338c3413fe70aa,27cefece9a8a9d68ccba5fdf1359626614591ab4faf0e4c675f178df623b1a33,cd30e22f165d6e8fab9d39771491ac90382a87e570d4b9496c9875dff408872f,d9beaaa16846f426b339fce15b1ef1204356afd42a95916c3050724dc4a8f998,8c3fce7d0a8bc4c71f29f6f1c43ab1c9c593e397d4168d9f75ab5496853100c3,f8fea5223bdb9dc26f1c5b1c84631b91f17f40ccaa7c4404afcf082b9d96c11f,395809b018935b6524a76f30b52e5d70519496b1c8cb2728ae73edfde702e8a5,c15eb574b7ec7d08839cca03a3a88e3c63071e2c55683a7f3b2b2594a4b3a72c,525f12e766e1da5810e4dd582e3c02813f2a8c01a76c04fe5ab5d10755016227,0ac383226778587673044527769a51f9c9c9e4cfcc3fb05f103a20223d502e90,86fff3e063b8632a814b8f8c80ab4fe5c89ba8294515dcf1edd25a5636c1e42d,24a31274602a3dee4140fa060f0bc32feaa07d3fba2034515793f972d5cb1973,9f1b291d7d0dfee897209eceecf052ed8a8bbf9f9b96affcf81165a3f901e0de,07e0e02205db2ef962a0248433d3a1780ee30beb96583bc9ed68b6bd7f8afc5e,8c22fff2cdab8270c9b4189b45671ca2cc785819711587b3fc564dd8e856bc86,b06ba12ad9f779818ffe36697cace079f5d310e1f745566f1e2e5cccc4bacc0f,c97d66bf9282c494feda23b83733791bbd5cfe178362b41d66999595b44645e5,b26fd91d4d2b41b043c65f02e5033d1fdc7a15caac3e7a8b28e07ab1b899c03e,655b4897eb1e977bd265fe212d725e86bb3c1e95374eed12cd6de5dd1d21c3a7,346eb7829eb5a22354cb5b0a8e14d74473327bff61ece3cc17d256ed58d54f4b,4b67d569d034fec67246541cc7c74234f14bb3f1f26a9afe025dd9413ced4d13,ee08db2e5d3ac833560d3b787db3f496c7d30d49af525e7039d030c8261f1948,514c65d35f8189ba368ee0a9aed79695ecae6da58285678d94e7ad34336e6027,142be566b5971258f321da07f5748f3c660d2ef776558391c1133a9de3720e0d,f38df9f1c567db747ce036a66f306c7d83fb46e4eb4733c3e6a098a4f15b98f1,7f9cde24a19049a29e0380d4353a3b38d2d61eb5313ee96099019802ecd7205d,6c4a8e3406ce3d32896c189c1bd1fe6de8e7430302f9bed79282323b0d5b44db,a0027262dd92a54b49b94aa742d14b3a50fc2a21f7a0065dabd0e9ee9d362a3c,cf9817404dbf09c5ff6d4756f389c69ffd25a39b4a9b5cd342f12cb76d7248d2,ad1452909e5912a542feb4d06f564a8049b72e0e2e0e0169d68770a4144256e1,c5f823353b44b8fc9e3eac5259902cf10b5efcca595528e6fe0b785ebcdcf0f2,e9a94dfd8a3fc6f86c300eb88358a2405c06cad43bffd791822181e2ca63f29c,78842dda52ed510b1c5c07544c108c88e27086913a0641d2b7f2846e841ba27f,9a200b90659817cb33f9af52baf54120481f16bf9ccf6302d958471290589178,cc8b2864ba607e03eb9a078702298aa098917503e83fa65addb049bbb600a14b,b0cf0c36827e2b64b6fe21efe3ab80e6cdc582a4d9a7c3cee034867006f7020a,cc243860681e247f8312332c26f94e4f2f7f67ccbec368e9617a52849055fc2a,969c1f524cc653b6dec787de73d7ab1bd91c687b91fd9de4758b9b9003a2fe3c,07809e176793d650edd99b1287c10437fde0c23ffa4fae411c45c11137694748,ab643fe8fbf03b6b70b2f3eea5f31d3c1c4d5bd64ae786882dabb1c0495ee68d,875d8a4ba6465c184fdee0750fec412216861275846d8bc8b0562a2933805baa
"333","20","0.7","102053","731403502","166","0","0","0.7","73140350","0.7","140001","166","731403501","102051","0","90","5","0","0.7","20","500","333","20","0.7","0","102052","0.7","7311001","99","50","20","0.7","50","-1","99002","0.7","20","-335","0","-1","20","0.7","20","102052","-301","731403503","0","0.7","2300001","0","0","-335","0.7","-168","299","50","0.7","0.7","0.7","-101","20","bgm_M127","-168","20","0","20"
"333","20","0.7","102053","731503602","166","0","0","0.7","73150360","0.7","140001","166","731503601","102051","0","90","5","0","0.7","20","600","333","20","0.7","0","102052","0.7","7315001","99","50","20","0.7","50","-1","99002","0.7","20","-335","0","-1","20","0.7","20","102052","-301","731503603","0","0.7","2300002","0","0","-335","0.7","-168","299","50","0.7","0.7","0.7","-101","20","bgm_M127","-168","20","0","20"
"333","20","0.7","102053","731603702","166","0","0","0.7","73160370","0.7","140001","166","731603701","102051","0","90","5","0","0.7","20","600","333","20","0.7","0","102052","0.7","7316001","99","50","20","0.7","50","-1","99002","0.7","20","-335","0","-1","20","0.7","20","102052","-301","731603703","0","0.7","2300003","0","0","-335","0.6","-168","299","50","0.7","0.7","0.7","-101","20","bgm_M127","-168","20","0","20"
"333","20","0.7","102053","731703802","166","0","0","0.7","73170380","0.7","140001","166","731703801","102051","0","90","5","0","0.7","20","600","333","20","0.7","0","102052","0.7","7317001","99","50","20","0.7","50","-1","99002","0.7","20","-335","0","-1","20","0.7","20","102052","-301","731703803","0","0.7","2300004","0","0","-335","0.7","-168","299","50","0.7","0.7","0.7","-101","20","bgm_M127","-168","20","0","20"
"333","20","0.7","102053","731803902","166","0","0","0.7","73180390","0.7","140001","166","731803901","102051","0","90","5","0","0.7","20","600","333","20","0.7","0","102052","0.7","7318001","99","50","20","0.7","50","-1","99002","0.7","20","-335","0","-1","20","0.7","20","102052","-301","731803903","0","0.7","2300005","0","0","-335","0.7","-168","299","50","0.7","0.7","0.7","-101","20","bgm_M127","-168","20","0","20"
"333","20","0.7","102053","731904002","166","0","0","0.7","73190400","0.7","140001","166","731904001","102051","0","90","5","0","0.7","20","600","333","20","0.7","0","102052","0.6","7319001","99","50","20","0.7","50","-1","99002","0.7","20","-335","0","-1","20","0.7","20","102052","-301","731904003","0","0.7","2300006","0","0","-335","0.7","-168","299","50","0.7","0.7","0.7","-101","20","bgm_M127","-168","20","0","20"
"333","20","0.7","102053","732004102","166","0","0","0.7","73200410","0.7","140001","166","732004101","102051","0","90","5","0","0.7","20","600","333","20","0.7","0","102052","0.7","7320001","99","50","20","0.7","50","-1","99002","0.7","20","-335","0","-1","20","0.7","20","102052","-301","732004103","0","0.7","2300007","0","0","-335","0.7","-168","299","50","0.7","0.7","0.7","-101","20","bgm_M127","-168","20","0","20"
"333","20","0.7","102053","732104202","166","0","0","0.7","73210420","0.7","140001","166","732104201","102051","0","90","5","0","0.7","20","600","333","20","0.7","0","102052","0.7","7321001","99","50","20","0.7","50","-1","99002","0.7","20","-335","0","-1","20","0.7","20","102052","-301","732104203","0","0.7","2300008","0","0","-335","0.7","-168","299","50","0.7","0.7","0.7","-101","20","bgm_M127","-168","20","0","20"
"333","20","0.7","102053","732204302","166","0","0","0.7","73220430","0.7","140001","166","732204301","102051","0","90","5","0","0.7","20","600","333","20","0.7","0","102052","0.7","7322001","99","50","20","0.7","50","-1","99002","0.7","20","-335","0","-1","20","0.7","20","102052","-301","732204303","0","0.7","2300009","0","0","-335","0.7","-168","299","50","0.7","0.7","0.7","-101","20","bgm_M127","-168","20","0","20"
"333","20","0.7","102053","732304402","166","0","0","0.7","73230440","0.7","140001","166","732304401","102051","0","90","5","0","0.7","20","600","333","20","0.7","0","102052","0.7","7323001","99","50","20","0.7","50","-1","99002","0.7","20","-335","0","-1","20","0.7","20","102052","-301","732304403","0","0.7","2300010","0","0","-335","0.7","-168","299","50","0.7","0.7","0.7","-101","20","bgm_M127","-168","20","0","20"
"333","20","0.7","102053","732404502","166","0","0","0.7","73240450","0.7","140001","166","732404501","102051","0","90","5","0","0.7","20","600","333","20","0.7","0","102052","0.7","7324001","99","50","20","0.7","50","-1","99002","0.7","20","-335","0","-1","20","0.7","20","102052","-301","732404503","0","0.7","2300011","0","0","-335","0.7","-168","299","50","0.7","0.7","0.7","-101","20","bgm_M127","-168","20","0","20"
"333","20","0.7","102053","732504602","166","0","0","0.7","73250460","0.7","140001","166","732504601","102051","0","90","5","0","0.7","20","600","333","20","0.7","0","102052","0.7","7325001","99","50","20","0.7","50","-1","99002","0.7","20","-335","0","-1","20","0.7","20","102052","-301","732504603","0","0.7","2300012","0","0","-335","0.6","-168","299","50","0.7","0.7","0.7","-101","20","bgm_M127","-168","20","0","20"
"333","20","0.7","102053","732604702","166","0","0","0.7","73260470","0.7","140001","166","732604701","102051","0","90","5","0","0.7","20","600","333","20","0.7","0","102052","0.7","7326001","99","50","20","0.7","50","-1","99002","0.7","20","-335","0","-1","20","0.7","20","102052","-301","732604703","0","0.7","2300013","0","0","-335","0.7","-168","299","50","0.7","0.7","0.7","-101","20","bgm_M127","-168","20","0","20"
"333","20","0.7","102053","732704802","166","20","0","0.7","73270480","0.7","140001","166","732704801","102051","0","90","5","20","0.7","20","600","333","20","0.7","20","102052","0.7","7327001","99","50","20","0.7","50","-1","99002","0.7","20","-335","0","-1","20","0.7","20","102052","-301","732704803","20","0.7","2300014","20","0","-335","0.7","-168","299","50","0.7","0.7","0.7","-101","20","bgm_M127","-168","20","0","20"
"333","20","0.7","102053","732804902","166","20","0","0.7","73280490","0.7","140001","166","732804901","102051","0","90","5","20","0.7","20","600","333","20","0.7","20","102052","0.7","7328001","99","50","20","0.7","50","-1","99002","0.7","20","-335","0","-1","20","0.7","20","102052","-301","732804903","20","0.7","2300015","20","0","-335","0.7","-168","299","50","0.7","0.7","0.7","-101","20","bgm_M127","-168","20","0","20"
"333","20","0.7","102053","732905002","166","20","0","0.7","73290500","0.7","140001","166","732905001","102051","0","90","5","20","0.7","20","600","333","20","0.7","20","102052","0.7","7329001","99","50","20","0.7","50","-1","99002","0.7","20","-335","0","-1","20","0.7","20","102052","-301","732905003","20","0.7","2300016","20","0","-335","0.7","-168","299","50","0.7","0.7","0.7","-101","20","bgm_M127","-168","20","0","20"
