b806a257365d4679561349b0e86d3948f6891edd4f94aa25d13bf774b3d07032,d9e887da1deaa071fb9dee297ae9960575355fe932e26e6f2d16f2cc4cfb01b0,9273a1b88d129251493ce1a0c54624304b632e3578c3eb473fade6940ab74c5c,c84eb4ffc3360cf2a59b9e7f350079d60832206daaf5da2fe79e0db35470c6d1,5032e439b151ff13027519b8505eba9badbe27dd317c2e53fc083c7d27c831b6,53f96dd27df8bfd53e770623118fe5d8fb027031adaeb401dc09eec4da49fc45,93b781c8acebc7079514383c6adc6c1280eb953ad301c3c8896cf28b86101f4e,4d95eb98de7173e452c8286cf8c8f4c946c931768fad4bb04868d39c780061e2,0cd6fe44555018056ea1e4a8039e69fa6e4861d14781edfbaa5d2d6393758379,2fb88ad8457f2ed6b9fa152a4a33341c034783bdbc65a5f4f62828b816ba7d6b,fd3aa8025408057e42838de17582ad9ff382f93f7550933b1659a4718239fb1a,815a4b86608897f1902b24c822d943de66c66338edc0a420dfb4b478803b2221,d9800532e92b1f01e21422a998537e214f1a785538b03bcbcd187b65b3568ff0,97694e0c3b68d410e3d44eceb12faee7e69f8d056944bef6fa4dc4c9f903d2bd,78ee89b8549651e06eb4fb8157e32b9e6c04e34f9c5d1daae11f95c5cf1a30fe,d25e1073a4ecba72bc62ffd55af5b698183966236697e47965ef597c86146948,00ea41fd31f17f0bb13f77ef069a94d8035807532cf4772eb6fa2ea27a6abb1f,6f727566bcd24bc09fb484ca9767bdf611a8a9b6e68c3d3b1f3b9497f040c2d6,87bb3acf45c7dd52b7cd37664ab40d1205896f2ba7c06fed8407c9444dedec8d,7e3dbae116b89958fe1507000d4045cea406483eccec94e501901d1a82c3a309,5a805b82b70ff969519bfb89a7578d42d641102a47887dcc87796a7b92048225,011fd0787db6b58a3b694d2c5c379e39fe14df8fc9765829ce12fe1286338de5,5c2fb694ecca70ef23bfc8facbaa4f74ac74dc86fa9e58aa898f6c306011281a,93892c8d811aea09e2156999a43a2f90a09d3e8de98d51108223dc84260d8b72,0b22ae1d1ac6aa93bce48746b45830afd6ab0107ada854f1ab0750a976008b85,9ede35434ba41f79e121850bec9901bbb3b547c76374ba412f6d52a2dc923871,0cd67315795d2d272e74d3e511bda37aa2c93406667c1f145267193af880ab12,676b5e9d7e2899a50b03e35b772921727ce41b562b7fb124324e1ecb3c10f191,a27c7e38fcc2e6b0cffbb5c61d571817a44d70f30fb9fe7bd89a7b9021468c39,206b9d3851102b0f2cc89f9bb1338cc4700dbc69b613fb153d312106be95e06d,dbf856a2752be5186a1966c10a5651072da14ed9f38123c8033dbf8f5e7aa90a,cb90b1c6cfb79114307c6edf206553ad2c07f1e94ff93045e06721662253e6f2,60dec1d2333398317aa01049b27b20faadd43891545929265c1544c49f51c991,db13c0c02195cc3b1a72de454a7641cf0bef7bb9c0dbea3ce61753f9711b35a5,b52b551acd0bc76ab48660297dfe3038f7bba4401ab8e8c1c104455527510721,3957bc16982e3ed9d5caa07c0e570cf1f0cb9b806b1a5e95bbe3e6bf6c63a9b9,84092e4f659a8de3733f0eb5f612ef5747a1e5488a571af7664b57fd9eac7079,e976a77c2e2bf9062a8fc7d5ef1d5128e57e39a07c9d7c9004d1b23ef6e01032
"21001001","201010103","bgm_M06","210010013","23001","瑪那冒險 Lv1","210010011","bgm_M06","0","bgm_M06","2015/12/17 15:00:00","221001001","2030/12/17 14:59:59","bgm_M06","0","1","94002","bgm_M06","0","100052","100052","0","21001","90","0","100053","201010104","80","0","0","0","210010012","bgm_M06","201010106","0","0","201010105","100051"
"21001002","201010204","bgm_M06","210010023","23001","瑪那冒險 Lv2","210010021","bgm_M06","0","bgm_M06","2015/12/17 15:00:00","221001002","2030/12/17 14:59:59","bgm_M06","0","1","94002","bgm_M06","11004001","100052","100052","0","21001","90","0","100053","201010207","100","21001001","0","0","210010022","bgm_M06","201010206","0","0","201010204","100051"
"21001003","201010307","bgm_M06","210010033","23001","瑪那冒險 Lv3","210010031","bgm_M06","0","bgm_M06","2015/12/17 15:00:00","221001003","2030/12/17 14:59:59","bgm_M06","0","1","94002","bgm_M06","11006001","100052","100052","0","21001","90","0","100053","201010305","140","21001002","0","0","210010032","bgm_M06","201010305","0","0","201010306","100051"
"21001004","201010401","bgm_M06","210010043","23001","瑪那冒險 Lv4","210010041","bgm_M06","0","bgm_M06","2015/12/17 15:00:00","221001004","2030/12/17 14:59:59","bgm_M06","0","1","94002","bgm_M06","11007001","100052","100052","0","21001","90","201010408","100053","201010406","180","21001003","0","0","210010042","bgm_M06","201010407","0","0","201010409","100051"
"21001005","201010501","bgm_M06","210010053","23001","瑪那冒險 Lv5","210010051","bgm_M06","0","bgm_M06","2015/12/17 15:00:00","221001005","2030/12/17 14:59:59","bgm_M06","0","1","94002","bgm_M06","11008001","100052","100052","0","21001","90","201010508","100053","201010502","200","21001004","0","0","210010052","bgm_M06","201010505","0","0","201010507","100051"
"21001006","201010607","bgm_M06","210010063","23001","瑪那冒險 Lv6","210010061","bgm_M06","0","bgm_M06","2019/03/06 16:00:00","221001006","2030/12/17 14:59:59","bgm_M06","0","1","94002","bgm_M06","11010001","100052","100052","0","21001","90","201010603","100053","201010602","250","21001005","0","0","210010062","bgm_M06","201010608","0","0","201010609","100051"
"21001007","201010702","bgm_M06","210010073","23001","瑪那冒險 Lv7","210010071","bgm_M06","0","bgm_M06","2019/08/01 16:00:00","221001007","2030/12/17 14:59:59","bgm_M06","0","1","94002","bgm_M06","11011001","100052","100052","0","21001","90","201010708","100053","201010703","300","21001006","0","0","210010072","bgm_M06","201010707","0","0","201010701","100051"
"21001008","201010803","bgm_M06","210010083","23001","瑪那冒險 Lv8","210010081","bgm_M06","0","bgm_M06","2020/02/18 16:00:00","221001008","2030/12/17 14:59:59","bgm_M06","0","1","94002","bgm_M06","11013001","100052","100052","0","21001","90","201010808","100053","201010806","350","21001007","0","0","210010082","bgm_M06","201010802","0","0","201010807","100051"
"21001009","201010901","bgm_M06","210010093","23001","瑪那冒險 Lv9","210010091","bgm_M06","0","bgm_M06","2020/08/03 16:00:00","221001009","2030/12/17 14:59:59","bgm_M06","0","1","94002","bgm_M06","11015001","100052","100052","0","21001","90","201010907","100053","201010909","400","21001008","0","0","210010092","bgm_M06","201010903","0","0","201010908","100051"
"21001010","201011002","bgm_M06","210010103","23001","瑪那冒險Lv10","210010101","bgm_M06","0","bgm_M06","2021/02/09 05:00:00","221001010","2030/12/17 14:59:59","bgm_M06","0","1","94002","bgm_M06","11020001","100052","100052","0","21001","90","201011004","100053","201011009","450","21001009","0","0","210010102","bgm_M06","201011007","0","0","201011001","100051"
