b8c87fa7fe44c436db9669ccf1b9b8f47ff9f2eec26563c9f146c501b730fc19,9b42e50e979afb98c20c223144da863c4fdb82372861844de361355fb82c9843,c542243efb2e824c727a473a8f93c7e00380e2003a771f3228781cbb62dd44b4,77081c6599ad07547332133c7c5d314ea4e358673528fc7247b0c80281d4e4b5,a54e7d5098325ccd1b670fa326d6fe1ad7912a73e2657c59002189421a3f7a45,74e4afec0a1d52c350c84aafd34357d20baaea256f108e5fb9965c5b6ecaa58b,970e33145f7e22d5d4e77b4bd2cb3926ee0a61a944e1f7d71603e42d90f4b457,7104d8327c3551a95bb259499d5dd257f59d31fe7e16a2b191c7934321eb006c,c623eae619cd3daaecb0bdd35ce651ac447739f3c7a789922c126386125b3f1d,0d7a9501cf378f81ca06ea952a91392e36ec06d0e7e206f2f423aa2119d59ce5,8853405488934e893ecccd07947cf501d56e751706c2c9bf52d0bc76697bd9c1,ce942b5c2d23c83e5e960b11b9e63174946c24edc4e4dbd5e37f4f857c961787,37002e51c6b233ba24e4180033f779a0a23a7992bd811515867601cfd7630988,4e33c645249a2db0f482e3c5b9c626a4d065774da7bc1febe14dd4599cfce3c5,c5c8e2940ae8d03a16cca528d7e094c759e23ef3e9c24914ddbc0b22893510ce,d61d7414646b4236c56740d2a12c90d7a51976bf72dd8cad6e4e087d7a9a1cf0,ce81e68dd2be50fca3701d6f3d8a61e151839bd5c6461f2120822b4e7ea7dcfd,d930fea319d02398224017debf87336f943fd9ecf841dd231fb6018089e6c156,6cec2d710918af890aba1d0f18004748d4bcdb31fab1abfcfd378726de1a2d05,cf826ef9e2a19efa3404b74049d26697eba216be6b9de66b688b0862cfd1d654,8770af5d12bf8850432d66c338050150552e73730edebe2987636358c2f39926,b44cc3eb9f54fcf7972887f6b167885461c5aa007cba506f47485ecae56cab60,678b00453e4de54e44aafb476318104dc008165566128eddab907271cc64ec86,6a4a5c540b76219a346ffe1b496cc6b829296ea494435779da8d421c894d8535,3f6abd165f60e96105da4f2e542d60cfe9e6befdefadec4c0d347a2565b8e496,e0731549eccc77ede7f7e7337042197d29fdc45621d836f7d374e44525bf1ad3,990d88c5215567c5ae1e2bfae0aa984ebe6597c82304a005a3a2087e5f65cd79,2b22773f705455005d69f7a01b5c9751714d6e0ae6679f063e2f8c8f44a8dc99,2f54a9968b4e4f4c0f848ef8fcb019192e379ca2419ad08c9c7fee3684bdd3fb,ed5f6b17872147675ebdf25e834c1b2391ba420ea711a070293f60f95abc33ac,2f6689fad6ce1b282d9d669cb32e1652ae31d548de25019f849ecee6d03c740a,30daaef684a0f919fbab124a1ff034844bb70a4c6386326bb1fa698624af2dde,78dcee5e13c47ceeb7659410539fc57dd42886c45b128b732ddba1391bd4e0ba,8d3902e394a8f5282351caa69d1976f472bd0d6b8d6ee5fa5ad15d7a8758c725,20f11b25a05cd8b835f74254b852c99ecb68b7545f467ee92394aad8580fe612,71e31cbe0b6e5e8eed340bbf08505d3e4c60d89906e8d472b7258fa1ec58583b,83e68f2d4ad0370772a68de85384d890a2a411d7fcbc9ee545170adbe4b303ee,1f3d04233ed3baa6aff7bc1ff56a2cd2c07bbd5a8ed61a0910fb2cdff49976cf,1ab2b3d1c902404f0a7a04f9469ff5f898b744adbdf3464cd15a9c5858d38f0c,6627749e0c460eae77db83bd984b684f85c4b0c088db68c0d0495ec816577741,0765459e55d17c6f9c7bd53350812cbc0c5f65ebc77e72a18898537066d81b39,c08b6930101f1eb3f39c5da0f609d61869eddf11a6fde83824aa0af2798b39c2,86e9537587ef3c667e5ff5e92ab0adaf2b2bb66c1247dc41942ce23de89acbf9,673452aacab25ed51a78e8a178d205e5e424689d26437940c8e2340583f53fc9,e8699c827141ef28645f85e9d80a67d1c6532664f0be4e32a8c899a398b9c959,1f2102f75dd5dc00ced21fd21116f5a151176230483d46ea37f5b20351a59da7,b3a4058f94df63532b3456a4a5d4f7f009b322bf68fa705ee3509c1b6c2b21d9,78911e9c69a0f4a2f2c1a32936135ca6fc04514cb7f1895f2d04e3ae9912c817,3f2e4fac878a768808aaafb53a2b7fa65fd0c40a2c0709c66b7ea5176738283a,b07ae5e22943175520abb18a9217910e39ab183aa070b532223968fad53a053d,d0bd3418369699f88c9ebef6fabf1f10cd3def98a30ccad548f0f3edd3704c1a,4d3f4d5b57dbd4abbbb9d9dd5119e544a90808bce896ffb9be0186b0e522aa0d,111f6ed543512361baaf5eb4bd905231773bf3efdaedd789b687b923caf331a0,78f19340597228d3a51b480d01e26d70739828247fbe3dd909277da2bb554103,55eaa67250ece85f78b6dedb9ecd292e644ee434c1b838a91c4309e3943c8d0c,35848a1291cd5eb221abaa6c56a09d825332ef4598a964a573e3d73c6824f67a,c61d11a2ac7d48fd67fe38eeb141803c9bcfa026cc4a2339a1d9128b855d1804,999408b7c14e9a0e08e4dc70726faf349c3f3dd3e8dd0854823c0c6ea30d396b,18403324c746b46fb6a37fcf7934720e7f41642e0bbd4819d0b9df6db29c6c4c,880e100970cbde093a39d772d199126da779ddde7b328a67b22e08ea8f004251,f532d7cea72851addf19352bf60c17c16678c37bfe140bbe00700345e21811f0,df7f8e3eacc6e72b68cc9ee21ff7bbc11bc55900880b36ab250404bb1b7b33fb,c8ee3d3b129f1ab58d5b971bcdd8e60351692a17a38424972d5ec6fd2d413f8f,054222961d2fae92d481ae5b0bf3d1ca5b9d2b1ff1cc963d327318c7538b063d,dbb97610887c6f983e00b2a9989ea98da811a27429de4414c23cf2934f1f2463
"0","0","0","0","0","0","101","103","401","0","0","100101","0","0","402","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","0","0","0","115","0","-5","0","0","0","0","0","1","0","0","0","101","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","101","106","0","0","0","100102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-5","0","0","0","0","0","2","0","0","0","137","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","101","102","0","0","0","100103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","120","0","-5","0","0","0","0","0","3","0","0","0","150","0","1","120","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","101","143","0","0","0","100104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-5","0","0","0","0","0","4","0","0","0","102","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","101","101","0","0","0","100105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","0","103","0","-5","0","0","0","0","0","5","0","0","0","101","0","1","401","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","102","111","0","0","0","100201","0","0","0","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-3","0","0","0","0","0","1","0","0","0","105","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","102","106","0","0","0","100202","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-3","0","0","0","0","0","2","0","0","0","130","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","102","101","0","0","0","100203","301","0","0","301","0","0","0","0","301","301","0","301","0","0","301","0","301","0","0","0","0","0","0","0","0","0","0","0","401","0","-3","301","0","0","0","0","3","0","0","0","143","0","1","0","0","0","0","0","0","0","0","0","301"
"0","0","0","0","0","0","102","105","0","0","0","100204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-3","0","0","0","0","0","4","0","0","0","101","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","102","103","0","0","0","100205","0","0","401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-3","401","0","0","0","0","5","0","0","0","103","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","103","110","0","0","0","100301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","403","0","1","0","0","0","0","0","1","0","0","0","107","0","1","0","0","0","0","0","0","0","0","0","114"
"0","0","0","0","0","0","103","105","0","0","0","100302","0","0","0","403","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","114","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","103","115","0","0","0","100303","0","0","0","0","0","0","0","0","0","0","0","0","0","402","0","0","103","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0","123","0","1","105","0","0","0","0","0","0","0","0","0"
"0","0","0","0","401","301","103","123","301","0","0","100304","0","301","301","0","0","0","0","0","0","0","0","0","0","301","0","0","0","0","0","0","301","0","0","0","0","0","301","301","301","301","1","0","301","0","0","0","4","0","0","0","112","301","1","0","301","0","0","0","301","301","0","0","0"
"0","0","0","0","0","0","103","118","0","0","0","100305","0","0","402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","5","0","0","0","105","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","104","102","0","0","0","100401","0","0","102","0","0","0","0","0","0","0","0","0","0","0","0","0","116","0","0","0","0","0","0","0","0","0","401","0","0","0","-2","0","0","0","0","0","1","0","0","0","124","0","1","402","0","0","0","0","0","0","0","0","0"
"0","0","0","0","103","0","104","106","0","0","0","100402","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2","0","0","0","0","0","2","0","0","0","116","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","104","125","0","0","0","100403","0","0","132","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103","0","-2","0","0","0","0","0","3","0","0","0","103","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","104","107","0","0","0","100404","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","130","0","0","0","0","0","0","0","0","0","0","0","0","0","-2","0","0","0","0","0","4","0","0","0","105","0","1","0","0","0","0","0","0","0","0","0","0"
"0","0","0","0","124","0","104","114","0","0","0","100405","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","403","0","0","0","0","0","0","0","112","0","-2","0","0","0","0","0","5","0","0","0","118","0","1","0","0","0","0","0","0","0","0","0","0"
