ee431d020d3afe07afb90cb3424484d46cfe35b6791611fe44b5ef016418bda8,cf4c69269189671f2a0f4c3ef333dab51a7eda8c1c80b45780064a86108e74bb,40ea3095e5c3d42322310b34730e817d0c77b110e6e9aeed6ee8ec19eb029cd6,cad22f538897f0020c4dca1a648155d2073473660a0200c4a3c4795cbb6c980e,b3c9cd15b404c3f42c56977a82d4b7efabbbb149ca3356dca360011fb3c711ec,eb8cb98ea93c0746a912af3a6debc0744337cc8604afa878b6e30f3f704dd4df,e8bdd9fc42b8170e2a02f4606d6e7502bbac4554db1282c29fb4854c69bec4be,d82cdd5ce1d65f72d1d5ca9b62062334d6b94cc2d89fcad7efd13005ce2bed38,cc8ba7b1b5cd558ea39e3aa370cd318136933cfeca95830c307bf680296746b5,a3c5e94f37caa924496f7c832b295509718f6db6086546bfae7d058a6afb516e,6ffc3bb9daac061c438323810517a4702f8b1e769cda7b78f045a6e258332a9a,d5e261483fc154abd01866cbdc64acf70fab66088c3837f822b703a7c8ad5a70,ec250a013cbcdf46a92ae6361f70f47c1261f5b5cf23fe5590718bb5c98925c0,9d8e1f8774849fb135db72c6f2c15be1f40b46cf245f5ae64092fa1630a5e30f,1390beb26cb22f14c7bb1d301536a4a921b363d7cd9c34fd6f661df8915b5085,de88723baaebb584740580547a79168d9d5f5bab7b055bf5d50486a68ba739f1
"400","50","8","94002","2","25011","90008","1001001","2","10","500000","2","91002","200","25021","12"
"400","50","8","94002","2","25012","90008","1001002","2","10","500000","2","91002","200","25021","12"
"400","50","8","94002","2","25013","90008","1001003","2","10","500000","2","91002","200","25021","12"
"400","50","8","94002","2","25014","90008","1001004","2","10","500000","2","91002","200","25021","12"
"400","50","8","94002","2","25015","90008","1001005","2","10","500000","2","91002","200","25021","12"
"400","50","8","94002","2","25011","90008","1001006","2","10","500000","2","91002","200","25021","12"
"400","50","8","94002","2","25012","90008","1001007","2","10","500000","2","91002","200","25021","12"
"400","50","8","94002","2","25013","90008","1001008","2","10","500000","2","91002","200","25021","12"
"400","50","8","94002","2","25014","90008","1001009","2","10","500000","2","91002","200","25021","12"
"400","10","8","94002","2","25015","90008","1001010","2","10","500000","2","91002","200","25001","12"
"400","50","8","94002","2","25011","90008","1001011","2","10","500000","2","91002","200","25021","12"
"400","50","8","94002","2","25012","90008","1001012","2","10","500000","2","91002","200","25021","12"
"400","50","8","94002","2","25013","90008","1001013","2","10","500000","2","91002","200","25021","12"
"400","50","8","94002","2","25014","90008","1001014","2","10","500000","2","91002","200","25021","12"
"400","50","8","94002","2","25015","90008","1001015","2","10","500000","2","91002","200","25021","12"
"0","50","8","94002","2","0","90008","1001016","0","10","500000","2","91002","200","25021","12"
