210b9d1f6b12627e474a1bdb2e5838fcdb1b2a1a48a0f023825a4b90a2d78ca0,38fc400a0c2bcbd993767aac66e47e761e46d3f755e477453dbd6d3922b4dcaa,b468122610ab8ad56933851735d554cc5612ddcc07d56dd291de20671110ae15,820dadd4f10c1f17f1945a170e2f17240d4138ab9ab79b5d17647c0c43941bad,a41d2ce3a61ced8d10cd23026fc4a4ab4b8a0a2ca198e0fc90d06023553e3d0a,e5a3fc51a305486019192ef75420e6b6c18c31597cd6da0d6cc8501aef1b6bdd,535f3d800fd432eee20e434932809e17051814eccd90e0df77846aac1d531557,9be0cb860ed2255c2d29997ce83687a5ad17228c520d18a00fbebd24276d5342,946d89a2a478d843d61a7b4976fba632f1d0e52a89ec5e242aa352e7a0fc64a3,91f69f32eb8316d50a710c170292811504dfbd50c357966f22c6d1cc61eaacb5,720a842b5bbdc0188da55f49bb9bad4a1c3aba3185cf61f1253a2e0966ebdc60,ac17860850c9d30f1dc887a6ebf6ddd02c2d518b21b6232b3be4524e2df5bdf8,0c86049e932cac34cbe9ed5ca886f3fb6c419aba41412d530335e4c1b2f304f5,8cbf4f60fff745b3dcd0f4df7b6b226af0e41e2cfbd71c50ced9f14074e606e3,a01c5c225a92288f2a347ed03e6ce7b332af15717dc744e2d98e808121ceb64a,47a525088510b3814bde0821ae5f892c165f07139bb66e3e9cf78d1d8ca13bb1,fdb19ed5c69700ef329f87f0fbbcaace6413da622660d1e9222bb9f4e35823e2,833c4995da569406d90862fa284f77aafed0d1f35c3ded7e6524cf28dff666d5,998ed0b8d1934d36be08e6ab2aee281a4a66a221d57ac315fb8cee6abd1a0dcc,a15299b94d377bd6e43d074247fdeaa28219b90e5e2732da17cd9786366e29a1,3930843b67f630f936e627b03e71549d2721a800baa18843553af8e109bbdb38,b01bb2fc895cd9cc8e08099a02f8f629eeecb99632478daaa1f5da853d82044f,058ce73b552c34156b2d3ae660cdd404e2752607eac2b74e4b2e980934ee8999,2c9824ce8ee676ca135812f82ee9c6e6296af8ba07d5799271e11c93688bb914,163597de7f33f0d365714a6f8f7e8064833256f10c7cda22ae14045e0e325fd4,54de5c5f19fbf65e52375068e8a1cb717ed5f025397fde25257c414d8d4efa28,404cae326ad447a2875fe0a486c3e3ae69854ce9b51a65afc61ab89ab68190a3,3d935c3fd3d693d9c3a911c19491015f9315e54820df46776cd092fab3014d72,c5a05915318a345fa4bfea800c2b68dac099d610e448085ebe05e47bbc416c7b,f1fced7d2fa824283d57694fee64381aafb7fdc8f62e6193b8e5ca808f4e7e17,d3fa8cbe626d11be245292ff098327a9bef993a5cdc2c19db6052a12e39f74f6,50da88a149c16e78b6ecff599c6e5f3d7978c44f1840b1021fb0260ede46c6c1,f6da62dab4a09185530863e8531b640b0eeb0ec03eaf495194fa04b25adc2520,d0696b1c2695f7b1a524c90321c9e64f83f234053c3aa8da4e53aa8eaf932ed4,18951766ae137a4d2bda69a4e8ff2d41bf0eaaab60aa01448b4c4cea1547495c,6ea4b7f2029f9ead8e0b4bb68a55858d15bcd99cec350a5dc33519d027f12eea,9dda21142357fcf4850915cf8d459affe45956401f627baaf50af271300a3b27,842494c649f5da18ca289922e834cb2ed755a4950d82521d36df09b9cd399c8f,a5a8bc4686968c1f2fcc2510af138d2cd4355457605df58c315b3697c3e150c3,18d91b1b8c1d982f3fda2e69bef78a0877ab121802031b7de4904b3075f27f5d,749769c6ec763795e7df411f0d7e0fcf871f97fb27bf3ab81c146d66e55da523,f86ebc38a08f1c19f548983e80b9c1fc20e382ce3b592d9399e852310bc20c8b,4c526f817f3bf581801cb120a38f4aa704d691b246b81b8696edb8ea158fcbeb,21c4e2a420066f55d0a29c5a9c39563e2fd822f4a7cc41fb6054a43354d500a3
"10","100","100","50","0","0","100","50","0","0","50","0","0","0","300000008","0","0","50","0","0","黑之王賈巴沃克","50","100","100","100","50","50","50","0","0","1","1","0","50","6500000","0","0","0","0","803100201","0","0","316800","50"
"50","100","1000","100","0","0","100","100","0","0","100","0","0","0","300000008","0","0","50","0","0","部位A","100","1000","100","100","100","100","400","0","0","1","1","0","400","600000","100","0","0","0","803100202","0","0","316800","100"
"50","100","1000","100","0","0","100","100","0","0","100","0","0","0","300000008","0","0","50","0","0","部位B","100","1000","100","100","100","100","200","0","0","1","1","0","200","400000","100","0","0","0","803100203","0","0","316800","100"
"50","100","1000","100","0","0","100","100","0","0","100","0","0","0","300000008","0","0","50","0","0","部位C","100","1000","100","100","100","100","100","0","0","1","1","0","100","200000","100","0","0","0","803100204","0","0","316800","100"
"30","200","5000","300","0","0","200","300","0","0","300","0","0","0","300000008","0","0","50","0","0","黑之王賈巴沃克","300","5000","300","200","300","300","200","0","0","1","1","0","200","13000000","0","0","0","0","803100205","0","0","316800","300"
"50","100","1000","100","0","0","100","100","0","0","100","0","0","0","300000008","0","0","50","0","0","部位A","100","1000","100","100","100","100","800","0","0","1","1","0","800","1200000","100","0","0","0","803100206","0","0","316800","100"
"50","100","1000","100","0","0","100","100","0","0","100","0","0","0","300000008","0","0","50","0","0","部位B","100","1000","100","100","100","100","400","0","0","1","1","0","400","800000","100","0","0","0","803100207","0","0","316800","100"
"50","100","1000","100","0","0","100","100","0","0","100","0","0","0","300000008","0","0","50","0","0","部位C","100","1000","100","100","100","100","200","0","0","1","1","0","200","400000","100","0","0","0","803100208","0","0","316800","100"
"50","300","15000","500","0","0","300","500","0","0","500","0","0","0","300000008","0","0","50","0","0","黑之王賈巴沃克","500","15000","500","300","500","500","300","0","0","1","1","0","300","20000000","50","0","0","0","803100209","0","0","316800","500"
"50","100","1000","100","0","0","100","100","0","0","100","0","0","0","300000008","0","0","50","0","0","部位A","100","1000","100","100","100","100","900","0","0","1","1","0","1600","2400000","100","0","0","0","803100210","0","0","316800","100"
"50","100","1000","100","0","0","100","100","0","0","100","0","0","0","300000008","0","0","50","0","0","部位B","100","1000","100","100","100","100","600","0","0","1","1","0","800","1600000","100","0","0","0","803100211","0","0","316800","100"
"50","100","1000","100","0","0","100","100","0","0","100","0","0","0","300000008","0","0","50","0","0","部位C","100","1000","100","100","100","100","300","0","0","1","1","0","400","800000","100","0","0","0","803100212","0","0","316800","100"
"10","50","100","50","0","0","0","50","0","0","50","0","0","0","300000008","0","0","50","0","0","失控的純潔之弓","50","100","140","50","50","50","50","0","0","1","1","0","50","8000000","50","0","0","0","803100213","0","0","316900","50"
"30","300","1500","300","0","0","0","300","0","0","300","0","0","0","300000008","0","0","50","0","0","失控的純潔之弓","300","1500","340","300","300","300","200","0","0","1","1","0","200","16000000","300","0","0","0","803100214","0","0","316900","300"
"50","500","3000","500","0","0","25","500","0","0","500","0","0","0","300000008","0","0","50","0","0","失控的純潔之弓","500","3000","540","500","500","500","250","0","0","1","1","0","300","24000000","500","0","0","0","803100215","0","0","316900","500"
"10","50","500","50","0","0","0","50","0","0","50","0","0","0","300000008","0","0","50","0","0","幻影男爵","50","500","120","50","50","50","0","0","0","1","1","0","0","6500000","50","0","0","0","803100216","0","0","317000","50"
"30","300","5000","300","0","0","0","300","0","0","300","0","0","0","300000008","0","0","50","0","0","幻影男爵","300","5000","320","300","300","300","100","0","0","1","1","0","100","13000000","300","0","0","0","803100217","0","0","317000","300"
"50","500","10000","500","0","0","50","500","0","0","500","0","0","0","300000008","0","0","50","0","0","幻影男爵","500","10000","520","500","500","500","300","0","0","1","1","0","400","20000000","500","0","0","0","803100218","0","0","317000","500"
"10","50","500","50","0","0","0","50","0","0","50","0","0","0","300000008","0","0","50","0","0","天塔帕斯","50","500","160","50","50","50","100","0","0","1","1","0","100","8000000","50","0","0","0","803100219","0","0","317100","50"
"30","300","10000","300","0","0","0","300","0","0","300","0","0","0","300000008","0","0","50","0","0","天塔帕斯","300","10000","360","300","300","300","300","0","0","1","1","0","300","16000000","300","0","0","0","803100220","0","0","317100","300"
"50","500","30000","500","0","0","50","500","0","0","500","0","0","0","300000008","0","0","50","0","0","天塔帕斯","500","30000","560","500","500","500","450","0","0","1","1","0","600","24000000","500","0","0","0","803100221","0","0","317100","500"
"10","50","250","50","0","0","0","50","0","0","50","0","0","0","300000008","0","0","50","0","0","豪紳","50","250","200","50","50","50","50","0","0","1","1","0","50","7000000","50","0","0","0","803100222","0","0","317200","50"
"30","300","2500","300","0","0","0","300","0","0","300","0","0","0","300000008","0","0","50","0","0","豪紳","300","2500","400","300","300","300","200","0","0","1","1","0","200","15000000","300","0","0","0","803100223","0","0","317200","300"
"50","500","10000","500","0","0","25","500","0","0","500","0","0","0","300000008","0","0","50","0","0","豪紳","500","10000","600","500","500","500","300","0","0","1","1","0","300","22000000","500","0","0","0","803100224","0","0","317200","500"
"10","50","200","50","0","0","0","50","0","0","50","0","0","0","300000008","0","0","50","0","0","阿爾瑪","50","200","180","50","50","50","80","0","0","1","1","0","20","3250000","50","0","0","0","803100225","0","0","317300","50"
"10","50","200","50","0","0","0","50","0","0","50","0","0","0","300000008","0","0","50","0","0","奧拉姆","50","200","180","50","50","50","240","0","0","1","1","0","60","3250000","50","0","0","0","803100226","0","0","317400","50"
"30","300","3000","300","0","0","0","300","0","0","300","0","0","0","300000008","0","0","50","0","0","阿爾瑪","300","3000","380","300","300","300","150","0","0","1","1","0","50","6500000","300","0","0","0","803100227","0","0","317300","300"
"30","300","3000","300","0","0","0","300","0","0","300","0","0","0","300000008","0","0","50","0","0","奧拉姆","300","3000","380","300","300","300","450","0","0","1","1","0","150","6500000","300","0","0","0","803100228","0","0","317400","300"
"50","500","4000","500","0","0","25","500","0","0","500","0","0","0","300000008","0","0","50","0","0","阿爾瑪","500","4000","580","500","500","500","200","0","0","1","1","0","150","10000000","500","0","0","0","803100229","0","0","317300","500"
"50","500","4000","500","0","0","25","500","0","0","500","0","0","0","300000008","0","0","50","0","0","奧拉姆","500","4000","580","500","500","500","600","0","0","1","1","0","450","10000000","500","0","0","0","803100230","0","0","317400","500"
"10","50","150","50","0","0","0","50","0","0","50","0","0","0","300000008","0","0","50","0","0","好朋友X","50","150","200","50","50","50","50","0","0","1","1","0","50","4000000","50","0","0","0","803100231","0","0","317500","50"
"14","50","150","50","0","0","50","50","0","0","50","0","0","0","300000008","0","0","50","0","0","無名的藝術","50","150","200","50","0","50","50","0","0","1","1","0","50","4000000","50","0","0","0","803100232","0","0","317600","50"
"25","300","2000","300","0","0","0","300","0","0","300","0","0","0","300000008","0","0","50","0","0","好朋友X","300","2000","400","300","300","300","200","0","0","1","1","0","200","8000000","300","0","0","0","803100233","0","0","317500","300"
"35","300","2000","300","0","0","300","300","0","0","300","0","0","0","300000008","0","0","50","0","0","無名的藝術","300","2000","400","300","0","300","200","0","0","1","1","0","200","8000000","300","0","0","0","803100234","0","0","317600","300"
"50","500","3000","500","0","0","25","500","0","0","500","0","0","0","300000008","0","0","50","0","0","好朋友X","500","3000","600","500","500","500","400","0","0","1","1","0","400","12000000","500","0","0","0","803100235","0","0","317500","500"
"70","500","3000","500","0","0","500","500","0","0","500","0","0","0","300000008","0","0","50","0","0","無名的藝術","500","3000","600","500","25","500","400","0","0","1","1","0","400","12000000","500","0","0","0","803100236","0","0","317600","500"
"50","700","3000","700","0","0","700","700","0","0","700","0","0","0","300000008","0","0","50","0","0","彌勒","700","3000","700","700","50","700","500","0","0","1","1","0","500","40000000","700","0","0","0","803100237","0","0","317700","700"
"50","700","3000","700","0","0","700","700","0","0","700","0","0","0","300000008","0","0","50","0","0","彌勒","700","3000","700","700","25","700","200","0","0","1","1","0","200","40000000","700","0","0","0","803100238","0","0","317800","700"
"50","50","10000","700","0","0","700","700","0","0","700","0","0","0","300000008","0","0","50","0","0","彌勒","700","10000","700","700","700","700","200","0","0","1","1","0","200","40000000","700","0","0","0","803100239","0","0","317900","700"
"0","1000","1","1000","0","0","1000","1000","0","0","1000","0","0","0","300000001","0","0","0","0","0","爆裂敵人1","1000","1","700","1000","1000","1000","9999","0","0","1","1","0","9999","99999999","1000","0","0","0","803100251","0","0","214501","1000"
"0","1000","1","1000","0","0","1000","1000","0","0","1000","0","0","0","300000001","0","0","0","0","0","爆裂敵人2","1000","1","700","1000","1000","1000","9999","0","0","1","1","0","9999","99999999","1000","0","0","0","803100252","0","0","214502","1000"
"0","1000","1","1000","0","0","1000","1000","0","0","1000","0","0","0","300000001","0","0","0","0","0","爆裂敵人3","1000","1","700","1000","1000","1000","9999","0","0","1","1","0","9999","99999999","1000","0","0","0","803100253","0","0","214503","1000"
"0","1000","1","1000","0","0","1000","1000","0","0","1000","0","0","0","300000001","0","0","0","0","0","爆裂敵人4","1000","1","700","1000","1000","1000","9999","0","0","1","1","0","9999","99999999","1000","0","0","0","803100254","0","0","214504","1000"
"0","1000","1","1000","0","0","1000","1000","0","0","1000","0","0","0","300000001","0","0","0","0","0","爆裂敵人5","1000","1","700","1000","1000","1000","9999","0","0","1","1","0","9999","99999999","1000","0","0","0","803100255","0","0","214505","1000"
"0","1000","1","1000","0","0","1000","1000","0","0","1000","0","0","0","300000001","0","0","0","0","0","爆裂敵人6","1000","1","700","1000","1000","1000","9999","0","0","1","1","0","9999","99999999","1000","0","0","0","803100256","0","0","214506","1000"
"0","1000","1","1000","0","0","1000","1000","0","0","1000","0","0","0","300000001","0","0","0","0","0","爆裂敵人7","1000","1","700","1000","1000","1000","9999","0","0","1","1","0","9999","99999999","1000","0","0","0","803100257","0","0","214507","1000"
"0","1000","1","1000","0","0","1000","1000","0","0","1000","0","0","0","300000001","0","0","0","0","0","爆裂敵人8","1000","1","700","1000","1000","1000","9999","0","0","1","1","0","9999","99999999","1000","0","0","0","803100258","0","0","214508","1000"
"0","1000","1","1000","0","0","1000","1000","0","0","1000","0","0","0","300000001","0","0","0","0","0","爆裂敵人9","1000","1","700","1000","1000","1000","9999","0","0","1","1","0","9999","99999999","1000","0","0","0","803100259","0","0","214509","1000"
"0","1000","1","1000","0","0","1000","1000","0","0","1000","0","0","0","300000001","0","0","0","0","0","爆裂敵人10","1000","1","700","1000","1000","1000","9999","0","0","1","1","0","9999","99999999","1000","0","0","0","803100260","0","0","214601","1000"
"0","1000","1","1000","0","0","1000","1000","0","0","1000","0","0","0","300000001","0","0","0","0","0","爆裂敵人11","1000","1","700","1000","1000","1000","9999","0","0","1","1","0","9999","99999999","1000","0","0","0","803100261","0","0","214602","1000"
"0","1000","1","1000","0","0","1000","1000","0","0","1000","0","0","0","300000001","0","0","0","0","0","爆裂敵人12","1000","1","700","1000","1000","1000","9999","0","0","1","1","0","9999","99999999","1000","0","0","0","803100262","0","0","214603","1000"
"0","1000","1","1000","0","0","1000","1000","0","0","1000","0","0","0","300000001","0","0","0","0","0","爆裂敵人13","1000","1","700","1000","1000","1000","9999","0","0","1","1","0","9999","99999999","1000","0","0","0","803100263","0","0","214604","1000"
"0","1000","1","1000","0","0","1000","1000","0","0","1000","0","0","0","300000001","0","0","0","0","0","爆裂敵人14","1000","1","700","1000","1000","1000","9999","0","0","1","1","0","9999","99999999","1000","0","0","0","803100264","0","0","214605","1000"
"0","1000","1","1000","0","0","1000","1000","0","0","1000","0","0","0","300000001","0","0","0","0","0","爆裂敵人15","1000","1","700","1000","1000","1000","9999","0","0","1","1","0","9999","99999999","1000","0","0","0","803100265","0","0","214606","1000"
"0","1000","1","1000","0","0","1000","1000","0","0","1000","0","0","0","300000001","0","0","0","0","0","爆裂敵人16","1000","1","700","1000","1000","1000","9999","0","0","1","1","0","9999","99999999","1000","0","0","0","803100266","0","0","214607","1000"
"0","1000","1","1000","0","0","1000","1000","0","0","1000","0","0","0","300000001","0","0","0","0","0","爆裂敵人17","1000","1","700","1000","1000","1000","9999","0","0","1","1","0","9999","99999999","1000","0","0","0","803100267","0","0","214608","1000"
"0","1000","1","1000","0","0","1000","1000","0","0","1000","0","0","0","300000001","0","0","0","0","0","爆裂敵人18","1000","1","700","1000","1000","1000","9999","0","0","1","1","0","9999","99999999","1000","0","0","0","803100268","0","0","214609","1000"
"0","1000","1","1000","0","0","1000","1000","0","0","1000","0","0","0","300000001","0","0","0","0","0","爆裂敵人19","1000","1","700","1000","1000","1000","9999","0","0","1","1","0","9999","99999999","1000","0","0","0","803100269","0","0","214701","1000"
"0","1000","1","1000","0","0","1000","1000","0","0","1000","0","0","0","300000001","0","0","0","0","0","爆裂敵人20","1000","1","700","1000","1000","1000","9999","0","0","1","1","0","9999","99999999","1000","0","0","0","803100270","0","0","214702","1000"
"0","1000","1","1000","0","0","1000","1000","0","0","1000","0","0","0","300000001","0","0","0","0","0","爆裂敵人21","1000","1","700","1000","1000","1000","9999","0","0","1","1","0","9999","99999999","1000","0","0","0","803100271","0","0","214703","1000"
"0","1000","1","1000","0","0","1000","1000","0","0","1000","0","0","0","300000001","0","0","0","0","0","爆裂敵人22","1000","1","700","1000","1000","1000","9999","0","0","1","1","0","9999","99999999","1000","0","0","0","803100272","0","0","214704","1000"
