4efa8232325e8d9f7097fa7202aedf69332c754053c862e2702c80ef986d558f,1af4a95b847622edffe4e9441dbba3141346d1e06f81418da2fa239e5029fce6,f0fbd8c70e3b3d71d5215f6890f9279968b4d4e9ce205c15c02249961989caba,c1887df5652f3f80f1db095febc3fa70dce4df435b7692bc740a52066b664553,8159a877dc1e77092177220be08bdf9c96f7bf63b99ccbcc119a0ec725c688a8,e4475d94fcd035f6c98c6aae9ada06601b268907246adfe3d4831e6835bd6ef2,631bef940312e6d505fd61a97e66678228d5cb90c2cccd35df23427ea50dce17,7c0b74b71da89b097d98e8dfc183652599ccb4e000a5cfba38baa5230045d5f9,8f2123e0aa3a533a67ae8cdb695bf01fa89c916d9a59792670ca32703d6cf24e,40017daae4c97967447c8055483c71aa54207602e430ec354279c0c59e071c55,6ebdcd87f4830f3f927f7dec991a6ab52141f79a3bdd2c6e4c6e3954e415d0a9,c9daa8e9c7df98af190184e2b953f2d0a905f6992f1bda8ab45a3dbd2a05e13d,3f0ebc6d2f504e5db8cf65dffd49976105234144f70eeda80ff48f66c01b76e8,07d30a1f4db921636540881ff4cf852d7cdce400970fd9da03f750a8b9a49a57,fe8c4b278d5af40afbfdd4b1052f483e34082e111296adf1ed5bfd4a546ee837,0900e63a6e1d5c889542fedb36dfb8c73ac069c5ad37ab6ce1584948a1439282,04610e95c4fc12b8b36f44e5918c6f4ce9db170336571a00e2c8a305fa65ab52,3e26c5f8c061478c9cb01392c09e0064c09951ba4a1af46402e628e82769eb0e,1d128de69cecd393437037ceac8711ec35217c55493f14be1bbe4ad83a1259ed,288c7d0740ecd61048be8c16116089d66615878c2c34f2754fb96a73f908ddf1,be1a0feca52149a4469338c75a9ab497d46c0fbd4ef79578677c4331fbccf814,f7324748b8599d98d7bcef758de5c73bf4ea73885fcdb6cbe752988309765cc2,e1b7fe7c866b723d798deb050ef71842d2f78536778148d53720a94a0428535c,627f414884438d69e7b62d4747fdaa18eb026e5f0540adac1b33437392b4214c,09e2b6a73330355d9ae25d9975a3f23fffb79b390d1d6a6114842ade47858f80,a66c925e23f417cb55e5a2ab8e21a18414341811ae250e6eb6ceed5650e1b7e0,83282d74750911b849429029f4f91aa92ed28e672fd398ddef0725e78315ac96,4484ddb820b666a089c79e053409751d839163c5c8188544c6b03666cc1064f2,71faf6cbd6f384c82d06eaa5d7484501415d2927d4f24290dca9349d30e70911,4ff11c9b48551fcfa00f8917d0d67e0b0608bbc838655a7e9e1470464ccad2f0,1543366b425012fd64c4a476f1a59da5d30628688f3e5391a9b371092ca9859d,f1e6526a62f281fedd74e6264b2cb32ce2ed3c9a83c094047c79bac0409b347c,e8a1ddc62bc1b2cafab9620262da534b4b0b351fc4a27d9d1ff15fc590bec4d2,61f0c68ace9aa2a46927230e0fc7646c8d19365deacbc1dc75c92d5b14c3c9d3,2bd68d422e23716540df35a1dbbe8b22d10abde338beb7ce1dc5ee40a5546ba7,bb02565c9f1618b2c042e8ed84b2c6771a017720958405c66fe5ec86ee6674ca
"-376","0","100101","50","bgm_M259","102011","0.8","-188","0.8","91002","0","0.8","20004","0","1","222001001","-1","188","0","0","115106","5","151","220011001","10","0","115556","0","376","日和的解放冒險","5","90","0.8","2200001","0.8","100"
"-376","0","100201","50","bgm_M259","102011","0.8","-188","0.8","91002","0","0.8","20004","0","1","222001002","-1","188","0","0","125256","5","151","220021001","10","0","115586","0","376","優衣的解放冒險","5","90","0.8","2200002","0.8","100"
"-376","0","100301","50","bgm_M259","102011","0.8","-188","0.8","91002","0","0.8","20004","0","1","222001003","-1","188","0","0","125016","5","151","220031001","10","0","115556","0","376","怜的解放冒險","5","90","0.8","2200003","0.8","100"
"-376","0","100401","50","bgm_M259","102011","0.8","-188","0.8","91002","0","0.8","20004","0","1","222001004","-1","188","0","0","116133","5","187","220041001","10","0","126103","0","376","禊的解放冒險","5","90","0.6","2200004","0.8","100"
"-376","0","100501","50","bgm_M259","102011","0.8","-188","0.8","91002","0","0.8","20004","0","1","222001005","-1","188","0","0","119432","5","274","220051001","10","0","129312","0","376","茉莉的解放冒險","5","90","0.8","2200005","0.6","100"
"-376","0","100601","50","bgm_M259","102011","0.6","-188","0.8","91002","0","0.6","20004","0","1","222001006","-1","188","0","0","116582","5","181","220061001","10","0","116612","0","376","茜里的解放冒險","5","90","0.8","2200006","0.8","100"
"-376","0","100701","50","bgm_M259","102011","0.8","-188","0.8","91002","0","0.8","20004","0","1","222001007","-1","188","0","0","118012","5","232","220071001","10","0","128162","0","376","宮子的解放冒險","5","90","0.8","2200007","0.6","100"
"-376","0","100801","50","bgm_M259","102011","0.8","-188","0.8","91002","0","0.8","20004","0","1","222001008","-1","188","0","0","119012","5","268","220081001","10","0","119252","0","376","雪的解放冒險","5","90","0.8","2200008","0.6","100"
"-376","0","100901","50","bgm_M259","102011","0.8","-188","0.8","91002","0","0.6","20004","0","1","222001009","-1","188","0","0","119551","5","262","220091001","10","0","119611","0","376","杏奈的解放冒險","5","90","0.8","2200009","0.8","100"
"-376","0","101001","50","bgm_M259","102011","0.8","-188","0.8","91002","0","0.8","20004","0","1","222001010","-1","188","0","0","125463","5","148","220101001","10","0","125256","0","376","真步的解放冒險","5","90","0.8","2200010","0.8","100"
"-376","0","101101","50","bgm_M259","102011","0.8","-188","0.8","91002","0","0.8","20004","0","1","222001011","-1","188","0","0","125134","5","136","220111001","10","0","115554","0","376","璃乃的解放冒險","5","90","0.8","2200011","0.8","100"
"-376","0","101201","50","bgm_M259","102011","0.8","-188","0.8","91002","0","0.8","20004","0","1","222001012","-1","188","0","0","125226","5","154","220121001","10","0","115616","0","376","初音的解放冒險","5","90","0.8","2200012","0.8","100"
"-376","0","101301","50","bgm_M259","102011","0.8","-188","0.8","91002","0","0.6","20004","0","1","222001013","-1","188","0","0","117552","5","208","220131001","10","0","117612","0","376","七七香的解放冒險","5","90","0.8","2200013","0.8","100"
