13be330493f32016a25467bf3d8607a45d9ddcd8a2059f3888702f1ca903a886,0036b167a48ce7d5250529e1ac9fbb3ff843806d2ed32cdf4e8e876ce164dcf8,0b1e662445e70cf7f153adfacf1e13e6984e3412ba6f93974ae97624d9148218,150e10fa410c2ce00af5d2c71023c912a38132fd77d7a65b52f3bd5fa97eff88,74025079333617ec6363455a80620b7c69bac0e47ebc9bc7c0bad8e064f3479d,a207d4aed010e6481d7a092bc4dd456237b4028c665c0981f6244d4b1f8e6dfc,569fb4b84cfa0183c60b7dbdf4dcbcdb55bf8adc020b41f4e63ad558859687a4,d6ac4653d3175f77ba6f064fe28ddf5cfe1c4e070b9c4d08e2a6b92722554514,2ccdeda45b53d928d6baf748a43f25d7d3702168e6b9911107bc4658073e2716,5841ffb47e5e592eaff1644e8b8b995557b1dc065e7e4709952039973c2c4c53,ddb6e48bb990078f36e8c5166d885bb28b1446a5041ac5ef14221de7b1c193a4,2558d43fd28f60ce9168e2d17c5f32bed4d2812fbb4840b4c1c9a3cb2c8b60f9,973a3b1284d110c533ff08e974df3197a7eabe612579cb5c49ec8c09bd6e28d6,cdb8dc7024bc39fe0a43fa22f49466b54183caac416a0141137715ce4c173b22,e9218db01063b64b28bee19b64eaf506015b5a2dfd349a44926533a678a6a425,1a85a0cdca82d25526e00df2baeb5d57a2217853d1552d80953b48a8f5f239e4,6291466e3f7e906ab2750727c1751d64d71437eaaa8af27abc144bc14dafadfc,6b8e9bb16837156e402983c93d849b3becef0781db593f13728be6e0e6ed7ee0,3b9d40ebf43c0083d150e95a06cb5d039436c133632b1b890398d49526e066b9,d7b63037ac3ec492e5f2ce8d221860c622e717010f0d0fe87a9f49a036dea172,f39122f7407149cef33331c766183b6ea300d86a0822574c7b197198b3559450,d8b0005f4430e7be7030923da64b1d4821c349d9e23c82d7894d226fbb65304b,b8ff21b21c67e54e430831e713922ecb0c5835748075086fae5a34e84a8c1d94,6397c4a1c34b4708162bc6ee3ae4efe2edc703718b07f37791c97de6d5c17add,b3d669603342bfe3d985e5a7fa21fa46e3464a35663cdb30f53e6cb1e03f33f7,18b1112f7d819d01ae31407cbc7900daa50fb300025f0074fe707660606c06fa,4432c460cb09efe9931657dac6792625233d1129f57bdcfecb440d76a0c046ef
"0","0","0","100","1","0","0","4","1","30109001","9","2020-05-15 04:59:59","8011","107","1","0","0","2020-04-22 05:00:00","期間內登入 4 天","0","0","0","30109001","0","0","0","0"
"0","0","0","101","1","0","1","1","2001001","30109002","9","2020-05-15 04:59:59","8008","107","1","0","0","2020-04-22 05:00:00","閱讀主線劇情第1章第1話","0","0","0","30109002","0","0","0","801"
"0","0","0","102","1","0","1","1","1","30109003","9","2020-05-15 04:59:59","1012","107","1","0","0","2020-04-22 05:00:00","期間內透過支援借用通關冒險","0","0","0","30109003","0","0","0","101"
"0","0","0","103","1","0","1","1","11006001","30109004","9","2020-05-15 04:59:59","1001","107","1","0","0","2020-04-22 05:00:00","通過主線冒險（NORMAL） 6-1","0","0","0","30109004","0","0","0","101"
"0","0","0","104","1","0","1","40","0","30109005","9","2020-05-15 04:59:59","8002","107","1","0","0","2020-04-22 05:00:00","將主角Lv升到 Lv40","0","0","0","30109005","0","0","0","101"
"0","0","0","105","1","0","0","5","1","30109006","9","2020-05-15 04:59:59","8010","107","1","0","9","2020-04-22 05:00:00","期間內將新手任務全部通關","0","0","0","30109006","0","0","0","0"
"0","0","0","200","1","0","0","1","0","30110001","10","2020-05-15 04:59:59","6017","107","1","0","0","2020-04-22 05:00:00","期間內與 1 位新手玩家成為好友","0","0","0","30110001","0","0","0","907"
"0","0","0","200","1","0","0","2","0","30110002","10","2020-05-15 04:59:59","6017","107","1","0","0","2020-04-22 05:00:00","期間內與 2 位新手玩家成為好友","0","0","0","30110001","0","0","0","907"
"0","0","0","200","1","0","0","3","0","30110003","10","2020-05-15 04:59:59","6017","107","1","0","0","2020-04-22 05:00:00","期間內與 3 位新手玩家成為好友","0","0","0","30110001","0","0","0","907"
"0","0","0","200","1","0","0","4","0","30110004","10","2020-05-15 04:59:59","6017","107","1","0","0","2020-04-22 05:00:00","期間內與 4 位新手玩家成為好友","0","0","0","30110001","0","0","0","907"
"0","0","0","200","1","0","0","5","0","30110005","10","2020-05-15 04:59:59","6017","107","1","0","0","2020-04-22 05:00:00","期間內與 5 位新手玩家成為好友","0","0","0","30110001","0","0","0","907"
"0","0","0","210","1","0","0","1","1","30110006","10","2020-05-15 04:59:59","6018","107","1","0","0","2020-04-22 05:00:00","期間內守護著成為好友的新手玩家完成新手任務（第 1 位）","0","0","0","30110006","0","0","0","0"
"0","0","0","210","1","0","0","2","1","30110007","10","2020-05-15 04:59:59","6018","107","1","0","0","2020-04-22 05:00:00","期間內守護著成為好友的新手玩家完成新手任務（第 2 位）","0","0","0","30110006","0","0","0","0"
"0","0","0","210","1","0","0","3","1","30110008","10","2020-05-15 04:59:59","6018","107","1","0","0","2020-04-22 05:00:00","期間內守護著成為好友的新手玩家完成新手任務（第 3 位）","0","0","0","30110006","0","0","0","0"
"0","0","0","210","1","0","0","4","1","30110009","10","2020-05-15 04:59:59","6018","107","1","0","0","2020-04-22 05:00:00","期間內守護著成為好友的新手玩家完成新手任務（第 4 位）","0","0","0","30110006","0","0","0","0"
"0","0","0","210","1","0","0","5","1","30110010","10","2020-05-15 04:59:59","6018","107","1","0","0","2020-04-22 05:00:00","期間內守護著成為好友的新手玩家完成新手任務（第 5 位）","0","0","0","30110006","0","0","0","0"
