9d8b500a6eb543dc04b0a208ed95d929e6d8614c9e7af29cde78cb413a1e8f21,eeaf7d8b5661854bcda26c913bdf916ad11ee0c5baa5937db4125641642a512a,d9eff07e6c1b0b0aadc97524f652d1323d77bcc1199b47590135f6fd953f1f20,f3a11198bbc8af02714e8bdd3404b4a36c32a76e18b20b2c54b0b5ff4f23b730,40fa2bc4df4d7b9673bf4711b79b42dc467c4be4033c79f0f077c6595421547b,483d3972fa475ada43a2b166191f4b9e8079217a84067ec6962b14b106d09253,1075617868aefddb04bf163c3be5ef59316af70f9789802d3867ae669c5f896e,1679242d1bee559f42324df20e1c9564a6c43a5a9bd017f6f0419e0a6d3b1283,8d427eb4c5cfef0ac874d6e56546bab5d902ee92cbc41f9c01a71a9afbcd4626,c35c4410dbed39752a7757aa4d7bbbfa1a7620bbce70ce4fad1a8e15f9287db2,67b1f86784c69aad21fc603f4a254313d1e80cb144df6a8099a1b2e6ebfd77b7,24f4b5081c644da5e0b3b0dbcd25aceffc7574ef75c6a14277aaf186a0adbd66,916d727db0b0189cb3fdecc8adc9ebf1753c4e0f977b53966df18ec07595cbbf,e7acda84141a2b8a3a67f0e1fa629608674b7aba93c976ab5b458560ee145f21,efb9b1db5be47b1f5488ff7dcc093b39110cccb3ea2a852eb91665d4f0954f15,4ae3038b6d09786deeb163c326c6c993583bb5e68210b437f998b8793afeaad7,2f52959dd9ae75d50b547ecb125c09e7496a5f9b8cfaf92e6583c895b46fc2ec,9bcfe2a9425fdc7fa718f262c27eb48270bdd6b059042818fd1aa4f51a75d931,68ee06484aa6cba61696d15565eced9c3f86a0bf7218fd1a71ed1c0b86c433e7,c572a822e744c393e9ab1b6171f5bb6a7b5ed8f5a77b7f12765dfd797edc25f3,8c9281c7051aa69f22f04639681b867d4af5ed1ae0b46321b3141e3d3fcbe8ca,796b786fca554a53e008ae1917935537463fa37e00e598569ee20482248f3591,9f858057b496bea2377bb2a864dba782d4331b6daaee1f43591ebd628d49a891,5183215a9b592dc8c707982d452647b715476b48bb850219c344056d1c58fb5a,0a0bdc893e0b6db0dd879c3887c1fbf9641fe79213008d9ed48bddde2a5b29c8,81b0d599b5a09bc6c7387675fd196977007ab1185c302fcc371e21f53dbf35e4,93bd3a1b9e17a240266fc7fbbae8b9c6beb0103cd20ba8e664afca88b3c81ad0,864c61e3b0877e350e899361a9d05b08e7b156486f5642c7a67081f4c8087839,17dcb963c6a0e837414420c4320ed132deb620b97ebb9845e5ccb8de422868ad,e77891340837d0030b56323821f003b0ebe8f44372283c3b3c7362234e206ed4,18671d8581cec2f719659318d482e7d111fa93a4a524a848eaa8e76ca7b44cbf,1b60d7ca3efd1f8fe064dd8011ceed8744e9bb7e4b6882533a400ec8c968b525
"0","140000","0","0","0","31001","2","0","1000000","4","0","3","0","50","0","0","0","0","0","0","0","130011","0","0","0","0","0","0","0","0","0","0"
"0","140000","0","0","0","31002","2","0","1000000","4","0","3","0","50","0","0","0","0","0","0","0","130021","0","0","0","0","0","0","0","0","0","0"
"0","140000","0","0","0","31003","2","0","1000000","4","0","3","0","50","0","0","0","0","0","0","0","130031","0","0","0","0","0","0","0","0","0","0"
"0","140000","0","0","0","31004","2","0","1000000","4","0","3","0","50","0","0","0","0","0","0","0","130041","0","0","0","0","0","0","0","0","0","0"
"0","140000","0","0","0","31005","2","0","1000000","4","0","3","0","50","0","0","0","0","0","0","0","130051","0","0","0","0","0","0","0","0","0","0"
"0","140000","0","0","0","31006","2","0","1000000","4","0","3","0","50","0","0","0","0","0","0","0","130061","0","0","0","0","0","0","0","0","0","0"
"0","140000","0","0","0","31007","2","0","1000000","4","0","3","0","50","0","0","0","0","0","0","0","130071","0","0","0","0","0","0","0","0","0","0"
"0","140000","0","0","0","31008","2","0","1000000","4","0","3","0","50","0","0","0","0","0","0","0","130081","0","0","0","0","0","0","0","0","0","0"
"0","140000","0","0","0","31009","2","0","1000000","4","0","3","0","50","0","0","0","0","0","0","0","130091","0","0","0","0","0","0","0","0","0","0"
"0","140000","0","0","0","31010","2","0","1000000","4","0","3","0","50","0","0","0","0","0","0","0","130101","0","0","0","0","0","0","0","0","0","0"
"0","140000","0","0","0","31011","2","0","1000000","4","0","3","0","50","0","0","0","0","0","0","0","130111","0","0","0","0","0","0","0","0","0","0"
"0","140000","0","0","0","31012","2","0","1000000","4","0","3","0","50","0","0","0","0","0","0","0","130121","0","0","0","0","0","0","0","0","0","0"
"0","140000","0","0","0","31013","2","0","1000000","4","0","3","0","50","0","0","0","0","0","0","0","130131","0","0","0","0","0","0","0","0","0","0"
"0","140000","0","0","0","31014","2","0","1000000","4","0","3","0","50","0","0","0","0","0","0","0","130141","0","0","0","0","0","0","0","0","0","0"
"0","140000","0","0","0","31015","2","0","1000000","4","0","3","0","50","0","0","0","0","0","0","0","130151","0","0","0","0","0","0","0","0","0","0"
"0","140000","0","0","0","31016","2","0","1000000","4","0","3","0","50","0","0","0","0","0","0","0","130161","0","0","0","0","0","0","0","0","0","0"
"0","140000","0","0","0","31017","2","0","1000000","4","0","3","0","50","0","0","0","0","0","0","0","130171","0","0","0","0","0","0","0","0","0","0"
"0","140000","0","0","0","31018","2","0","1000000","4","0","3","0","50","0","0","0","0","0","0","0","130181","0","0","0","0","0","0","0","0","0","0"
"0","140000","0","0","0","31020","2","0","1000000","4","0","3","0","50","0","0","0","0","0","0","0","130201","0","0","0","0","0","0","0","0","0","0"
"0","140000","0","0","0","31021","2","0","1000000","4","0","3","0","50","0","0","0","0","0","0","0","130211","0","0","0","0","0","0","0","0","0","0"
"0","140000","0","0","0","31022","2","0","1000000","4","0","3","0","50","0","0","0","0","0","0","0","130221","0","0","0","0","0","0","0","0","0","0"
"0","140000","0","0","0","31023","2","0","1000000","4","0","3","0","50","0","0","0","0","0","0","0","130231","0","0","0","0","0","0","0","0","0","0"
"0","140000","0","0","0","31025","2","0","1000000","4","0","3","0","50","0","0","0","0","0","0","0","130251","0","0","0","0","0","0","0","0","0","0"
"0","140000","0","0","0","31026","2","0","1000000","4","0","3","0","50","0","0","0","0","0","0","0","130261","0","0","0","0","0","0","0","0","0","0"
"0","140000","0","0","0","31027","2","0","1000000","4","0","3","0","50","0","0","0","0","0","0","0","130271","0","0","0","0","0","0","0","0","0","0"
"0","140000","0","0","0","31028","2","0","1000000","4","0","3","0","50","0","0","0","0","0","0","0","130281","0","0","0","0","0","0","0","0","0","0"
"0","140000","0","0","0","31029","2","0","1000000","4","0","3","0","50","0","0","0","0","0","0","0","130291","0","0","0","0","0","0","0","0","0","0"
"0","140000","0","0","0","31030","2","0","1000000","4","0","3","0","50","0","0","0","0","0","0","0","130301","0","0","0","0","0","0","0","0","0","0"
"0","140000","0","0","0","31031","2","0","1000000","4","0","3","0","50","0","0","0","0","0","0","0","130311","0","0","0","0","0","0","0","0","0","0"
"0","140000","0","0","0","31032","2","0","1000000","4","0","3","0","50","0","0","0","0","0","0","0","130321","0","0","0","0","0","0","0","0","0","0"
