9523f521d1f7423464f689d0676dd0f482a700eb5a00bb40ac3de4de1a25c8bb,56f5abdfcb5da35c2b938231602f45ffbe3e3be60467c9681238d5f974b7531a,c93b90bb32e143027e06d211a6dc824176ed61da53cd9878700d2dae17a2dad1,42696df6f0fd94fb1675e01838279f023f5b8563822d5c107db9a700af7c532f,3b1447d786e245caba45053fb5a6772c0f8cea3b738a3706f8bbb899a6a8ff31,61c6b2218af1e0e63fff337b1dfdeecbcddfc8d1a6134850cee8f1321fe67034,2d5513e2a65d607f2b767ba5f98e80668f464e39d36c9210150d3035da8822e9,6005dfeefedd7719948b581ac2c58a89f3e164fdc7eb3fe3f10617f41ab47a09,2410e4a5dd1dc112c95707363b82ef36bdc4624687d45ce4b5992055599a1f95,7602d3ea012c83af77b792b16e47cfb6a73664cd6c2971476708586251a20ec9,c3f4cc2e55b5b95850bb50a2260d9e769b838fed5da13645c0b83d1506706960,0f565661a19cbf241f04eee83e1922c84bf7a654cc3bbfe16946f1618e4e59bf,b950d1704a2d90688b06aff905d36954dd328a54927b88165680c9590a13a4f6,6c1f9ec48dd36ad27431e2555be86f3f33492858f80ac531b752ae4eac35e8d6,4063bde837f3ce615f6986725b2453d14c2c55368e030af7f09aad4e8d752258,6c10846acb0696cf6a14f9fa330022ef6089f2dc787eb76aa1cd538994ace081,bf46693225017da85ea4bb09d1422eb7a9d25f98eb39c3e11bdc2ea8f8908203,db40820b0ee0026582912256910c17ff93c4a33211d89bf8de5fe07de18dc08c,54517501392e39973a7b29d2cc97506247d8e90740d1bcc18c8630241dbde32c,5a60c16c8863ecd93bc3ed4092d55fa0d6ae47f2d60fd072e078f633da35b786,c4b47fe70b8622230d369cdd897331b86e618f41e043a4feaf6a857b400c3ae9,8ca8d6226d4679c19e27f7fa9860ded66dbb6d07bc88749ccd7941358861e7ce,224f6a1ca35a0033bb1c780eeb0819739206569bb3f7ac73109e3012c2851277,1804a63b1dc2236c2f8d03e63ed5672fc4eb6e9412cc7c01f04f199da51358e8
"0","2019/02/04 23:59:59","0","0","0","10","0","0","0","於「公主祭典」進行10連抽10次(2/04 2359截止)","0","1","20903001","0","401","0","0","0","302","50018","2019/02/01 12:00:00","20903001","920","903"
"0","2019/02/04 23:59:59","0","0","0","20","0","0","0","於「公主祭典」進行10連抽20次(2/04 2359截止)","0","1","20903002","0","401","0","0","0","302","50018","2019/02/01 12:00:00","20903002","920","903"
"0","2019/02/04 23:59:59","0","0","0","30","0","0","0","於「公主祭典」進行10連抽30次(2/04 2359截止)","0","1","20903003","0","401","0","0","0","302","50018","2019/02/01 12:00:00","20903003","920","903"
"0","2019/02/04 23:59:59","0","0","0","40","0","0","0","於「公主祭典」進行10連抽40次(2/04 2359截止)","0","1","20903004","0","401","0","0","0","302","50018","2019/02/01 12:00:00","20903004","920","903"
"0","2019/02/04 23:59:59","0","0","0","50","0","0","0","於「公主祭典」進行10連抽50次(2/04 2359截止)","0","1","20903005","0","401","0","0","0","302","50018","2019/02/01 12:00:00","20903005","920","903"
"0","2019/02/23 15:59:59","0","0","0","10","0","0","0","於「精選轉蛋」進行10連抽10次(2/23 1559截止)","0","1","20903006","0","401","0","0","0","0","30016","2019/02/13 16:00:00","20903006","920","903"
"0","2019/02/23 15:59:59","0","0","0","20","0","0","0","於「精選轉蛋」進行10連抽20次(2/23 1559截止)","0","1","20903007","0","401","0","0","0","0","30016","2019/02/13 16:00:00","20903007","920","903"
"0","2019/02/23 15:59:59","0","0","0","30","0","0","0","於「精選轉蛋」進行10連抽30次(2/23 1559截止)","0","1","20903008","0","401","0","0","0","0","30016","2019/02/13 16:00:00","20903008","920","903"
"0","2019/02/23 15:59:59","0","0","0","40","0","0","0","於「精選轉蛋」進行10連抽40次(2/23 1559截止)","0","1","20903009","0","401","0","0","0","0","30016","2019/02/13 16:00:00","20903009","920","903"
"0","2019/03/13 15:59:59","0","0","0","10","0","0","0","於「精選轉蛋」進行10連抽10次(3/13 1559截止)","0","1","20903010","0","401","0","0","0","0","30017","2019/02/27 16:00:00","20903010","920","903"
"0","2019/03/13 15:59:59","0","0","0","20","0","0","0","於「精選轉蛋」進行10連抽20次(3/13 1559截止)","0","1","20903011","0","401","0","0","0","0","30017","2019/02/27 16:00:00","20903011","921","903"
"0","2019/03/13 15:59:59","0","0","0","30","0","0","0","於「精選轉蛋」進行10連抽30次(3/13 1559截止)","0","1","20903012","0","401","0","0","0","0","30017","2019/02/27 16:00:00","20903012","922","903"
"0","2019/03/13 15:59:59","0","0","0","40","0","0","0","於「精選轉蛋」進行10連抽40次(3/13 1559截止)","0","1","20903013","0","401","0","0","0","0","30017","2019/02/27 16:00:00","20903013","923","903"
"0","2019/03/27 15:59:59","0","0","0","10","0","0","0","於「精選轉蛋」進行10連抽10次(3/27 1559截止)","0","1","20903010","0","401","0","0","0","0","30019","2019/03/13 16:00:00","20903014","920","903"
"0","2019/03/27 15:59:59","0","0","0","20","0","0","0","於「精選轉蛋」進行10連抽20次(3/27 1559截止)","0","1","20903011","0","401","0","0","0","0","30019","2019/03/13 16:00:00","20903015","921","903"
"0","2019/03/27 15:59:59","0","0","0","30","0","0","0","於「精選轉蛋」進行10連抽30次(3/27 1559截止)","0","1","20903012","0","401","0","0","0","0","30019","2019/03/13 16:00:00","20903016","922","903"
"0","2019/03/27 15:59:59","0","0","0","40","0","0","0","於「精選轉蛋」進行10連抽40次(3/27 1559截止)","0","1","20903014","0","401","0","0","0","0","30019","2019/03/13 16:00:00","20903017","923","903"
"0","2019/04/19 15:59:59","0","0","0","10","0","0","0","於「精選轉蛋」進行10連抽10次(4/19 1559截止)","0","1","20903010","0","401","0","0","0","0","30021","2019/04/03 16:00:00","20903018","20903018","903"
"0","2019/04/19 15:59:59","0","0","0","20","0","0","0","於「精選轉蛋」進行10連抽20次(4/19 1559截止)","0","1","20903011","0","401","0","0","0","0","30021","2019/04/03 16:00:00","20903019","20903019","903"
"0","2019/04/19 15:59:59","0","0","0","30","0","0","0","於「精選轉蛋」進行10連抽30次(4/19 1559截止)","0","1","20903012","0","401","0","0","0","0","30021","2019/04/03 16:00:00","20903020","20903020","903"
"0","2019/04/19 15:59:59","0","0","0","40","0","0","0","於「精選轉蛋」進行10連抽40次(4/19 1559截止)","0","1","20903015","0","401","0","0","0","0","30021","2019/04/03 16:00:00","20903021","20903021","903"
"0","2019/05/07 15:59:59","0","0","0","10","0","0","0","於「精選轉蛋」進行10連抽10次(5/7 1559截止)","0","1","20903010","0","401","0","0","0","0","30022","2019/04/19 16:00:00","20903022","20903022","903"
"0","2019/05/07 15:59:59","0","0","0","20","0","0","0","於「精選轉蛋」進行10連抽20次(5/7 1559截止)","0","1","20903011","0","401","0","0","0","0","30022","2019/04/19 16:00:00","20903023","20903023","903"
"0","2019/05/07 15:59:59","0","0","0","30","0","0","0","於「精選轉蛋」進行10連抽30次(5/7 1559截止)","0","1","20903012","0","401","0","0","0","0","30022","2019/04/19 16:00:00","20903024","20903024","903"
"0","2019/05/07 15:59:59","0","0","0","40","0","0","0","於「精選轉蛋」進行10連抽40次(5/7 1559截止)","0","1","20903016","0","401","0","0","0","0","30022","2019/04/19 16:00:00","20903025","20903025","903"
"0","2019/05/14 15:59:59","0","0","0","10","0","0","0","於「精選轉蛋」進行10連抽10次(5/14 1559截止)","0","1","20903017","0","401","0","0","0","0","50023","2019/05/07 16:00:00","20903026","20903026","903"
"0","2019/05/14 15:59:59","0","0","0","20","0","0","0","於「精選轉蛋」進行10連抽20次(5/14 1559截止)","0","1","20903017","0","401","0","0","0","0","50023","2019/05/07 16:00:00","20903027","20903027","903"
"0","2019/05/14 15:59:59","0","0","0","30","0","0","0","於「精選轉蛋」進行10連抽30次(5/14 1559截止)","0","1","20903017","0","401","0","0","0","0","50023","2019/05/07 16:00:00","20903028","20903028","903"
"0","2019/05/14 15:59:59","0","0","0","40","0","0","0","於「精選轉蛋」進行10連抽40次(5/14 1559截止)","0","1","20903017","0","401","0","0","0","0","50023","2019/05/07 16:00:00","20903029","20903029","903"
"0","2019/05/14 15:59:59","0","0","0","50","0","0","0","於「精選轉蛋」進行10連抽50次(5/14 1559截止)","0","1","20903018","0","401","0","0","0","0","50023","2019/05/07 16:00:00","20903030","20903030","903"
"0","2019/06/17 15:59:59","0","0","0","10","0","0","0","於「精選轉蛋」進行10連抽10次(6/17 1559截止)","0","1","20903010","0","401","0","0","0","0","30025","2019/06/03 16:00:00","20903031","20903031","903"
"0","2019/06/17 15:59:59","0","0","0","20","0","0","0","於「精選轉蛋」進行10連抽20次(6/17 1559截止)","0","1","20903011","0","401","0","0","0","0","30025","2019/06/03 16:00:00","20903032","20903032","903"
"0","2019/06/17 15:59:59","0","0","0","30","0","0","0","於「精選轉蛋」進行10連抽30次(6/17 1559截止)","0","1","20903012","0","401","0","0","0","0","30025","2019/06/03 16:00:00","20903033","20903033","903"
"0","2019/06/17 15:59:59","0","0","0","40","0","0","0","於「精選轉蛋」進行10連抽40次(6/17 1559截止)","0","1","20903019","0","401","0","0","0","0","30025","2019/06/03 16:00:00","20903034","20903034","903"
"0","2019/07/01 15:59:59","0","0","0","10","0","0","0","於「精選轉蛋」進行10連抽10次(7/1 1559截止)","0","1","20903010","0","401","0","0","0","0","30026","2019/06/17 16:00:00","20903035","20903035","903"
"0","2019/07/01 15:59:59","0","0","0","20","0","0","0","於「精選轉蛋」進行10連抽20次(7/1 1559截止)","0","1","20903011","0","401","0","0","0","0","30026","2019/06/17 16:00:00","20903036","20903036","903"
"0","2019/07/01 15:59:59","0","0","0","30","0","0","0","於「精選轉蛋」進行10連抽30次(7/1 1559截止)","0","1","20903012","0","401","0","0","0","0","30026","2019/06/17 16:00:00","20903037","20903037","903"
"0","2019/07/01 15:59:59","0","0","0","40","0","0","0","於「精選轉蛋」進行10連抽40次(7/1 1559截止)","0","1","20903020","0","401","0","0","0","0","30026","2019/06/17 16:00:00","20903038","20903038","903"
"0","2019/02/13 15:59:59","0","0","0","1","0","0","0","禮包加碼送-獲得「公主奇幻包」1次(2/13 1559截止)","0","1","20904001","0","402","0","0","0","0","9040001","2019/02/01 12:00:00","20904001","910","904"
"0","2019/02/13 15:59:59","0","0","0","2","0","0","0","禮包加碼送-獲得「公主奇幻包」2次(2/13 1559截止)","0","1","20904002","0","402","0","0","0","0","9040001","2019/02/01 12:00:00","20904002","910","904"
"0","2019/02/13 15:59:59","0","0","0","4","0","0","0","禮包加碼送-獲得「公主奇幻包」4次(2/13 1559截止)","0","1","20904003","0","402","0","0","0","0","9040001","2019/02/01 12:00:00","20904003","910","904"
"0","2019/02/13 15:59:59","0","0","0","6","0","0","0","禮包加碼送-獲得「公主奇幻包」6次(2/13 1559截止)","0","1","20904004","0","402","0","0","0","0","9040001","2019/02/01 12:00:00","20904004","910","904"
"0","2019/02/13 15:59:59","0","0","0","8","0","0","0","禮包加碼送-獲得「公主奇幻包」8次(2/13 1559截止)","0","1","20904005","0","402","0","0","0","0","9040001","2019/02/01 12:00:00","20904005","910","904"
"0","2019/02/13 15:59:59","0","0","0","10","0","0","0","禮包加碼送-獲得「公主奇幻包」10次(2/13 1559截止)","0","1","20904006","0","402","0","0","0","0","9040001","2019/02/01 12:00:00","20904006","910","904"
"0","2019/02/13 15:59:59","0","0","0","12","0","0","0","禮包加碼送-獲得「公主奇幻包」12次(2/13 1559截止)","0","1","20904007","0","402","0","0","0","0","9040001","2019/02/01 12:00:00","20904007","910","904"
"0","2019/02/27 15:59:59","0","0","0","1","0","0","0","禮包加碼送-獲得「公主奇幻包」1次(2/27 1559截止)","0","1","20904008","0","402","0","0","0","0","9040002","2019/02/13 16:00:00","20904008","910","904"
"0","2019/02/27 15:59:59","0","0","0","2","0","0","0","禮包加碼送-獲得「公主奇幻包」2次(2/27 1559截止)","0","1","20904009","0","402","0","0","0","0","9040002","2019/02/13 16:00:00","20904009","910","904"
"0","2019/02/27 15:59:59","0","0","0","4","0","0","0","禮包加碼送-獲得「公主奇幻包」4次(2/27 1559截止)","0","1","20904010","0","402","0","0","0","0","9040002","2019/02/13 16:00:00","20904010","910","904"
"0","2019/02/27 15:59:59","0","0","0","6","0","0","0","禮包加碼送-獲得「公主奇幻包」6次(2/27 1559截止)","0","1","20904011","0","402","0","0","0","0","9040002","2019/02/13 16:00:00","20904011","910","904"
"0","2019/02/27 15:59:59","0","0","0","8","0","0","0","禮包加碼送-獲得「公主奇幻包」8次(2/27 1559截止)","0","1","20904012","0","402","0","0","0","0","9040002","2019/02/13 16:00:00","20904012","910","904"
"0","2019/02/27 15:59:59","0","0","0","10","0","0","0","禮包加碼送-獲得「公主奇幻包」10次(2/27 1559截止)","0","1","20904013","0","402","0","0","0","0","9040002","2019/02/13 16:00:00","20904013","910","904"
