2410e4a5dd1dc112c95707363b82ef36bdc4624687d45ce4b5992055599a1f95,0f565661a19cbf241f04eee83e1922c84bf7a654cc3bbfe16946f1618e4e59bf,c93b90bb32e143027e06d211a6dc824176ed61da53cd9878700d2dae17a2dad1,b950d1704a2d90688b06aff905d36954dd328a54927b88165680c9590a13a4f6,9523f521d1f7423464f689d0676dd0f482a700eb5a00bb40ac3de4de1a25c8bb,6c1f9ec48dd36ad27431e2555be86f3f33492858f80ac531b752ae4eac35e8d6,7602d3ea012c83af77b792b16e47cfb6a73664cd6c2971476708586251a20ec9,224f6a1ca35a0033bb1c780eeb0819739206569bb3f7ac73109e3012c2851277,bf46693225017da85ea4bb09d1422eb7a9d25f98eb39c3e11bdc2ea8f8908203,54517501392e39973a7b29d2cc97506247d8e90740d1bcc18c8630241dbde32c,8ca8d6226d4679c19e27f7fa9860ded66dbb6d07bc88749ccd7941358861e7ce,42696df6f0fd94fb1675e01838279f023f5b8563822d5c107db9a700af7c532f,61c6b2218af1e0e63fff337b1dfdeecbcddfc8d1a6134850cee8f1321fe67034,6005dfeefedd7719948b581ac2c58a89f3e164fdc7eb3fe3f10617f41ab47a09,c3f4cc2e55b5b95850bb50a2260d9e769b838fed5da13645c0b83d1506706960,3b1447d786e245caba45053fb5a6772c0f8cea3b738a3706f8bbb899a6a8ff31,c4b47fe70b8622230d369cdd897331b86e618f41e043a4feaf6a857b400c3ae9,5a60c16c8863ecd93bc3ed4092d55fa0d6ae47f2d60fd072e078f633da35b786,1804a63b1dc2236c2f8d03e63ed5672fc4eb6e9412cc7c01f04f199da51358e8,6c10846acb0696cf6a14f9fa330022ef6089f2dc787eb76aa1cd538994ace081,2d5513e2a65d607f2b767ba5f98e80668f464e39d36c9210150d3035da8822e9,db40820b0ee0026582912256910c17ff93c4a33211d89bf8de5fe07de18dc08c,56f5abdfcb5da35c2b938231602f45ffbe3e3be60467c9681238d5f974b7531a,4063bde837f3ce615f6986725b2453d14c2c55368e030af7f09aad4e8d752258
"0","1","0","20903001","0","0","於「公主祭典」進行10連抽10次(2/04 2359截止)","920","0","302","20903001","0","10","0","0","0","2019/02/01 12:00:00","50018","903","0","0","0","2019/02/04 23:59:59","401"
"0","1","0","20903002","0","0","於「公主祭典」進行10連抽20次(2/04 2359截止)","920","0","302","20903002","0","20","0","0","0","2019/02/01 12:00:00","50018","903","0","0","0","2019/02/04 23:59:59","401"
"0","1","0","20903003","0","0","於「公主祭典」進行10連抽30次(2/04 2359截止)","920","0","302","20903003","0","30","0","0","0","2019/02/01 12:00:00","50018","903","0","0","0","2019/02/04 23:59:59","401"
"0","1","0","20903004","0","0","於「公主祭典」進行10連抽40次(2/04 2359截止)","920","0","302","20903004","0","40","0","0","0","2019/02/01 12:00:00","50018","903","0","0","0","2019/02/04 23:59:59","401"
"0","1","0","20903005","0","0","於「公主祭典」進行10連抽50次(2/04 2359截止)","920","0","302","20903005","0","50","0","0","0","2019/02/01 12:00:00","50018","903","0","0","0","2019/02/04 23:59:59","401"
"0","1","0","20903006","0","0","於「精選轉蛋」進行10連抽10次(2/23 1559截止)","920","0","0","20903006","0","10","0","0","0","2019/02/13 16:00:00","30016","903","0","0","0","2019/02/23 15:59:59","401"
"0","1","0","20903007","0","0","於「精選轉蛋」進行10連抽20次(2/23 1559截止)","920","0","0","20903007","0","20","0","0","0","2019/02/13 16:00:00","30016","903","0","0","0","2019/02/23 15:59:59","401"
"0","1","0","20903008","0","0","於「精選轉蛋」進行10連抽30次(2/23 1559截止)","920","0","0","20903008","0","30","0","0","0","2019/02/13 16:00:00","30016","903","0","0","0","2019/02/23 15:59:59","401"
"0","1","0","20903009","0","0","於「精選轉蛋」進行10連抽40次(2/23 1559截止)","920","0","0","20903009","0","40","0","0","0","2019/02/13 16:00:00","30016","903","0","0","0","2019/02/23 15:59:59","401"
"0","1","0","20903010","0","0","於「精選轉蛋」進行10連抽10次(3/13 1559截止)","920","0","0","20903010","0","10","0","0","0","2019/02/27 16:00:00","30017","903","0","0","0","2019/03/13 15:59:59","401"
"0","1","0","20903011","0","0","於「精選轉蛋」進行10連抽20次(3/13 1559截止)","921","0","0","20903011","0","20","0","0","0","2019/02/27 16:00:00","30017","903","0","0","0","2019/03/13 15:59:59","401"
"0","1","0","20903012","0","0","於「精選轉蛋」進行10連抽30次(3/13 1559截止)","922","0","0","20903012","0","30","0","0","0","2019/02/27 16:00:00","30017","903","0","0","0","2019/03/13 15:59:59","401"
"0","1","0","20903013","0","0","於「精選轉蛋」進行10連抽40次(3/13 1559截止)","923","0","0","20903013","0","40","0","0","0","2019/02/27 16:00:00","30017","903","0","0","0","2019/03/13 15:59:59","401"
"0","1","0","20903010","0","0","於「精選轉蛋」進行10連抽10次(3/27 1559截止)","920","0","0","20903014","0","10","0","0","0","2019/03/13 16:00:00","30019","903","0","0","0","2019/03/27 15:59:59","401"
"0","1","0","20903011","0","0","於「精選轉蛋」進行10連抽20次(3/27 1559截止)","921","0","0","20903015","0","20","0","0","0","2019/03/13 16:00:00","30019","903","0","0","0","2019/03/27 15:59:59","401"
"0","1","0","20903012","0","0","於「精選轉蛋」進行10連抽30次(3/27 1559截止)","922","0","0","20903016","0","30","0","0","0","2019/03/13 16:00:00","30019","903","0","0","0","2019/03/27 15:59:59","401"
"0","1","0","20903014","0","0","於「精選轉蛋」進行10連抽40次(3/27 1559截止)","923","0","0","20903017","0","40","0","0","0","2019/03/13 16:00:00","30019","903","0","0","0","2019/03/27 15:59:59","401"
"0","1","0","20903010","0","0","於「精選轉蛋」進行10連抽10次(4/19 1559截止)","20903018","0","0","20903018","0","10","0","0","0","2019/04/03 16:00:00","30021","903","0","0","0","2019/04/19 15:59:59","401"
"0","1","0","20903011","0","0","於「精選轉蛋」進行10連抽20次(4/19 1559截止)","20903019","0","0","20903019","0","20","0","0","0","2019/04/03 16:00:00","30021","903","0","0","0","2019/04/19 15:59:59","401"
"0","1","0","20903012","0","0","於「精選轉蛋」進行10連抽30次(4/19 1559截止)","20903020","0","0","20903020","0","30","0","0","0","2019/04/03 16:00:00","30021","903","0","0","0","2019/04/19 15:59:59","401"
"0","1","0","20903015","0","0","於「精選轉蛋」進行10連抽40次(4/19 1559截止)","20903021","0","0","20903021","0","40","0","0","0","2019/04/03 16:00:00","30021","903","0","0","0","2019/04/19 15:59:59","401"
"0","1","0","20903010","0","0","於「精選轉蛋」進行10連抽10次(5/7 1559截止)","20903022","0","0","20903022","0","10","0","0","0","2019/04/19 16:00:00","30022","903","0","0","0","2019/05/07 15:59:59","401"
"0","1","0","20903011","0","0","於「精選轉蛋」進行10連抽20次(5/7 1559截止)","20903023","0","0","20903023","0","20","0","0","0","2019/04/19 16:00:00","30022","903","0","0","0","2019/05/07 15:59:59","401"
"0","1","0","20903012","0","0","於「精選轉蛋」進行10連抽30次(5/7 1559截止)","20903024","0","0","20903024","0","30","0","0","0","2019/04/19 16:00:00","30022","903","0","0","0","2019/05/07 15:59:59","401"
