da9aea06b3ff7844d29af002befcf840d719a1d0085d15034de7c65d8715e8e4,ccd33cc4ffa32147e70d22ba101bd33ec6f899528015b82021a154b2d9c2b64d,5fc1d49531b8f95b360610a19d7285d421bbbb17c46cb0de82286cedd84de20b,3e39029f9c27893ec17abf435a4b651c9de4f131217dae0972a95c61cf899992,899afd09976d5e5ca002fc816d4acec0a1fc186a45f30fae1347217ef71bacf0,d645276f5148f9e0e24655710cdc022b6d28958ff623080a4605233d9e82ef81,1e97083b496231d1c10fd5778d0249dfdfee847a4bd576aa6db4d3312855531c,c44fadd5fdded1421f0649fa9811c68c0fb909b40add14c12ee019e2a5fab432,cac0185797d0d109ef41585452327c1b0c8a99826e1dcb2d6a827a0366e0fa7f,1a928fafaa077c584e1bbc2b1971310b7d1a3e537bc47dc082bde7abd43a92c0,7da370c6e4b26b335f466c8906bd3ce086df037ae724fe12de8cafd1e3d98b88,a3af594ebb8f647a237f0ffcb8d9d0940d3e96ba6143aff390a41daf7b256a9c,47e03c822ac9ac8ae6d0d091c2ee3a3b969a2e8f66fc94f2da20fd61e2c0e8e0,34533beadc537b9b11703055775410c760a3dade530afe700bc27372251cf548,d24fe25625855c51b668d921a6de53e459fd68c8784fffc4bf84000f93a93771,d331f310ba04a88adeefa3ad5dd95793a9ad151bed9e4df5b4295808b08135f7,e078605705c92b1ee2c944aaffec0adbf26bcf8f049125670235e1708914d9b7,9f216c337cb7ff9de01bddde057d76e3a792c8a6a7cb7843c29faa495c6fd378,a2d9e7251fd3007e29d5ff94e6991a16250040423496b5e544acd2a047a2d0d3,1526942a5264614b711df08824a90f4287164ca7dc92e3f6be34ec2c201358f4,efd68e278921324f3556be34e6b3c9d187147dac598da169400867afa48fe03e,bcfbc68df991f6225c4ad983fe913cec908d62ca14dc9223be803cb2a4543fe0,0a84e655d53b2685b9ffb4b105e40b2dedc3497d20ee77f6936b6683c1e42b2b,55df216a93d0693194067090cb76e7b12e1cdd695af845f9a8910a3ba3c850ab,b822380dc534c3625fd0ab2f6f297e6c497489b0a96e8ef63b1512f8b936dd3a,2ad2484f379efb63c2976be0c04f8de5c7518daed26d5aaa60c13fbfc96bf929,9a06bfab75e227398c74a4b849d49a09a132c23e0254a5d66b26fdc88c45a934,e6a171d9b21b6f1cf8feeb4c04a682cc5990a67b0799edbf04a299435b2bd927,35227623f10d36945a97bea874fe5899d0daadebf013d544b66297f629a9da61,96a8605f57feef9ed7811757916e325bbb7fbafea910ca599210f63ff427194b,0ce0f47e0b54acf601aefb5bd01d1a155e4d902bd10cafac0a2a6e991cb72eb4,ea2100bea1a5454f0f273fdd90ca4331c5eee5a2f070c3b3a0e6fd78596ff09d,76f22594905bc6bdc25abc9fca72ed1173655cde9c6a1f2b9493f86c765b37b2,ff6025183ccdc7bd687f88721422097a16c882da4036dcd77ea5c2fe355086fa,372c31591d443ddd188db77371b318227b2d188d7bb0d86d9e50d7770229899f,0ad94eaa484131037d07a2027863a7db1c6529b21243cd07ca8bb713e5c6b7a8,6241de55d22ead82e4a4adb08d25af658b4e69031287cbf612ae9d88ed6fd6dd,b360b08c8417ad761fcf353e27547476611500e5a4cb608e116a1bcaee73c72f,b331e62ac1d96958256eecb43cc204891a9c2e08c420cfe124fcd6ff229eb9f9,a5bdb60385764ac5d33bfb5a5e870c36c72c233e3c43a7024e0ec3e6ee26d990,bd22c0c7bf7128761b761a84d183bd78d56101d822c5c24b33d2b2b6411a0667,4fef47f3f57819b905fc29b717bfda86ebb1afde998243cd2f6bd9c28e5caca7,313f8605993d45dbde2f52204579474948ca9c838dfda9b17cf9a9ad3563e702,c1a565ec4c7950d93e9a443cdb610048846608fd831212ae53d4249c409c3fb5
"bgm_M41","0","0","0","bgm_M41","-820","100020","8","0","650130013","0","650130012","100014","0","8","20001","0","20001101","0","0","650130011","bgm_M41","0","20001101","bgm_M41","100016","1","bgm_M41","0","0","100014","8","-50","0","650001101","塔爾格姆地區 1-1","650001124","bgm_M41","1","0","90","100015","0","120"
"bgm_M41","0","0","0","bgm_M41","-710","100020","8","0","650140013","0","650140012","100014","0","8","20001","0","20001102","0","0","650140011","bgm_M41","0","20001101","bgm_M41","100016","2","bgm_M41","0","0","100014","8","-140","0","650001102","塔爾格姆地區 1-2","650001125","bgm_M41","1","0","90","100015","0","120"
"bgm_M41","0","0","0","bgm_M41","-620","100030","8","0","650150013","0","650150012","100091","0","8","20001","0","20001103","0","0","650150011","bgm_M41","0","20001101","bgm_M41","100093","3","bgm_M41","0","0","100091","8","0","0","650001103","塔爾格姆地區 1-3","650001126","bgm_M41","1","0","90","100092","0","120"
"bgm_M41","0","0","0","bgm_M41","-500","100040","8","0","650160013","0","650160012","100041","0","8","20001","0","20001104","0","0","650160011","bgm_M41","0","20001101","bgm_M41","100043","4","bgm_M41","0","0","100041","8","-90","0","650001104","塔爾格姆地區 1-4","650001127","bgm_M41","1","0","90","100042","0","120"
"bgm_M41","0","0","0","bgm_M41","-425","100030","8","0","650170013","0","650170012","100091","0","8","20001","0","20001105","0","0","650170011","bgm_M41","0","20001101","bgm_M41","100093","5","bgm_M41","0","0","100091","8","45","0","650001105","塔爾格姆地區 1-5","650001123","bgm_M41","1","0","90","100092","0","120"
"bgm_M41","0","0","0","bgm_M41","-280","100010","9","0","650180013","0","650180012","100061","0","9","20001","0","20001106","0","0","650180011","bgm_M41","0","20001101","bgm_M41","100063","6","bgm_M41","0","0","100061","9","0","0","650001106","塔爾格姆地區 1-6","650001124","bgm_M41","1","0","90","100062","0","135"
"bgm_M41","0","0","0","bgm_M41","-220","100050","9","0","650190013","0","650190012","100021","0","9","20001","0","20001107","0","0","650190011","bgm_M41","0","20001101","bgm_M41","100023","7","bgm_M41","0","0","100021","9","-160","0","650001107","塔爾格姆地區 1-7","650001125","bgm_M41","1","0","90","100022","0","135"
"bgm_M41","0","0","0","bgm_M41","-100","100040","9","0","650200013","0","650200012","100041","0","9","20001","0","20001108","0","0","650200011","bgm_M41","0","20001101","bgm_M41","100043","8","bgm_M41","0","0","100041","9","-10","0","650001108","塔爾格姆地區 1-8","650001126","bgm_M41","1","0","90","100042","0","135"
"bgm_M41","0","0","0","bgm_M41","30","100020","9","0","650210013","0","650210012","100014","0","9","20001","0","20001109","0","0","650210011","bgm_M41","0","20001101","bgm_M41","100016","9","bgm_M41","0","0","100014","9","30","0","650001109","塔爾格姆地區 1-9","650001127","bgm_M41","1","0","90","100015","0","135"
"bgm_M41","0","0","0","bgm_M41","140","100030","9","0","650220013","0","650220012","100091","0","9","20001","0","20001110","0","0","650220011","bgm_M41","0","20001101","bgm_M41","100093","10","bgm_M41","0","0","100091","9","-80","0","650001110","塔爾格姆地區 1-10","650001122","bgm_M41","1","0","90","100092","0","135"
"bgm_M41","0","0","0","bgm_M41","260","100070","10","0","650230013","0","650230012","100101","0","10","20001","0","20001111","0","0","650230011","bgm_M41","0","20001101","bgm_M41","100103","11","bgm_M41","0","0","100101","10","61","0","650001111","塔爾格姆地區 1-11","650001124","bgm_M41","1","0","90","100102","0","150"
"bgm_M41","0","0","0","bgm_M41","345","100010","10","0","650240013","0","650240012","100061","0","10","20001","0","20001112","0","0","650240011","bgm_M41","0","20001101","bgm_M41","100063","12","bgm_M41","0","0","100061","10","-96","0","650001112","塔爾格姆地區 1-12","650001125","bgm_M41","1","0","90","100062","0","150"
