63c38450bdf56c0beeac7e7f0e99db1bc58c062b5e3589e5cbc73a41177406a9,5a4add250e8f047326751e4b0eccf7eab6f2fc4425e1884d335ec23e02f9b229,25dc41cacf5d9046d9d81fccbca59139ae980d6a20a24bd53ae43f53852fe52b,b599363564e10468ac42abda6cdbe43340aca822f46caf2645e61635aa465f93,79f9ca09e1e77e4d9a57dd0d27f7c14882a8bc64bbbdf933c1e0bc1d4bd36ecb,6d22625bf00ba8a78b30e7e5143826e0c50e4e18b2830e94fe7e3ea66ed3a093,d7abd45f4979e50a9b96ece1751122d9026274ddadea0d8fed79169d3ea05276,1b24e788bb8a22f839d7c3ef318776966452e37624a167162ff38806e27253af,b8287df0f68eded8a29e062d1a81acfe1077626f44c3b4dc1acdb8d6a7ed192d,8f77526e5bfc864fcaf4cc616fb7288c5750289978758bcefe9aa009b26a545e,2357e527146b1bedb369b875243cb2c538169f0888246a5e0a64242e9be3b2ef,2b8a7ea1bfb2be85527852d401f77873dafeeaae38de8c37907753089e9a31cf,daec751c2031dcb9be39f24c5c235c6e8a6f762db771c5be44607918d6bd2a3f,0288d4ec2a177550a9b3ab103774bdf981875f3b41ade4580085f1042831ab21,249551cf721d1782d5c824d0a8b899e880f8d909f403bbe8161c50f5467dfabf,eb08da4dee8627dd58004dfeaf8205966c9f365ea56e0b67e795d7155abacedf,82e36695fb088038ecdd9c6790b04f7d98eaf5311cbeb4f84e9f36355b9bab88,1fe9aa62544e7ecc9a71d7a8ae28b30ea3e073a291a680f903ae095563c62679,b7999c199e58cac5e3f030f2ecf50dcd8f7f6c4fe7a9541e13305addb53d8cf3,3f7389e2e1e6ee0c676906ffa7e6d1c6d08dba64bb4cf56bb06840e592dafaa4,d51186ad01411473d93003f01bcfd165cc34a2ba1a13bd095276a5e10dbf5735,d122a168c7b8799314ce8f8879e02196cada68acda2f52260642c6aeddbe6760,6c8143ef7655084198613b677efc3285a94c079ef367019abb12e43c515d0903,0a9f97a600b005836f2a7be8f3fa312245656dae6011dd3c5bbdc140d04f69f4,a0a21d87f27cc3a167274268a64b14ccad3f1f31979446cd0ad82658951423c5,90afac8359ebb4808db7091d1d736601854512de2b149900127ef8f502a6090f,d32da83c755ef2814e3f396f37a94f426ab387cf06ac35e571fbbf98eedbb151,f9a3ec43e3fd62e763d8113afbb04b75d0f4c1ef62cc4b4debc02af3e41fc41c,2534a213b6b9c25e0ba05d94b94e452115cd80d96b44efe1672cc28da9a153f8,e521e2fb62a5c3e25d7e9b067f3be90367bb3a40734949ef19abb3efcbbb09dc,b42e9c3396d0972618b3093115c1440b9b440dbf1b5ad16895bd1a2fa0efd7ba,23ed42ab221a34b70fa299d72f5aca9421d031cbfa49e8df701d2d70639ec444,3a4f1d63ae28172e30d82ac3c80c8b357c7504d98a82adde399290c1d4d028b3,01d3d8b15b09e4de42bfa118c79cb919a826de2c0a5b5878889e9db04276f2f2,2a1f4927412f87f8588122fcf75498f673f7002cd334d76057f8a97b2f191ce2,a1dab0dcc8a3e19b69225c4879deef0202aeb56ceec84504d7fe18e25b2a6b35,a9639d00e3ecf15ac7f3dcfb40bcdfd8e81148da1e27be5fb26a9f477961b363,24c239f923dd2fd01308a2a1de46f2548005202272fef912edb8b34a668909a6,35c21581059b52a130ffcaadd34b5d2f049dfc8f74e8103bfd2aaaffcbda8140,1f5069e1080ded90c1c1aff842d46751a35100de2389448434a1a86fb837edc2,d79b0cb12fa9d3634b7b8456f537b1c31af3f8328f46c88bb4a18fb0f0775049
"36","0","0","0","61001007","0","1","0","1001","620130001","0","0","0","1","0","600000001","0","600110011","1","0","0","61001004","30","0","61001005","0","620090001","0","1","258","0","0","0","1","0","0","0","620060001","0","1001","18"
"36","0","0","0","61001007","0","1","0","2001","620130001","0","0","0","1","0","600000002","0","600110021","1","0","0","61001004","30","0","61001005","0","620090001","0","1","258","0","0","0","1","0","0","0","620060001","0","2001","18"
"36","0","0","0","61001007","0","1","0","3001","620130001","0","0","0","1","0","600000003","0","600110031","1","0","0","61001004","30","0","61001005","0","620090001","0","1","258","0","0","0","1","0","0","0","620060001","0","3001","18"
"36","0","0","0","61001007","0","1","0","4001","620130001","0","0","0","1","0","600000004","0","600110041","1","0","0","61001004","30","0","61001005","0","620090001","0","1","258","0","0","0","1","0","0","0","620060001","0","4001","18"
"36","0","0","0","61001007","0","1","0","5001","620130002","0","0","0","1","0","600000005","0","600110051","1","0","0","61001004","30","0","61001005","0","620090002","0","1","268","0","0","0","1","0","0","0","620060002","0","5001","18"
"36","0","0","0","61001007","0","1","0","6001","620130003","0","0","0","1","0","600000006","0","600110061","1","0","0","61001004","30","0","61001005","0","620090003","0","1","273","0","0","0","1","0","0","0","620060003","0","6001","18"
"36","0","0","0","61001007","0","1","0","7001","620130004","0","0","0","1","0","600000007","0","600110071","1","0","0","61001004","30","0","61001005","0","620090004","0","1","281","0","0","0","1","0","0","0","620060004","0","7001","18"
"36","0","0","0","61001007","0","1","0","8001","620130005","0","0","0","1","0","600000008","0","600110081","1","0","0","61001004","30","0","61001005","0","620090005","0","1","288","0","0","0","1","0","0","0","620060005","0","8001","18"
"36","0","0","0","61001007","0","1","0","9001","620130006","0","0","0","1","0","600000009","0","600110091","1","0","0","61001004","30","0","61001005","0","620090006","0","1","298","0","0","0","1","0","0","0","620060006","0","9001","18"
"36","0","0","0","61001007","0","1","0","10001","620130007","0","0","0","1","0","600000010","0","600110101","1","0","0","61001004","30","0","61001005","0","620090007","0","1","309","0","0","0","1","0","0","0","620060007","0","10001","18"
"36","0","0","0","61001007","0","1","0","11001","620130008","0","0","0","1","0","600000011","0","600110111","1","0","0","61001004","30","0","61001005","0","620090008","0","1","313","0","0","0","1","0","0","0","620060008","0","11001","18"
"36","0","0","0","61001007","0","1","0","12001","620130009","0","0","0","1","0","600000012","0","600110121","1","0","0","61001004","30","0","61001005","0","620090009","0","1","321","0","0","0","1","0","0","0","620060009","0","12001","18"
"36","0","0","0","61001007","0","1","0","13001","620130010","0","0","0","1","0","600000013","0","600110131","1","0","0","61001004","30","0","61001005","0","620090010","0","1","326","0","0","0","1","0","0","0","620060010","0","13001","18"
"36","0","0","0","61001007","0","1","0","14001","620130011","0","0","0","1","0","600000014","0","600110141","1","0","0","61001004","30","0","61001005","0","620090011","0","1","336","0","0","0","1","0","0","0","620060011","0","14001","18"
"36","0","0","0","61001007","0","1","0","15001","620130012","0","0","0","1","0","600000015","0","600110151","1","0","0","61001004","30","0","61001005","0","620090012","0","1","341","0","0","0","1","0","0","0","620060012","0","15001","18"
"36","0","0","0","61001007","0","1","0","16001","620130013","0","0","0","1","0","600000016","0","600110161","1","0","0","61001004","30","0","61001005","0","620090013","0","1","351","0","0","0","1","0","0","0","620060013","0","16001","18"
"36","0","0","0","61001007","0","1","0","17001","620130014","0","0","0","1","0","600000017","0","600110171","1","0","0","61001004","30","0","61001005","0","620090014","0","1","356","0","0","0","1","0","0","0","620060014","0","17001","18"
