82e36695fb088038ecdd9c6790b04f7d98eaf5311cbeb4f84e9f36355b9bab88,2a1f4927412f87f8588122fcf75498f673f7002cd334d76057f8a97b2f191ce2,1b24e788bb8a22f839d7c3ef318776966452e37624a167162ff38806e27253af,6c8143ef7655084198613b677efc3285a94c079ef367019abb12e43c515d0903,eb08da4dee8627dd58004dfeaf8205966c9f365ea56e0b67e795d7155abacedf,0288d4ec2a177550a9b3ab103774bdf981875f3b41ade4580085f1042831ab21,d32da83c755ef2814e3f396f37a94f426ab387cf06ac35e571fbbf98eedbb151,23ed42ab221a34b70fa299d72f5aca9421d031cbfa49e8df701d2d70639ec444,5a4add250e8f047326751e4b0eccf7eab6f2fc4425e1884d335ec23e02f9b229,8f77526e5bfc864fcaf4cc616fb7288c5750289978758bcefe9aa009b26a545e,e521e2fb62a5c3e25d7e9b067f3be90367bb3a40734949ef19abb3efcbbb09dc,b8287df0f68eded8a29e062d1a81acfe1077626f44c3b4dc1acdb8d6a7ed192d,90afac8359ebb4808db7091d1d736601854512de2b149900127ef8f502a6090f,25dc41cacf5d9046d9d81fccbca59139ae980d6a20a24bd53ae43f53852fe52b,d51186ad01411473d93003f01bcfd165cc34a2ba1a13bd095276a5e10dbf5735,79f9ca09e1e77e4d9a57dd0d27f7c14882a8bc64bbbdf933c1e0bc1d4bd36ecb,35c21581059b52a130ffcaadd34b5d2f049dfc8f74e8103bfd2aaaffcbda8140,a9639d00e3ecf15ac7f3dcfb40bcdfd8e81148da1e27be5fb26a9f477961b363,2534a213b6b9c25e0ba05d94b94e452115cd80d96b44efe1672cc28da9a153f8,f9a3ec43e3fd62e763d8113afbb04b75d0f4c1ef62cc4b4debc02af3e41fc41c,6d22625bf00ba8a78b30e7e5143826e0c50e4e18b2830e94fe7e3ea66ed3a093,24c239f923dd2fd01308a2a1de46f2548005202272fef912edb8b34a668909a6,a0a21d87f27cc3a167274268a64b14ccad3f1f31979446cd0ad82658951423c5,b7999c199e58cac5e3f030f2ecf50dcd8f7f6c4fe7a9541e13305addb53d8cf3,d7abd45f4979e50a9b96ece1751122d9026274ddadea0d8fed79169d3ea05276,3a4f1d63ae28172e30d82ac3c80c8b357c7504d98a82adde399290c1d4d028b3,249551cf721d1782d5c824d0a8b899e880f8d909f403bbe8161c50f5467dfabf,0a9f97a600b005836f2a7be8f3fa312245656dae6011dd3c5bbdc140d04f69f4,63c38450bdf56c0beeac7e7f0e99db1bc58c062b5e3589e5cbc73a41177406a9,1f5069e1080ded90c1c1aff842d46751a35100de2389448434a1a86fb837edc2,daec751c2031dcb9be39f24c5c235c6e8a6f762db771c5be44607918d6bd2a3f,2357e527146b1bedb369b875243cb2c538169f0888246a5e0a64242e9be3b2ef,1fe9aa62544e7ecc9a71d7a8ae28b30ea3e073a291a680f903ae095563c62679,3f7389e2e1e6ee0c676906ffa7e6d1c6d08dba64bb4cf56bb06840e592dafaa4,d122a168c7b8799314ce8f8879e02196cada68acda2f52260642c6aeddbe6760,a1dab0dcc8a3e19b69225c4879deef0202aeb56ceec84504d7fe18e25b2a6b35,d79b0cb12fa9d3634b7b8456f537b1c31af3f8328f46c88bb4a18fb0f0775049,b599363564e10468ac42abda6cdbe43340aca822f46caf2645e61635aa465f93,2b8a7ea1bfb2be85527852d401f77873dafeeaae38de8c37907753089e9a31cf,b42e9c3396d0972618b3093115c1440b9b440dbf1b5ad16895bd1a2fa0efd7ba,01d3d8b15b09e4de42bfa118c79cb919a826de2c0a5b5878889e9db04276f2f2
"0","0","0","30","600000001","1","620090001","0","0","620130001","258","1001","0","0","0","61001007","0","0","1","0","0","620060001","61001005","1","1","0","0","0","36","1001","0","0","600110011","0","61001004","0","18","0","0","0","1"
"0","0","0","30","600000002","1","620090001","0","0","620130001","258","2001","0","0","0","61001007","0","0","1","0","0","620060001","61001005","1","1","0","0","0","36","2001","0","0","600110021","0","61001004","0","18","0","0","0","1"
"0","0","0","30","600000003","1","620090001","0","0","620130001","258","3001","0","0","0","61001007","0","0","1","0","0","620060001","61001005","1","1","0","0","0","36","3001","0","0","600110031","0","61001004","0","18","0","0","0","1"
"0","0","0","30","600000004","1","620090001","0","0","620130001","258","4001","0","0","0","61001007","0","0","1","0","0","620060001","61001005","1","1","0","0","0","36","4001","0","0","600110041","0","61001004","0","18","0","0","0","1"
"0","0","0","30","600000005","1","620090002","0","0","620130002","268","5001","0","0","0","61001007","0","0","1","0","0","620060002","61001005","1","1","0","0","0","36","5001","0","0","600110051","0","61001004","0","18","0","0","0","1"
"0","0","0","30","600000006","1","620090003","0","0","620130003","273","6001","0","0","0","61001007","0","0","1","0","0","620060003","61001005","1","1","0","0","0","36","6001","0","0","600110061","0","61001004","0","18","0","0","0","1"
"0","0","0","30","600000007","1","620090004","0","0","620130004","281","7001","0","0","0","61001007","0","0","1","0","0","620060004","61001005","1","1","0","0","0","36","7001","0","0","600110071","0","61001004","0","18","0","0","0","1"
"0","0","0","30","600000008","1","620090005","0","0","620130005","288","8001","0","0","0","61001007","0","0","1","0","0","620060005","61001005","1","1","0","0","0","36","8001","0","0","600110081","0","61001004","0","18","0","0","0","1"
"0","0","0","30","600000009","1","620090006","0","0","620130006","298","9001","0","0","0","61001007","0","0","1","0","0","620060006","61001005","1","1","0","0","0","36","9001","0","0","600110091","0","61001004","0","18","0","0","0","1"
"0","0","0","30","600000010","1","620090007","0","0","620130007","309","10001","0","0","0","61001007","0","0","1","0","0","620060007","61001005","1","1","0","0","0","36","10001","0","0","600110101","0","61001004","0","18","0","0","0","1"
"0","0","0","30","600000011","1","620090008","0","0","620130008","313","11001","0","0","0","61001007","0","0","1","0","0","620060008","61001005","1","1","0","0","0","36","11001","0","0","600110111","0","61001004","0","18","0","0","0","1"
"0","0","0","30","600000012","1","620090009","0","0","620130009","321","12001","0","0","0","61001007","0","0","1","0","0","620060009","61001005","1","1","0","0","0","36","12001","0","0","600110121","0","61001004","0","18","0","0","0","1"
"0","0","0","30","600000013","1","620090010","0","0","620130010","326","13001","0","0","0","61001007","0","0","1","0","0","620060010","61001005","1","1","0","0","0","36","13001","0","0","600110131","0","61001004","0","18","0","0","0","1"
"0","0","0","30","600000014","1","620090011","0","0","620130011","336","14001","0","0","0","61001007","0","0","1","0","0","620060011","61001005","1","1","0","0","0","36","14001","0","0","600110141","0","61001004","0","18","0","0","0","1"
"0","0","0","30","600000015","1","620090012","0","0","620130012","341","15001","0","0","0","61001007","0","0","1","0","0","620060012","61001005","1","1","0","0","0","36","15001","0","0","600110151","0","61001004","0","18","0","0","0","1"
"0","0","0","30","600000016","1","620090013","0","0","620130013","351","16001","0","0","0","61001007","0","0","1","0","0","620060013","61001005","1","1","0","0","0","36","16001","0","0","600110161","0","61001004","0","18","0","0","0","1"
"0","0","0","30","600000017","1","620090014","0","0","620130014","356","17001","0","0","0","61001007","0","0","1","0","0","620060014","61001005","1","1","0","0","0","36","17001","0","0","600110171","0","61001004","0","18","0","0","0","1"
