59a0d648445135ac849070013f8070a424983cf39efd21fdd68acbff8ce56a1d,9564bcd4d1eaaeb1f310f53868213a2a12298c18d26a80322ad4ea0fac2cbdb6,37ab53613dd2a1e1263154f9b0cdd3ad770a7bcd796e2901ec2cd0f2690814f2,b80e04b19123ed81b8f5a786a1aed2b5cb538845ded4d7fb2a9759f0a7509d67,37748057d101e6904cfe292a29d67268709e509b53dea6df8576f5ae54cf42a8,085d276de918b8e54509ffedb5537f500042433999b25889da2e22a1c41b3bf9,57b00be376db947b35436caddbadc8deb2908594b448ee91f212ad6213a71367,dcf6d5a70e74168e2d95ad96af000f457c4594018311fe768bd423a777668251,5b42fded8114b46839117b49c66aa50acd800dd908b0ef992d56f6a3efd50e2c,11a79c1f8f5ac5b3f04ae91c0553cebec5dce1075bf7a6477819b771daedcece,529fd2e06fcd63c4660e85fa1c8d2b62de2489ccc7cc5332e321702aa6c9f61c,43519b96b5569b97adc3083dcdfcc94e0a47b9b8f201ac78070dddc98dc53090,ac91701cb85ac2d3a88f8159003c8af48001fdf532ee8ed6dd6ffb26b282e943,8ad10690bbe1e7f248af0f8aa2ac034d8435aab7317aff8c29a12de64963ad52,05c228ad4914447cd54b1b72ecf60d4a0525460a1f175f233ca72d4eadbf7ef6,938a5448377e54702aa3ec8cf6c21257bfb92de0a0fb44880e9bd782133c131b,a1cb357b932644b2659f94059fd1c167495a37d8c1f54a313d5829af2e26b66a,6f80ad0c44a9a881474e7f886b0bd8c4be5f90286b603dbe1a244cb6a0a7613e,a87b6f0cac133110f5f08713a2d056b93f1fb1dcb7f74e8267f80705e2e6d7e5,9aad29401ca9db1593400a1e44e77b960cb99db4f70688e9ae9c20145ba93f1c,65eb5d46bcfbccd0d3bd1df03543df43c24e3544897928fe7b8f47f71a462cf2,cd0896245ba27cc691e4fbd4c0e989aa52fc30fcf6a2992ee6261eb28e6b61e6,0bd31fe7f35758bf64f613ad71780ec55d702fb96a84959a7b75ec1651ce0b8d,5e21d70eb6be8545533540de5657e69e6f5b4f8fa9b17984182237901c4b348f,bc595d0bfa1185014ccf35fb4d8a6625ec3aeffb254fab751c8b353f46535605,8ee5cf4ee763d39e00c83765e8a5c98cab980785c973f3b80330e49953a3f1ac,ccd89a5a156a03e63b0a28c3117d815a4af64656fa1067fb56a8e342ddc631f9,e2aea91d500b8c5f1c543aed69842b0cabb4aca64d7a3b7daa6fad379edd7e65,287f3e300b99e2b1aa83f2c09022e173230c6198460439800d8a0781b4b85818,633db84fe4a2b06ed3e6e84bca3ac2578060c0ec86a5ce15f893f42154a56ed9,867d65d552172eeb183c73de2b8ed60db18d9870b459f0cbfdbb6d5a688c301e,30014d0c6e5abda359fa3828b6d6322eaedc8dcfb095752ee1622ddb64be330f,e9f8f09bc67db6588e7c3f9f6161e0e60a57a60c0cae796d05a705ff881878c1,cc6d989d791416bf02f20b93f986108eda7a8e7fc0b793f53f60f9a60a07f37f,256f225747b52cd5d3aba9c955a39c1a2a187c2d45259f9d290577880deb6539,056f4101738175f6966501fdfac3a1db6a61ea43a4ab608013d74f7e6b9c438b,139974b857ea21eeb1f1dea23fcd9dcc7efaa3879da1d292de0b2a681606f333,a948b7dd679b7b9b017c894f784270e2ec9e8312b74b88758cac9f7aa99db2d1,491ff756f3132b11ead2374ab3f3c90d6138bd00471dd40b66e9bef25bac9161,c3042c88152fcf3ef88557a65254cea36007ce4f1da003255fed1d4ff202a39e,ea2d13655ffd7b53299742ac3f483f21174700583b4d1934bd457d65e0128e96,648e741e5ef2d102705aa7b64111cfb4cf71d10652e576b7c17ec45501f199ea,582eb708330b3315c924642c7791e7394a301b5d563d4d3404c4747e8d0440a6,2e9c34d7fcf4f330edd7e7a7384b37161151ad7acef449654a01c9bace83a1ca,ef4a27f9333f1812f2839f373b128a2390d85bf964a344de8039d7e48868412a,d510dcfae3b4ef35f56cf666e43b785e62cf00910ab67087b20ccd33a7a0f3a4,bececa5f077f5463b85bbdea77268421c4750dd6eaa181b2a6278048ef1fc6d7,fbb6050b153ecc7bc291c0e2329bdea5444655cf1105c5473bd71048bf1614a9,becc6c2c0340b00c7ccd988557fec92342387ac61677d33919d6a58ff677fa12,e961e01c2af52997a911876b608a94fad528cd9fea65aead3e4a82aa6bad790d,4307f84869698109ef6bba8ff42d52f8e091024b9dc3803c826a5c6476cd31f8,72ee8c09ec6319518f1071d4d29c9f3ebfa6405e6f941167c2d3931f0fcb9da5,7574b04514a3618e8401a9d88302f8404f1d584e320c93bb7bcb62dc2a7f7b77,4d9db00c33d53457c17c06c099151da7fe3cd0e94e13c45ced72ef7ce63ffd84,c7c166ec69bf9928b698b25a8473bff2cddff6996e39088c8d1eec19e436777b,2c13e6b2ac6aa5d90a8f808b00afea53cd35e658ad89ee6e94f46c996d7b148b,9518e8a01c82552b31d171c48f5ba386b410a44aee1e0e2d16683d7b60ceb674,1efa5cb32708d22430bfb8d4d4288946952232b5fd80d70eeab2e13d2e51c97d,b7c910c2693d90be0ce12a59b9245620fa1f6d9bfea9d6c62936f8f71842ce16,f5a7d244cfda5b5559e42620ff90933ac56a31df99c80b8192702bc4c939e240,2b136be9fbb2e22fdb1e6b79106e552c9e926784d0358b865cbed6c9c1b99c55,f0d5ced6bc1f034f4e61943caeb65aab279309e7554a32e271d28be63d306a8f,cf7df039a02b2c60df9776af2a30642c1945e4fa44d767308fee5b26385f8bf2,a819afe885d53b3b98cc95afce2fd8a00ad8cf238486f8cd1b64cbf5033924f4,022c86bd58b625f4561a97c9dda7e6005a749cc3e86d6c44de9e4ccee35606a7,f6159b3dae4072b482c0c43bcf0b1d1a89a97539d075b6ece445b7714d6be26d,1905fc757b686ca932a9cbfc49c366165284afca34167ddaf8017f7b65618d69
"0","102052","0.7","20","0.7","-168","166","0","-335","731403501","-101","0","20","0.7","99002","20","333","-168","0.7","0.7","5","0.7","2300001","0","0.7","20","-335","0","20","0.7","0","-1","0.7","102051","20","500","20","299","0","0.7","731403502","20","0.7","20","7311001","99","73140350","0.7","140001","90","166","102053","0","50","0.7","-301","731403503","-1","20","bgm_M127","333","0","102052","50","0","50","0.7"
"0","102052","0.7","20","0.7","-168","166","0","-335","731503601","-101","0","20","0.7","99002","20","333","-168","0.7","0.7","5","0.7","2300002","0","0.7","20","-335","0","20","0.7","0","-1","0.7","102051","20","600","20","299","0","0.7","731503602","20","0.7","20","7315001","99","73150360","0.7","140001","90","166","102053","0","50","0.7","-301","731503603","-1","20","bgm_M127","333","0","102052","50","0","50","0.7"
"0","102052","0.7","20","0.7","-168","166","0","-335","731603701","-101","0","20","0.7","99002","20","333","-168","0.7","0.6","5","0.7","2300003","0","0.7","20","-335","0","20","0.7","0","-1","0.7","102051","20","600","20","299","0","0.7","731603702","20","0.7","20","7316001","99","73160370","0.7","140001","90","166","102053","0","50","0.7","-301","731603703","-1","20","bgm_M127","333","0","102052","50","0","50","0.7"
"0","102052","0.7","20","0.7","-168","166","0","-335","731703801","-101","0","20","0.7","99002","20","333","-168","0.7","0.7","5","0.7","2300004","0","0.7","20","-335","0","20","0.7","0","-1","0.7","102051","20","600","20","299","0","0.7","731703802","20","0.7","20","7317001","99","73170380","0.7","140001","90","166","102053","0","50","0.7","-301","731703803","-1","20","bgm_M127","333","0","102052","50","0","50","0.7"
"0","102052","0.7","20","0.7","-168","166","0","-335","731803901","-101","0","20","0.7","99002","20","333","-168","0.7","0.7","5","0.7","2300005","0","0.7","20","-335","0","20","0.7","0","-1","0.7","102051","20","600","20","299","0","0.7","731803902","20","0.7","20","7318001","99","73180390","0.7","140001","90","166","102053","0","50","0.7","-301","731803903","-1","20","bgm_M127","333","0","102052","50","0","50","0.7"
"0","102052","0.7","20","0.7","-168","166","0","-335","731904001","-101","0","20","0.7","99002","20","333","-168","0.7","0.7","5","0.7","2300006","0","0.6","20","-335","0","20","0.7","0","-1","0.7","102051","20","600","20","299","0","0.7","731904002","20","0.7","20","7319001","99","73190400","0.7","140001","90","166","102053","0","50","0.7","-301","731904003","-1","20","bgm_M127","333","0","102052","50","0","50","0.7"
"0","102052","0.7","20","0.7","-168","166","0","-335","732004101","-101","0","20","0.7","99002","20","333","-168","0.7","0.7","5","0.7","2300007","0","0.7","20","-335","0","20","0.7","0","-1","0.7","102051","20","600","20","299","0","0.7","732004102","20","0.7","20","7320001","99","73200410","0.7","140001","90","166","102053","0","50","0.7","-301","732004103","-1","20","bgm_M127","333","0","102052","50","0","50","0.7"
"0","102052","0.7","20","0.7","-168","166","0","-335","732104201","-101","0","20","0.7","99002","20","333","-168","0.7","0.7","5","0.7","2300008","0","0.7","20","-335","0","20","0.7","0","-1","0.7","102051","20","600","20","299","0","0.7","732104202","20","0.7","20","7321001","99","73210420","0.7","140001","90","166","102053","0","50","0.7","-301","732104203","-1","20","bgm_M127","333","0","102052","50","0","50","0.7"
"0","102052","0.7","20","0.7","-168","166","0","-335","732204301","-101","0","20","0.7","99002","20","333","-168","0.7","0.7","5","0.7","2300009","0","0.7","20","-335","0","20","0.7","0","-1","0.7","102051","20","600","20","299","0","0.7","732204302","20","0.7","20","7322001","99","73220430","0.7","140001","90","166","102053","0","50","0.7","-301","732204303","-1","20","bgm_M127","333","0","102052","50","0","50","0.7"
"0","102052","0.7","20","0.7","-168","166","0","-335","732304401","-101","0","20","0.7","99002","20","333","-168","0.7","0.7","5","0.7","2300010","0","0.7","20","-335","0","20","0.7","0","-1","0.7","102051","20","600","20","299","0","0.7","732304402","20","0.7","20","7323001","99","73230440","0.7","140001","90","166","102053","0","50","0.7","-301","732304403","-1","20","bgm_M127","333","0","102052","50","0","50","0.7"
"0","102052","0.7","20","0.7","-168","166","0","-335","732404501","-101","0","20","0.7","99002","20","333","-168","0.7","0.7","5","0.7","2300011","0","0.7","20","-335","0","20","0.7","0","-1","0.7","102051","20","600","20","299","0","0.7","732404502","20","0.7","20","7324001","99","73240450","0.7","140001","90","166","102053","0","50","0.7","-301","732404503","-1","20","bgm_M127","333","0","102052","50","0","50","0.7"
"0","102052","0.7","20","0.7","-168","166","0","-335","732504601","-101","0","20","0.7","99002","20","333","-168","0.7","0.6","5","0.7","2300012","0","0.7","20","-335","0","20","0.7","0","-1","0.7","102051","20","600","20","299","0","0.7","732504602","20","0.7","20","7325001","99","73250460","0.7","140001","90","166","102053","0","50","0.7","-301","732504603","-1","20","bgm_M127","333","0","102052","50","0","50","0.7"
"0","102052","0.7","20","0.7","-168","166","0","-335","732604701","-101","0","20","0.7","99002","20","333","-168","0.7","0.7","5","0.7","2300013","0","0.7","20","-335","0","20","0.7","0","-1","0.7","102051","20","600","20","299","0","0.7","732604702","20","0.7","20","7326001","99","73260470","0.7","140001","90","166","102053","0","50","0.7","-301","732604703","-1","20","bgm_M127","333","0","102052","50","0","50","0.7"
"20","102052","0.7","20","0.7","-168","166","20","-335","732704801","-101","20","20","0.7","99002","20","333","-168","0.7","0.7","5","0.7","2300014","0","0.7","20","-335","20","20","0.7","0","-1","0.7","102051","20","600","20","299","0","0.7","732704802","20","0.7","20","7327001","99","73270480","0.7","140001","90","166","102053","0","50","0.7","-301","732704803","-1","20","bgm_M127","333","20","102052","50","0","50","0.7"
