556d28f4cf31f755cc9e4fda7123f3e4cb7c34296d00942ca7ee129208fef180,3f8b85ac4b3ad83f151719a1417a6b66c884898281de9dc52944b106671a0d63,77765e698eb52efa802b911aec1bc062ef6334846e2b6a9607ad7e0bdbb473b1,6493b070000d36df19d18c0cf7e5c90abd7d6368bf39540a25f0c6d8b70bba79,1427020d5986ee107881fb2be8f36bda7e7eedeaa173a1e7445180f1d178df71,34d8e657d32b5bf938e3b0abd02aea0f59156ed3a6544ff52d09bbd89406ba91,c2355b38c3e87a337d713c80cf5f4e79fd2c46123c16e0911667caacd64032bf,1b9288c9aef3f93d8e4586b834ff0ac90234933514e5ab88252667ec68bef3a4,589c3e1c88283733af05619cd5e163cd9f43c0ed03dd7038219e14e0252fc168,24fd1d2ea5fce2059e925cf3319619c0f61a143d1f9dc2cf166f7e4bd8dc0775,9ebc2f5ee3fc9dbd9a0165787ad506c5582d9acdc1d50468acd670e7cc548515,86246c02c4e7c8a9bbf03d30b859713a5b9b70deddef1a68f5c099f56263dab5,5dc3e9e2ee82ae8cb4c9435b5e35b236338980b4046e79287065d8d905b60fd5,679f081f42ae00f505e945e2b52e609c6796e541239441c2f1dbd164967897d0,442a1d0444db18837c5b607b12fa295740254f00da1022f1e5d52386e2e59b79,6654ad5c020d6774270c7d7624cbd6b3b6e8c72af613cc0efa90a9ae0ecf488f,ad600c8e70b6573523e2208e9cd9e00bd8a6ab3cb30bb56dfc923a8dc681f1e0,7a2d4c303052c1a02f68f34f7d1a7eb7300071af8a0b79d2d6d0fc4ecf03ef3e,8e6309c1ff17d337d0353e9febda54486e8399b139ce4b6b68247f3e0c5aec4b,2957f223e85a0a6ae00cdd8f9f4192b8fc915409d4b51b42d7f386737b3e588c,92f5a091e02afb5ab855d1f7335dce7a11a2bc20de23176f6d202e9c3a64ad2b,6b8e5a7a61c5bf992050e66a4cf90a93dd9096bd871bce05c8d1419b3c8caf02,2d1dc66110ce3278569b793e2dd4f4d5c911315639ced1a1844706257c4ff661,96900eb76dfd3ca131bcfddeddcad4fdb09e52c34989e4603ef68343041639c9,e785b2948667a1ef07c6a56ea193e8aee8599ac022d836f24c407fabe96c054f,f361f3f03aca98a2efbef8fdb5e30054beaf52738d5b15532bb9b5069058dd8b,d822dbd7e98021036afb36fc3b3a8549586e454e2670afefd0cdac61aa3e93f7,8f92a2c761dfbceee2a252550e05c7d2fe1509d1ad0483851520325efb474bc7,8cbc6f567c45ab562e11d3bac21f1e8cfe6065a55b89974dd7f98433460aeb9b,4380bae5560bf945fa4c42e4ca166416ce12595a491035979dcbf300c9ccc208,8f39973290080b42a445ff91429c4faaa2950c2f81dbd8f4695b4c172925f997,abdb9d2e649da70e5515cafa17e43b8bcc2310c83051bd26ea06b3df587046fd,e5036f523af213e32283a301d0ae4bbffed1037ba9e79440335f9b0b844397f1,449632db549511a82f5990ad88de42d3894b9fe059e42d21602ecba2a695b2f7,32fd6a8aaee0315f570a66578522de3e3b91329db97900b5ac4ae0ff0551b866,03cb8fd4afb2f7c0d32af64482696173e50cd939440aef72875ebe85e11734a9,10ff9aa62ed701e68bebebcb65cc61172b2be7559fe5d13fe519ef3337170725,70c5fa5175dc7c2e034033518bff6b6f3a88e0cefb99deba0214fc0c1e91bfbb,fa8dc626593ff61852e7f8ab167bcdaec1086b5b6ee21fc09c86d20a39b38a77,f34554fbb079e9de31b3f54391a8d9b005d99d6131816b3090abb859b1342d37,1b105d38e277bfd76d8b8e1e8d135b275f977a7a9aec801fa586009173216845,30eb25ea5af592ba65fb945cfb81f9510904f1185d835547be0ab5f361d6ffd8
"0","0","71","71","600101","71","0","0","71","0","10","1","0","11536","200000001","0","0","0","0","0","30","0","0","1","0","0","0","10","1","1150","0","0","0","21","0","31","日和的闇影","0","0","710000101","1","51"
"0","0","71","71","203200","71","0","0","71","0","10","1","0","13553","200000001","0","0","0","0","0","30","0","0","1","0","0","0","10","1","0","0","0","0","52","0","35","搗蛋惡魔","792","0","710000102","1","51"
"0","0","71","71","202500","71","0","0","71","0","10","1","0","11969","200000001","0","0","0","0","0","30","0","0","1","0","0","0","10","1","0","0","0","0","48","0","35","洞窟蝙蝠","600","0","710000103","1","51"
"0","0","71","71","201200","71","0","0","71","0","10","1","0","12917","200000001","0","0","0","0","0","30","0","0","1","0","0","0","10","1","1047","0","0","0","57","0","300","魔像","0","0","710000104","1","51"
"0","0","71","71","201100","71","0","0","71","0","10","1","0","10383","200000001","0","0","0","0","0","30","0","0","1","0","0","0","10","1","729","0","0","0","35","0","40","狗頭人","0","0","710000105","1","51"
"0","0","72","72","600301","72","0","0","72","0","10","1","0","13844","200000001","0","0","0","0","0","30","0","0","1","0","0","0","10","1","1150","0","0","0","20","0","32","怜的闇影","0","0","710000201","1","52"
"0","0","72","72","203700","72","0","0","72","0","10","1","0","16614","200000001","0","0","0","0","0","30","0","0","1","0","0","0","10","1","897","0","0","0","31","0","40","堅果射手","0","0","710000202","1","52"
"0","0","72","72","203500","72","0","0","72","0","10","1","0","17787","200000001","0","0","0","0","0","30","0","0","1","0","0","0","10","1","673","0","0","0","35","0","48","鑽頭鼴鼠","0","0","710000203","1","52"
"0","0","72","72","203800","72","0","0","72","0","10","1","0","25070","200000001","0","0","0","0","0","30","0","0","1","0","0","0","10","1","1310","0","0","0","35","0","48","獸人","0","0","710000204","1","52"
"0","0","72","72","202600","72","0","0","72","0","10","1","0","14842","200000001","0","0","0","0","0","30","0","0","1","0","0","0","10","1","0","0","0","0","44","0","31","岩窟蝸牛","973","0","710000205","1","52"
"0","0","73","73","602101","73","0","0","73","0","10","1","0","14709","200000001","0","0","0","0","0","30","0","0","1","0","0","0","10","1","1169","0","0","0","21","0","34","胡桃的闇影","0","0","710000301","1","53"
"0","0","73","73","203300","73","0","0","73","0","10","1","0","8081","200000001","0","0","0","0","0","30","0","0","1","0","0","0","10","1","853","0","0","0","40","0","300","哥布林護衛","0","0","710000302","1","53"
"0","0","73","73","202901","73","0","0","73","0","10","1","0","20072","200000001","0","0","0","0","0","30","0","0","1","0","0","0","10","1","1193","0","0","0","35","0","53","岩石蜥蜴","0","0","710000303","1","53"
"0","0","73","73","202700","73","0","0","73","0","10","1","0","16153","200000001","0","0","0","0","0","30","0","0","1","0","0","0","10","1","1125","0","0","0","53","0","66","寄居蟹騎士","0","0","710000304","1","53"
"0","0","73","73","203100","73","0","0","73","0","10","1","0","14384","200000001","0","0","0","0","0","30","0","0","1","0","0","0","10","1","0","0","0","0","49","0","36","幼年巨蜥","856","0","710000305","1","53"
"0","0","74","74","600401","74","0","0","74","0","10","1","0","14709","200000001","0","0","0","0","0","30","0","0","1","0","0","0","10","1","1169","0","0","0","22","0","33","禊的闇影","0","0","710000401","1","54"
"0","0","74","74","201200","74","0","0","74","0","10","1","0","18818","200000001","0","0","0","0","0","30","0","0","1","0","0","0","10","1","1246","0","0","0","58","0","300","魔像","0","0","710000402","1","54"
"0","0","74","74","200100","74","0","0","74","0","10","1","0","12818","200000001","0","0","0","0","0","30","0","0","1","0","0","0","10","1","816","0","0","0","36","0","40","擲岩猴","0","0","710000403","1","54"
"0","0","74","74","202200","74","0","0","74","0","10","1","0","18979","200000001","0","0","0","0","0","30","0","0","1","0","0","0","10","1","0","0","0","0","49","0","36","翼耳兔","926","0","710000404","1","54"
"0","0","74","74","201000","74","0","0","74","0","10","1","0","18979","200000001","0","0","0","0","0","30","0","0","1","0","0","0","10","1","0","0","0","0","49","0","36","怨火之顱","926","0","710000405","1","54"
