77765e698eb52efa802b911aec1bc062ef6334846e2b6a9607ad7e0bdbb473b1,3f8b85ac4b3ad83f151719a1417a6b66c884898281de9dc52944b106671a0d63,e785b2948667a1ef07c6a56ea193e8aee8599ac022d836f24c407fabe96c054f,556d28f4cf31f755cc9e4fda7123f3e4cb7c34296d00942ca7ee129208fef180,7a2d4c303052c1a02f68f34f7d1a7eb7300071af8a0b79d2d6d0fc4ecf03ef3e,6654ad5c020d6774270c7d7624cbd6b3b6e8c72af613cc0efa90a9ae0ecf488f,442a1d0444db18837c5b607b12fa295740254f00da1022f1e5d52386e2e59b79,86246c02c4e7c8a9bbf03d30b859713a5b9b70deddef1a68f5c099f56263dab5,589c3e1c88283733af05619cd5e163cd9f43c0ed03dd7038219e14e0252fc168,10ff9aa62ed701e68bebebcb65cc61172b2be7559fe5d13fe519ef3337170725,449632db549511a82f5990ad88de42d3894b9fe059e42d21602ecba2a695b2f7,4380bae5560bf945fa4c42e4ca166416ce12595a491035979dcbf300c9ccc208,f361f3f03aca98a2efbef8fdb5e30054beaf52738d5b15532bb9b5069058dd8b,32fd6a8aaee0315f570a66578522de3e3b91329db97900b5ac4ae0ff0551b866,1427020d5986ee107881fb2be8f36bda7e7eedeaa173a1e7445180f1d178df71,abdb9d2e649da70e5515cafa17e43b8bcc2310c83051bd26ea06b3df587046fd,6b8e5a7a61c5bf992050e66a4cf90a93dd9096bd871bce05c8d1419b3c8caf02,30eb25ea5af592ba65fb945cfb81f9510904f1185d835547be0ab5f361d6ffd8,fa8dc626593ff61852e7f8ab167bcdaec1086b5b6ee21fc09c86d20a39b38a77,8e6309c1ff17d337d0353e9febda54486e8399b139ce4b6b68247f3e0c5aec4b,ad600c8e70b6573523e2208e9cd9e00bd8a6ab3cb30bb56dfc923a8dc681f1e0,70c5fa5175dc7c2e034033518bff6b6f3a88e0cefb99deba0214fc0c1e91bfbb,2957f223e85a0a6ae00cdd8f9f4192b8fc915409d4b51b42d7f386737b3e588c,8f92a2c761dfbceee2a252550e05c7d2fe1509d1ad0483851520325efb474bc7,5dc3e9e2ee82ae8cb4c9435b5e35b236338980b4046e79287065d8d905b60fd5,34d8e657d32b5bf938e3b0abd02aea0f59156ed3a6544ff52d09bbd89406ba91,24fd1d2ea5fce2059e925cf3319619c0f61a143d1f9dc2cf166f7e4bd8dc0775,1b105d38e277bfd76d8b8e1e8d135b275f977a7a9aec801fa586009173216845,c2355b38c3e87a337d713c80cf5f4e79fd2c46123c16e0911667caacd64032bf,f34554fbb079e9de31b3f54391a8d9b005d99d6131816b3090abb859b1342d37,03cb8fd4afb2f7c0d32af64482696173e50cd939440aef72875ebe85e11734a9,679f081f42ae00f505e945e2b52e609c6796e541239441c2f1dbd164967897d0,e5036f523af213e32283a301d0ae4bbffed1037ba9e79440335f9b0b844397f1,d822dbd7e98021036afb36fc3b3a8549586e454e2670afefd0cdac61aa3e93f7,1b9288c9aef3f93d8e4586b834ff0ac90234933514e5ab88252667ec68bef3a4,2d1dc66110ce3278569b793e2dd4f4d5c911315639ced1a1844706257c4ff661,96900eb76dfd3ca131bcfddeddcad4fdb09e52c34989e4603ef68343041639c9,92f5a091e02afb5ab855d1f7335dce7a11a2bc20de23176f6d202e9c3a64ad2b,8cbc6f567c45ab562e11d3bac21f1e8cfe6065a55b89974dd7f98433460aeb9b,6493b070000d36df19d18c0cf7e5c90abd7d6368bf39540a25f0c6d8b70bba79,8f39973290080b42a445ff91429c4faaa2950c2f81dbd8f4695b4c172925f997,9ebc2f5ee3fc9dbd9a0165787ad506c5582d9acdc1d50468acd670e7cc548515
"71","0","0","0","0","0","200000001","1","71","日和的闇影","21","1150","0","0","600101","0","0","51","0","0","0","0","0","10","0","71","0","1","0","710000101","31","11536","0","0","0","0","1","30","1","71","0","10"
"71","0","0","0","0","0","200000001","1","71","搗蛋惡魔","52","0","0","0","203200","0","0","51","0","0","0","792","0","10","0","71","0","1","0","710000102","35","13553","0","0","0","0","1","30","1","71","0","10"
"71","0","0","0","0","0","200000001","1","71","洞窟蝙蝠","48","0","0","0","202500","0","0","51","0","0","0","600","0","10","0","71","0","1","0","710000103","35","11969","0","0","0","0","1","30","1","71","0","10"
"71","0","0","0","0","0","200000001","1","71","魔像","57","1047","0","0","201200","0","0","51","0","0","0","0","0","10","0","71","0","1","0","710000104","300","12917","0","0","0","0","1","30","1","71","0","10"
"71","0","0","0","0","0","200000001","1","71","狗頭人","35","729","0","0","201100","0","0","51","0","0","0","0","0","10","0","71","0","1","0","710000105","40","10383","0","0","0","0","1","30","1","71","0","10"
"72","0","0","0","0","0","200000001","1","72","怜的闇影","20","1150","0","0","600301","0","0","52","0","0","0","0","0","10","0","72","0","1","0","710000201","32","13844","0","0","0","0","1","30","1","72","0","10"
"72","0","0","0","0","0","200000001","1","72","堅果射手","31","897","0","0","203700","0","0","52","0","0","0","0","0","10","0","72","0","1","0","710000202","40","16614","0","0","0","0","1","30","1","72","0","10"
"72","0","0","0","0","0","200000001","1","72","鑽頭鼴鼠","35","673","0","0","203500","0","0","52","0","0","0","0","0","10","0","72","0","1","0","710000203","48","17787","0","0","0","0","1","30","1","72","0","10"
"72","0","0","0","0","0","200000001","1","72","獸人","35","1310","0","0","203800","0","0","52","0","0","0","0","0","10","0","72","0","1","0","710000204","48","25070","0","0","0","0","1","30","1","72","0","10"
"72","0","0","0","0","0","200000001","1","72","岩窟蝸牛","44","0","0","0","202600","0","0","52","0","0","0","973","0","10","0","72","0","1","0","710000205","31","14842","0","0","0","0","1","30","1","72","0","10"
"73","0","0","0","0","0","200000001","1","73","胡桃的闇影","21","1169","0","0","602101","0","0","53","0","0","0","0","0","10","0","73","0","1","0","710000301","34","14709","0","0","0","0","1","30","1","73","0","10"
"73","0","0","0","0","0","200000001","1","73","哥布林護衛","40","853","0","0","203300","0","0","53","0","0","0","0","0","10","0","73","0","1","0","710000302","300","8081","0","0","0","0","1","30","1","73","0","10"
"73","0","0","0","0","0","200000001","1","73","岩石蜥蜴","35","1193","0","0","202901","0","0","53","0","0","0","0","0","10","0","73","0","1","0","710000303","53","20072","0","0","0","0","1","30","1","73","0","10"
"73","0","0","0","0","0","200000001","1","73","寄居蟹騎士","53","1125","0","0","202700","0","0","53","0","0","0","0","0","10","0","73","0","1","0","710000304","66","16153","0","0","0","0","1","30","1","73","0","10"
"73","0","0","0","0","0","200000001","1","73","幼年巨蜥","49","0","0","0","203100","0","0","53","0","0","0","856","0","10","0","73","0","1","0","710000305","36","14384","0","0","0","0","1","30","1","73","0","10"
"74","0","0","0","0","0","200000001","1","74","禊的闇影","22","1169","0","0","600401","0","0","54","0","0","0","0","0","10","0","74","0","1","0","710000401","33","14709","0","0","0","0","1","30","1","74","0","10"
"74","0","0","0","0","0","200000001","1","74","魔像","58","1246","0","0","201200","0","0","54","0","0","0","0","0","10","0","74","0","1","0","710000402","300","18818","0","0","0","0","1","30","1","74","0","10"
"74","0","0","0","0","0","200000001","1","74","擲岩猴","36","816","0","0","200100","0","0","54","0","0","0","0","0","10","0","74","0","1","0","710000403","40","12818","0","0","0","0","1","30","1","74","0","10"
