0249e0e1ac14606cce9f74c5f638624a6b0a9e6d6afd4479099301b7a5c3f854,c685489c1ed13b7bacd047bd45c8b966fcb17b72152800f85f534f96df91e332,1961b9fa2060a3d016ff6803f2ed1f337d1a24b00891395bcfbd4be21d115784,fb7c062c034892f9d2f5348338cf6006ae63aebedef5a97bb281197fecdfb4e7,a528b0453b503dc955f6c7014e6fa46db1c3e3e93cb79d18c454f66b80ceb26a,56837851fc1da7007cd6cded07134af5ccd9b98bbda9785514c87ecbb0b4648a,ef0f6e736bb598b8f3e9f172cc5c23a033592f3ba4c1a742308bab820afcadcb,5ee8ab683ec98365460f3170044246ac770db9506d4d3dc11336ee7a4c24f7c0,c8fbb795d2dd1c19ed008b10ca5a344561fb3cc7c5fa20209989ef3397e471fe,1d96538380aec847b92351cdd52c97c0d338ba8960599e805ad096f30bd766c9,f06517abc83b51aa9f24acc3ce96674af82326ab4ae3eb6abf1ed1fa8f6b9d86,dbedf28f9fe1f5828e21ba0af1cf60e51a841145ca7245528d4b01147bc40ab8,4f304fac59b25cc0177feb01188af3a2848d2273150042ad5fde2a9a0f02aef8,84409584396989cd173ebb102f453e2281e4f8376752eb3325a965df37848327,2387dfc6c8615b68656793f4c46d28ccaa40e9196b507974b6bff1d06d23105f,9dfb2b595c662d6057fafcb1c4b800ec89bdce50dbae158b3278f8c006819835,cb9ad9378a5c68be229e4b42255e3c790cabb98cd070f52932a10c9f6b955c08,0255712c3edfe34a284b916700b659a034959286a5a7f09dc44829b633dd2bc3,796c483f7a37ca085e887c55261b5ceb755b98d639404529bd4cc7bf5ff8d41f,4fd3e1ba59cd598504bd7577aa72f8b1fde4432e432c449491ed510aa9f75b9e,289f980ceddb72e9d9e599c57932c858a268e70c25be98cd40c0331c6ff0d0e3,6fd6c4b518055bdf2f306c92a03ada52d0bba5f7ba743b360d89691e10d0b9fb,770479beae1d7862a7b22e76bcbadd2cf55cf1f8208163039401b866ef80b2b8,952e53bb98139490474d956e241318d3aad03cc92e0b56f8f44b48eb016f91a9,267968a11086e69e784bf9f67d036486f88e54f229824c17a58133e6a4418d39,e9032dec2e6165e072c1ad744dc85df5ca0fdd5bc721c4c9d871c80017365007,6c65b069df1abac4a1af83981df5b336a9870eab2302528bedc8dae22d8e66bf,819747f657bdfc99e4efad2a4a0772eaf6b4d93efadae5f1e4a43daa7285f7f5,a2ac7cf5559fb4fac5079cd18f46550c0d7869d0376bb97694a03d9c6cdd265b,e1c98a50f9ead25eabf6696c10f4c37756cd58ed44cd947ca6db7cca08c3b296,c33c7062c04ef274feb0628fe6e72f653fb587cf18d6ce78488c9defb1ef275b,45509947c6eb145dbfe6ac56a534fa195479f45d6b8e2d850f47e3954d0d6ea3,bad2af06686fd17c1d614b8221d91690a50d365e3fe098dc8932a6510712d636,bcd6bb323e4a8702c49320384b612ba494e615461d6de7791bfe8a1c314f2d18,090d249ed90dedb16f394ab4f10c6acb3ae198d363b4d3dd23c675f9397283d5,0aa5a9a1d4feac1acd083b89bd71d7c46b142b36e8c968b02dd42c5818fec898,9391c125a1ebe6355921cf3cc61bf8f489b0a00a1bcff0bec2685aeb3e919bd2,a1a4abb67bba38581805b6f7f6acc5c7988a1991f200a3822499368712cb7bca,5f52bf1ac4018e3a722fa5f172604fc5a0ff6e3d0f1b213236e03b3b3057b77e,15d38e252616a232432f5e0a0d1441b6193a4479e357eb3fdc823e246f45a5df,60642a97f4adb41819ccbc751b6ebdfb2664258993de9b335d7a28dd024b96cc,9ae87fb2750ab0f1b3814dbdc5dd08456167a6485c8f971d300fdf1af4a632fe,9a87ead7ab5d0c17aeca423ad7224e14c89b8fd67965d7c73b9fc5e6b7612c26,e6c75938ad3094b76dad59ede433ec1f17814fd1bbd34c9b540711bc67cbc255,4e2e8773e9963e843fe89ec4271131979be836da526ed4c1003b7fd887c7e82c,d70113265d72f2095c28898de525b5a011ce212040b52282db2110e225805a8a,4a31c917c8169b9e497b5ad37430eae06a11066c7a684f3db8f2e643c1a3f437
"0","0","0","5","0","0","31078","10","0","5","0","0","0","0","0","0","0","0","1","0","0","31075","0","0","0","0","0","0","0","0","0","0","100000","0","1","0","0","0","0","0","100001","0","0","0","0","0","0"
"0","0","0","5","0","0","31079","10","0","5","0","0","0","0","0","0","0","0","1","0","0","31077","0","0","0","0","0","0","0","0","0","0","100000","0","1","0","0","0","0","0","100002","0","0","0","0","0","0"
"0","0","0","5","0","0","31063","10","0","5","0","0","0","0","0","0","0","0","1","0","0","31057","0","0","0","0","0","0","0","0","0","0","100000","0","1","0","0","0","0","0","100003","0","0","0","0","0","0"
"0","0","0","5","0","0","31083","10","0","5","0","0","0","0","0","0","0","0","1","0","0","31081","0","0","0","0","0","0","0","0","0","0","100000","0","1","0","0","0","0","0","100004","0","0","0","0","0","0"
"0","0","0","5","0","0","31013","10","0","5","0","0","0","0","0","0","0","0","1","0","0","31056","0","0","0","0","0","0","0","0","0","0","100000","0","1","0","0","0","0","31027","100005","0","0","0","0","0","0"
"0","0","0","5","0","0","31086","10","0","5","0","0","0","0","0","0","0","0","1","0","0","31084","0","0","0","0","0","0","0","0","0","0","100000","0","1","0","0","0","0","0","100006","0","0","0","0","0","0"
"0","0","0","5","0","0","31087","10","0","5","0","0","0","0","0","0","0","0","1","0","0","31088","0","0","0","0","0","0","0","0","0","0","100000","0","1","0","0","0","0","0","100007","0","0","0","0","0","0"
"0","0","0","5","0","0","0","10","0","5","0","0","0","0","0","0","0","0","1","0","0","31091","0","0","0","0","0","0","0","0","0","0","100000","0","1","0","0","0","0","0","100008","0","0","0","0","0","0"
"0","0","0","5","0","0","31103","10","0","5","0","0","0","0","0","0","0","0","1","0","0","31100","0","0","0","0","0","0","0","0","0","0","100000","0","1","0","0","0","0","0","100009","0","0","0","0","0","0"
"0","0","0","5","0","0","31106","10","0","5","0","0","0","0","0","0","0","0","1","0","0","31104","0","0","0","0","0","0","0","0","0","0","100000","0","1","0","0","0","0","0","100010","0","0","0","0","0","0"
"0","0","0","5","0","0","31094","10","0","5","0","0","0","0","0","0","0","0","1","0","0","31092","0","0","0","0","0","0","0","0","0","0","100000","0","1","0","0","0","0","0","100011","0","0","0","0","0","0"
"0","0","0","5","0","0","0","10","0","5","0","0","0","0","0","0","0","0","1","0","0","31111","0","0","0","0","0","0","0","0","0","0","100000","0","1","0","0","0","0","0","100012","0","0","0","0","0","0"
"0","0","0","5","0","0","31096","10","0","5","0","0","0","0","0","0","0","0","1","0","0","31095","0","0","0","0","0","0","0","0","0","0","100000","0","1","0","0","0","0","0","100013","0","0","0","0","0","0"
"0","0","0","5","0","0","31103","10","0","5","0","0","0","0","0","0","0","0","1","0","0","31100","0","0","0","0","0","0","0","0","0","0","100000","0","1","0","0","0","0","0","100014","0","0","0","0","0","0"
"0","0","0","5","0","0","0","10","0","5","0","0","0","0","0","0","0","0","1","0","0","31115","0","0","0","0","0","0","0","0","0","0","100000","0","1","0","0","0","0","0","100015","0","0","0","0","0","0"
"0","0","0","5","0","0","31106","10","0","5","0","0","0","0","0","0","0","0","1","0","0","31104","0","0","0","0","0","0","0","0","0","0","100000","0","1","0","0","0","0","0","100016","0","0","0","0","0","0"
"0","0","0","5","0","0","31119","10","0","5","0","0","0","0","0","0","0","0","1","0","0","31120","0","0","0","0","0","0","0","0","0","0","100000","0","1","0","0","0","0","0","100017","0","0","0","0","0","0"
"0","0","0","5","0","0","31078","10","0","5","0","0","0","0","0","0","0","0","1","0","0","31075","0","0","0","0","0","0","0","0","0","0","100000","0","1","0","0","0","0","0","100018","0","0","0","0","0","0"
"0","0","0","5","0","0","31108","10","0","5","0","0","0","0","0","0","0","0","1","0","0","31107","0","0","0","0","0","0","0","0","0","0","100000","0","1","0","0","0","0","0","100019","0","0","0","0","0","0"
"0","0","0","5","0","0","31079","10","0","5","0","0","0","0","0","0","0","0","1","0","0","31077","0","0","0","0","0","0","0","0","0","0","100000","0","1","0","0","0","0","0","100020","0","0","0","0","0","0"
