848ec7e45b5b5fd9e73be76f7dc805259b40067927af54dd48f1e456bbd382d3,e82ebec5b812e12708ca8e22d33a4ce8de22ba96a886f581dc9082e4fa7d4ae2,536de0bb4a215fcc14b71bb3a07cfb68f30415facb413b7cd468d8e4f7eb8ae7,7b3f9aa50fb0fc6a8f374e5ee32775e9007b51032245a7ac227010d349cb9dc4,c73f5aa58238d2f85a2be0e7991dab074478ae48c3c7652ea6c8cd17dca1d203,33dbb39324c5d0ff3d947b487a9c284cd89399e935de35a730a3bc56e32bab4a,bc0c19e34f41d000feaa7e6008c1c3c1b8f10cf7d01625a456ba6688ad7023eb,f7416a451c2cbdc6f8f3d5ddd70e2dd8c12cb909cdc53d8e6c9fe4f73ae1c7da,031da23325638a4dcce50f47005f092c562a7c4b975db505c939bb5993dd6bc5,1dff06f8cbecc526c8de17646328ecbc839e2c17660c4b9785beb2131b2217cb,05e6ec88fffff4589bce7a4bc702ef55d510a1604e0e08cddabd4cdd6ea81b24,31f06f2b9154757a6c4c032a33ae969be3b0c93662038eb7635009e37944b2fd,d61775b8ef59a085f2c812aaa14ec69eaae75a8373d1654cde7f6b6293c761a2,7ae131eab86f3684301b0559442137512aed51682663476238fb54536ab0509a,5c4430686bfe82118904ce640ce40c555d47ea4b2a5441b90cad7181e1aca421,101f2c483ad8740bd5d145901e1b4210fade57a8c78fc6a49cf58164bf44260f,b9594bdcc988d5a27a2451b680fa9ee64c40ce137d99dee4fcbdac5567e65ff7,9b426f529f36fd7a62b30d45ffe9b6d523da6eb3b650db1de684ac80a831ba7e,132a52edfb9c9e18154cb4449daf1f5bd0ffb8c090fd2d274dd8ae5f900e8783,99c27388089e3d0a9e6042318ac07dc4d03f60fec047bfd50a3c5dc960aff7b4,7dc3d9828c680a8fae020b406b34d5c842f11514740dc567484d3dabf59d704b,5d0f64b0b26f469518963c25b32edcae7906f75aef15bd995dfdeb890e618b3c,d3c60338f09fd891bc744a22bf160e33817caa622a1be919539e2afa24b9ff36,214bcc7584df35c3cf7082adfd49df244ae60245a6145c045a0842598a7851dd,47e4662c2c19f03e9577e96692595b617ce758cac3aaa0dbb77ecc60fa27d861,e090310e8a455e765b0e6a8255185bc26a2ad269f68488e7594b0863e83c6ff1
"188","-379","0","0","0","bgm_MC131","0","0.8","1","0","0.8","0","0.8","0.8","bgm_MC131","100198","-1","0","0.8","0","377","1","-190","81001001","1","100198"
"188","-379","0","0","0","bgm_MC131","0","0.8","1","0","0.8","0","0.8","0.8","bgm_MC131","100198","-1","0","0.8","0","377","1","-190","81001002","1","100198"
"188","-379","0","0","0","bgm_MC131","0","0.8","1","0","0.8","0","0.8","0.8","bgm_MC131","100198","-1","0","0.8","0","377","1","-190","81001003","1","100198"
"188","-379","0","0","0","bgm_MC131","0","0.8","1","0","0.8","0","0.8","0.8","bgm_MC131","100198","-1","0","0.8","0","377","1","-190","81001004","1","100198"
"188","-379","0","0","0","bgm_MC131","0","0.8","1","0","0.8","0","0.8","0.8","bgm_MC131","100198","-1","0","0.8","0","377","1","-190","81001005","1","100198"
"188","-379","0","0","0","bgm_MC131","0","0.8","1","0","0.8","0","0.8","0.8","bgm_MC131","100198","-1","0","0.8","0","377","1","-190","81001006","2","100198"
"188","-379","0","0","0","bgm_MC131","0","0.8","1","0","0.8","0","0.8","0.8","bgm_MC131","100198","-1","0","0.8","0","377","1","-190","81001007","1","100198"
"188","-379","0","0","0","bgm_MC131","0","0.8","1","0","0.8","0","0.8","0.8","bgm_MC131","100198","-1","0","0.8","0","377","1","-190","81001008","1","100198"
"188","-379","0","0","0","bgm_MC131","0","0.8","1","0","0.8","0","0.8","0.8","bgm_MC131","100198","-1","0","0.8","0","377","1","-190","81001009","1","100198"
"0","0","0","-20","0","bgm_MC131","60","0","1","0","0","0","0","0.9","bgm_MC131","100198","0","0","0","-10","0","1","0","81001010","3","100198"
"188","-379","0","0","0","bgm_MC131","0","0.8","1","0","0.8","0","0.8","0.8","bgm_MC131","100198","-1","0","0.8","0","377","1","-190","81001011","1","100198"
"188","-379","0","0","0","bgm_MC131","0","0.8","1","0","0.8","0","0.8","0.8","bgm_MC131","100198","-1","0","0.8","0","377","1","-190","81001012","1","100198"
"188","-379","0","0","0","bgm_MC131","0","0.8","1","0","0.8","0","0.8","0.8","bgm_MC131","100198","-1","0","0.8","0","377","1","-190","81001013","2","100198"
"188","-379","0","0","0","bgm_MC131","0","0.8","1","0","0.8","0","0.8","0.8","bgm_MC131","100198","-1","0","0.8","0","377","1","-190","81001014","1","100198"
"188","-379","0","0","0","bgm_MC131","0","0.8","1","0","0.8","0","0.8","0.8","bgm_MC131","100198","-1","0","0.8","0","377","1","-190","81001015","1","100198"
"188","-379","0","0","0","bgm_MC131","0","0.8","1","0","0.8","0","0.8","0.8","bgm_MC131","100198","-1","0","0.8","0","377","1","-190","81001016","2","100198"
"188","-379","0","0","0","bgm_MC131","0","0.8","1","0","0.8","0","0.8","0.8","bgm_MC131","100198","-1","0","0.8","0","377","1","-190","81001017","1","100198"
"188","-379","0","0","0","bgm_MC131","0","0.8","1","0","0.8","0","0.8","0.8","bgm_MC131","100198","-1","0","0.8","0","377","1","-190","81001018","1","100198"
"188","-379","0","0","0","bgm_MC131","0","0.8","1","0","0.8","0","0.8","0.8","bgm_MC131","100198","-1","0","0.8","0","377","1","-190","81001019","1","100198"
"0","0","0","0","0","bgm_MC131","50","0","0.9","0","0","0","0","0.8","bgm_MC131","100198","0","0","0","-20","0","0.9","0","81001020","3","100198"
"188","-379","0","0","0","bgm_MC131","0","0.8","1","0","0.8","0","0.8","0.8","bgm_MC131","100198","-1","0","0.8","0","377","1","-190","81001021","1","100198"
"188","-379","0","0","0","bgm_MC131","0","0.8","1","0","0.8","0","0.8","0.8","bgm_MC131","100198","-1","0","0.8","0","377","1","-190","81001022","1","100198"
"188","-379","0","0","0","bgm_MC131","0","0.8","1","0","0.8","0","0.8","0.8","bgm_MC131","100198","-1","0","0.8","0","377","1","-190","81001023","2","100198"
"188","-379","0","0","0","bgm_MC131","0","0.8","1","0","0.8","0","0.8","0.8","bgm_MC131","100198","-1","0","0.8","0","377","1","-190","81001024","1","100198"
