c824ad08b98100e6956954d21cfe766542354a4b843d52e8591feb30755041de,578cbc73f142ba5cb6efb563404f22b021a2450a7a2298b84aa7517ba3269078,0c50049a9c208032e0ae3ba098408beeb4998775f51a182dfb9d7e56cdb1ac40,45760dd39ceedbaf10f5bea54c2e998cc911677eff5a314a842fc24ac54a010b,c4e96df8a14289dcf0630bca6a524a6df5b4ecf6403c3662ec3191739f6e5eb7,02b80280284ff3ed17c971c8f90c0f96e3cee9704b2b59adf483802f77d99285,a2c2b22608b4bb5e63f89191fac48901cff0b5810a9ab84295ed2ac09648eb63,1f2d20ce58a1b35ce87d4ade1f310b10843a83bc6d5472b50ca6d901a086e5be,1e178c84fd6251c64424029d01f2c632bccc8665d3f7fe97f7ce7b182fcec934,9111c2140f84c036a5cae405d6a5a79e9acb2d3c0366a11ccbbeb133dda70237,50d51c153246af40464f199a60ca22129217157723d30ddda2dfe987a020d7ec,4af5f7a4565809a21e4001fc989c506cf1cdff2f3e35d8de5f1fdacda4854295,71aa0ce07fcebbb2396da261bef7bf826b88565a05213fd1886acd8cf9c399e6,55c614aa31fb64584768bcf7b68fe81b3b2884d2d3434d4b8272ef0addb460d0
"0","100101","2024/10/01 00:00:00","0","0","2","0","31001","2030/08/01 14:59:59","0","28025","50","0","1"
"0","100201","2024/10/01 00:00:00","0","0","2","0","31002","2030/08/01 14:59:59","0","28025","50","0","2"
"0","100301","2024/10/01 00:00:00","0","0","2","0","31003","2030/08/01 14:59:59","0","28025","50","0","3"
"0","100401","2024/10/01 00:00:00","0","0","2","0","31004","2030/08/01 14:59:59","0","28025","50","0","4"
"0","100501","2024/10/01 00:00:00","0","0","2","0","31005","2030/08/01 14:59:59","0","28025","50","0","5"
"0","100601","2024/10/01 00:00:00","0","0","2","0","31006","2030/08/01 14:59:59","0","28025","50","0","6"
"0","100701","2024/10/01 00:00:00","0","0","2","0","31007","2030/08/01 14:59:59","0","28025","50","0","7"
"0","100801","2024/10/01 00:00:00","0","0","2","0","31008","2030/08/01 14:59:59","0","28025","50","0","8"
"0","100901","2024/10/01 00:00:00","0","0","2","0","31009","2030/08/01 14:59:59","0","28025","50","0","9"
"0","101001","2024/10/01 00:00:00","0","0","2","0","31010","2030/08/01 14:59:59","0","28025","50","0","10"
"0","101101","2024/10/01 00:00:00","0","0","2","0","31011","2030/08/01 14:59:59","0","28025","50","0","11"
"0","101201","2024/10/01 00:00:00","0","0","2","0","31012","2030/08/01 14:59:59","0","28025","50","0","12"
"0","101301","2024/10/01 00:00:00","0","0","2","0","31013","2030/08/01 14:59:59","0","28025","50","0","13"
"0","101401","2024/10/01 00:00:00","0","0","2","0","31014","2030/08/01 14:59:59","0","28025","50","0","14"
"0","101501","2024/10/01 00:00:00","0","0","2","0","31015","2030/08/01 14:59:59","0","28025","50","0","15"
"0","101601","2024/10/01 00:00:00","0","0","2","0","31016","2030/08/01 14:59:59","0","28025","50","0","16"
"0","101701","2024/10/01 00:00:00","0","0","2","0","31017","2030/08/01 14:59:59","0","28025","50","0","17"
"0","101801","2024/10/01 00:00:00","0","0","2","0","31018","2030/08/01 14:59:59","0","28025","50","0","18"
"0","102001","2024/10/01 00:00:00","0","0","2","0","31020","2030/08/01 14:59:59","0","28025","50","0","19"
"0","102101","2024/10/01 00:00:00","0","0","2","0","31021","2030/08/01 14:59:59","0","28025","50","0","20"
"0","102201","2024/10/01 00:00:00","0","0","2","0","31022","2030/08/01 14:59:59","0","28025","50","0","21"
"0","102301","2024/10/01 00:00:00","0","0","2","0","31023","2030/08/01 14:59:59","0","28025","50","0","22"
