8f820b4ab8dc309cbfe97e085c15b77c82b362f025dd060b9cc6aa4aba18fea0,2054e732fbace7676336d463911b630b02ffe3b580e120fc5cd64843a0c33026,d735d295cd42779d50bde34d4d0a657a2dfd549ef01140c19a034d0bca4996cc,17d46c8776536ab35fd7c9cab9271a689ae8fbee16827526c216ce6beed920a8,1a46f8a0c9527f175473ce6c947efb84964827cbbc19360fa8208831fb737e2b,7c8c507ea040f57cd6cf3f2735965bf2516ef46c9a94511279c83c7b2907e25d,e7d9fa4391d387c1bc70a3583c597e8968856fbc32f8879e6b67cc27278617e1,6f7d7fe313b32f8cdfb9b82155d167806907eaa563e46b5b65ef545addb9558b,3c9eb6a571100f3ab8c84e94ceb0e648a793c406379958a418b01fda2cf0e7d3,a5318279f03828e845b3dc3cfe31ac777ef4f3245a1e7fd60e2453a85940d3f7,a9ae71caad6590c47dee064feb84ce0d20434eb4ac7db73fab93e728f0d0b8c1,3d0615bb6d9bcd023c6570dc440f916b030575f350a6ba8aef25b8ee9de785a5,b4bd0ae14d65e8855d7f40a61c30d7c8dcec210a91bbe0a3f04bdfa9011ca972,3d7580830a2b1f3ce6f586b4cb8dc9f730580bebc413b67d06ec6e69f73e28e6,57e7fae73fa5575be0f64a2006d1ad6afc9c4c2aeffbf832976e3eb821f5ed60,22d56be133876eb4bccd536d28f59e965a4bad2ca152fcb60cc15cb8cf040481,b6a66887d491c8dfff537af24f9000e26045d92f38000b9b7b36bb8e2ac8b1e6,76a1b89e121bb81143cbf7a3665f38fa72772cccafbbcd54004c4a65c6321e92,e938a063c433d44dc95e50ffad65d4039e7ac7b579f792c10be1a578a02627a6,5abf863b59b639125cd5991f13069e9c3840456779399e3bc2cb175143051461,49d741e812ee06b406602229f02dedae60951174b5e61474ff40f7ef9cf10e6e,fa10865f8cce4fb1d98bad83e75aed978570a561584cc0a939695096803b3198,3cad6f6b4837f6c91f7d649453f78630136447a792d8474849d1e884d38c46b3,28dd9450ee6af9a13a2edc1d8f4cf6e14f297fadfc4a6942fb79c492c48a1b3c,e13d88f26e13e55727cb52e24d62d6d7b33c070d6f374ca99f2cb12d6209cc32,59257d89717758a17fc42327901a76458888859417519a6e6c3fdbea57e68ae2,aa8bde17326bd7a0b2f77efd1dd5bdf74d3caa0bd8780d2925f3b48b54d14fa0,aef02c58458ae0a3ae421b060405d2ba9744f384336b11beb58b599dfbc36c99,600f2363c33db4f685b60ef483d6ecaab38e8788fd0751ece871e13b1042fa59,0fd9273ad0b660c2489942e8b01197077d5009efe02cf089f0c6eb78cdadfb51,c4a794b6b914e713c392891b7c7ca73471bebbb3e5b07cba67b2162fc048cea5,87c66d253abf7faafed51be9557772e2a77f5494dff4f5d7065cc005e794629d
"1000000","130011","0","4","0","140000","0","0","0","0","50","31001","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130021","0","4","0","140000","0","0","0","0","50","31002","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130031","0","4","0","140000","0","0","0","0","50","31003","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130041","0","4","0","140000","0","0","0","0","50","31004","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130051","0","4","0","140000","0","0","0","0","50","31005","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130061","0","4","0","140000","0","0","0","0","50","31006","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130071","0","4","0","140000","0","0","0","0","50","31007","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130081","0","4","0","140000","0","0","0","0","50","31008","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130091","0","4","0","140000","0","0","0","0","50","31009","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130101","0","4","0","140000","0","0","0","0","50","31010","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130111","0","4","0","140000","0","0","0","0","50","31011","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130121","0","4","0","140000","0","0","0","0","50","31012","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130131","0","4","0","140000","0","0","0","0","50","31013","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130141","0","4","0","140000","0","0","0","0","50","31014","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130151","0","4","0","140000","0","0","0","0","50","31015","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130161","0","4","0","140000","0","0","0","0","50","31016","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130171","0","4","0","140000","0","0","0","0","50","31017","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130181","0","4","0","140000","0","0","0","0","50","31018","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130201","0","4","0","140000","0","0","0","0","50","31020","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130211","0","4","0","140000","0","0","0","0","50","31021","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130221","0","4","0","140000","0","0","0","0","50","31022","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130231","0","4","0","140000","0","0","0","0","50","31023","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130251","0","4","0","140000","0","0","0","0","50","31025","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130261","0","4","0","140000","0","0","0","0","50","31026","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130271","0","4","0","140000","0","0","0","0","50","31027","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130281","0","4","0","140000","0","0","0","0","50","31028","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130291","0","4","0","140000","0","0","0","0","50","31029","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130301","0","4","0","140000","0","0","0","0","50","31030","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130311","0","4","0","140000","0","0","0","0","50","31031","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130321","0","4","0","140000","0","0","0","0","50","31032","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130331","0","4","0","140000","0","0","0","0","50","31033","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130341","0","4","0","140000","0","0","0","0","50","31034","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130361","0","4","0","140000","0","0","0","0","50","31036","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130371","0","4","0","140000","0","0","0","0","50","31037","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130381","0","4","0","140000","0","0","0","0","50","31038","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130401","0","4","0","140000","0","0","0","0","50","31040","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130421","0","4","0","140000","0","0","0","0","50","31042","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130431","0","4","0","140000","0","0","0","0","50","31043","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130441","0","4","0","140000","0","0","0","0","50","31044","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130451","0","4","0","140000","0","0","0","0","50","31045","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130461","0","4","0","140000","0","0","0","0","50","31046","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130471","0","4","0","140000","0","0","0","0","50","31047","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130481","0","4","0","140000","0","0","0","0","50","31048","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130491","0","4","0","140000","0","0","0","0","50","31049","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130501","0","4","0","140000","0","0","0","0","50","31050","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130511","0","4","0","140000","0","0","0","0","50","31051","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130521","0","4","0","140000","0","0","0","0","50","31052","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130531","0","4","0","140000","0","0","0","0","50","31053","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130541","0","4","0","140000","0","0","0","0","50","31054","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130551","0","4","0","140000","0","0","0","0","50","31055","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130561","0","4","0","140000","0","0","0","0","50","31056","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130571","0","4","0","140000","0","0","0","0","50","31057","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130581","0","4","0","140000","0","0","0","0","50","31058","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130591","0","4","0","140000","0","0","0","0","50","31059","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130601","0","4","0","140000","0","0","0","0","50","31060","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130611","0","4","0","140000","0","0","0","0","50","31061","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130631","0","4","0","140000","0","0","0","0","50","31063","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130641","0","4","0","140000","0","0","0","0","50","31064","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130651","0","4","0","140000","0","0","0","0","50","31065","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130661","0","4","0","140000","0","0","0","0","50","31066","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130681","0","4","0","140000","0","0","0","0","50","31068","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130701","0","4","0","140000","0","0","0","0","50","31070","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130711","0","4","0","140000","0","0","0","0","50","31071","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130751","0","4","0","140000","0","0","0","0","50","31075","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000","130761","0","4","0","140000","0","0","0","0","50","31076","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
