61db056239b87841ae6a704795bfa8ef9891e144d891216a184b4f4f1de1295b,159aa7a0f22d94e4ee9ab9897f54272cd1cb62a2044aa63be15050412ac862d4,94edd336ceff264ec6ddda7f756e681981398c0519500aef3fb803fc4acf5c95,f9080faa75a43476b81df9bf4a7532459526578f1e532faf8e91e3f9b52340cc,66352193ba6282b1ade3224f11e59c0325d7808f9258ca44c6e9d6dd62eac552,affa493ba18402a30d1a11b3442c6cddc801b627f45aba2c1ffbf2d00b823e61,80abbe97b87c3e40fc2d57f3a602f2a134043db5d3f5c6e8fa179a89dc8a43bd,b910e3fe5f19c810b92a070796793cbd26fe4be20f2218b60893967839347fda,bdcd7f9eb811e0957fa197baaff3404b7ca0bca148db567471795773a730c988,0aa6f956a65c8e6e9ef99d662a9e13aa52b982c2826e48c559e64f993faf4183,f2eb6f8dfa42a5e3879e340f896bcdf869f3905d13d009cadb27bbb49d0d8ba9,ef1dca84a8cc356de5a2a1f32b800e2643379f6f691a21de16d796c5a165fe16,7ba40b13a4894c402c5750868c1571f2bdf14dde23f8a8201fe82495392b24a5,57f171785d3877620c1dadb58973e5312d1ee7ba6bdccebc4fac5be3c5d017be,1bd4245fafee92534002335d8b4e66dfc071c3e677660169d0e93e4f277118c1,5dacd85a44ba5706981fd048068ca091cf7b2d00eb55d86573f423395470c908,5384518f3d99ef4fa604800cae95c84344c3dc1ae5824c7d65d2ec276ffcaa33,5a9e41842a663874cd95cb133366865e4ccfa87c9e95928c4627df1fbbb9134c,1232557c902d1bf676b91eca457e70d432d523020dcc4ae398b9c6233339e78d,ad1ba6c646663542741674c6a91cb796e66fc8c955de549da91fa058f2961485,5442bd8c7b5e39afe80d312da6bb00303aa919d74ed5d93111b0ff1dac201d0c,4f7353f34c5a94353b190e0c84bbfe1edfa3fa7c26e4201a6a56b7074f1c9f28,f142d2101c22fcb7faaf4ab273fd61838af9deeb20c1d83aba7042d701d7b987,c7e278edc520b46c080b607aa948bc5254d30ba8fe8acba9426dd70577655c7d,5caa4fd1e788dca6217079ea466132a69fe9d3d4d3fd10fc832ebde66f151ae4,59081d40fdd61bcd9e3d94b7888e8dc1e6710669272e3aadd49a89b21c9bfc3b,e2a7a3745445edbd36ec5faa900d35a5046799553dcb3adaf704486d1366c480,1e1a126adcbe1b1c7bfe7ccf0b913a910eb4f0c9456430f69587fba0474f7cb7,3a1f7ae393dff763bd65545fbfce5f47c381137300a29eaaeeafe3851a99d01a,c312d1c97d1090e8ae1238627bdaa9c30b36a1b5d1a0bba38bc9b0a0d41144e9,c931bc98b6354da422ba5e27302085a00b50da0b5bb10d894ca88b610d8ee8d1,2551c06111c8160d2a0691c524fac32dcd039e2a6bc199d29766b23f93f0509a
"0","0","0","0","日和のエピソード第2話","0","0","0","0","1801","0","0","0","1287","0","0","0","15","0","1357","0","1001002","1001","0","0","0","2","1087","0","1224","0","0"
"0","0","0","0","日和のエピソード第3話","0","0","0","0","1801","0","0","0","1287","0","0","0","30","0","1357","0","1001003","1001","0","0","0","2","1087","0","1224","0","0"
"0","0","0","0","日和のエピソード第4話","0","0","0","0","1801","0","0","0","1287","0","0","0","30","0","1357","0","1001004","1001","0","0","0","2","1087","0","1224","0","0"
"0","0","0","0","日和のエピソード第5話","0","0","0","0","1801","0","0","0","1287","0","0","0","40","0","1357","0","1001005","1001","0","0","0","2","1087","0","1224","0","0"
"0","0","0","0","日和のエピソード第6話","0","0","0","0","1801","0","0","0","1287","0","0","0","60","0","1357","0","1001006","1001","0","0","0","2","1087","0","1224","0","0"
"0","0","0","0","日和のエピソード第7話","0","0","0","0","1801","0","0","0","1287","0","0","0","60","0","1357","0","1001007","1001","0","0","0","2","1087","0","1224","0","0"
"0","0","0","0","日和のエピソード第8話","0","0","0","0","1801","0","0","6","1287","0","0","0","90","10","1357","0","1001008","1001","0","0","0","2","1087","0","1224","0","0"
"0","0","0","0","日和のエピソード第9話","0","0","0","0","1801","0","0","0","1287","0","0","0","80","0","1357","0","1001009","1001","0","0","0","2","1087","0","1224","0","0"
"0","0","0","0","日和のエピソード第10話","0","0","0","0","1801","0","0","6","1287","0","0","0","80","40","1357","0","1001010","1001","0","0","0","2","1087","0","1224","0","0"
"0","0","0","0","日和のエピソード第11話","0","0","0","0","1801","0","0","6","1287","0","0","0","80","40","1357","0","1001011","1001","0","0","0","2","1087","0","1224","0","0"
"0","0","0","0","日和のエピソード第12話","0","0","0","0","1801","0","0","6","1287","0","0","0","200","60","1357","0","1001012","1001","0","0","0","2","1087","0","1224","0","0"
"0","0","0","0","優衣のエピソード第2話","0","0","0","0","1802","1364","0","0","1226","0","0","0","15","0","1289","0","1002002","1002","0","0","0","4","1088","0","1156","0","0"
"0","0","0","0","優衣のエピソード第3話","0","0","0","0","1802","1364","0","0","1226","0","0","0","30","0","1289","0","1002003","1002","0","0","0","4","1088","0","1156","0","0"
"0","0","0","0","優衣のエピソード第4話","0","0","0","0","1802","1364","0","0","1226","0","0","0","30","0","1289","0","1002004","1002","0","0","0","4","1088","0","1156","0","0"
"0","0","0","0","優衣のエピソード第5話","0","0","0","0","1802","1364","0","0","1226","0","0","0","40","0","1289","0","1002005","1002","0","0","0","4","1088","0","1156","0","0"
"0","0","0","0","優衣のエピソード第6話","0","0","0","0","1802","1364","0","0","1226","0","0","0","60","0","1289","0","1002006","1002","0","0","0","4","1088","0","1156","0","0"
"0","0","0","0","優衣のエピソード第7話","0","0","0","0","1802","1364","0","0","1226","0","0","0","60","0","1289","0","1002007","1002","0","0","0","4","1088","0","1156","0","0"
"0","0","0","0","優衣のエピソード第8話","0","0","0","0","1802","1364","0","11","1226","0","0","0","90","60","1289","0","1002008","1002","0","0","0","4","1088","0","1156","0","0"
"0","0","0","0","優衣のエピソード第9話","0","0","0","0","1802","1364","0","0","1226","0","0","0","80","0","1289","0","1002009","1002","0","0","0","4","1088","0","1156","0","0"
