5a5a26e1c248a71a14bf7cfbee7969074503234a1ba8ade694ca9f7629161b30,f435a2a237bef0b6837a91a8a83e9042de0bb7e1b2c85629b4a2263df784018e,af1eddbd76850256c022a5a00262168dd41a5a6df491c76dd5760a9b882b5949,31d035ee162afa1d4d04d1664b2486cfb4d5b4520f83b68d4bcfa62d32998df9,530753849d744b0b3e5449037362b047e3ef7c89eb33d85ede5725e2e82ebe5f,ce8bc0df5d5c3686956dfee60b235a0d367afaac8defe844d5612a1fbf4ba2eb,99fcfc9caedf2dc8b6a18577aa7106ad0321fd518861c76486a7d34f8cf1268b,63b7c99d6c2dc38fb1d46a4b0b398023dd479923237751319c2f9c260a1105d5,9ab70afe1c5611b43b3cd1a34b8775f581c07d83694ca8c4bdb08048352faca8,f5cf2463b9522d65b10015e2c060baad70092eaab98eb6e119b5d87affe4ee88,23b282c87b6abe21adfe9f035497751988113b5da7300123eba19d91f457e021,9ff25f576897a29169263400d4a2a267e21c216033ec7859c9e8f5926decd097,cf468cc0c1eb072c2339d5150fcfc0b0c36bbdf28c8bd45203f35fa64970d888,f06dbffc1b63880ad88cd3cf65a7b2fd525e8d6a21dcfb68a11844795d72cce0,cee72306a6bbb3f028755ab16d4b68585f3298e67b78af4a1ce2b3b30caaaf08,44818377353dd8655b5039bcdbecce912e30b999b900a580e7c91a720d384267,ac913cab6539c71ad1551181902d9a0bc6c7aaabece6c802e2e7ac28b1047b82,fc00defcd79993784c9d00086fb6529c8038a59d1e77bcc9f3cad5e059f5cfa6,a46e7e55d06106ad8841e26c103be2157d411bdaf124c5a82a190517524a732f,207000211493db84c93a8123ae01d86931b8c8dc13c3d59dea8f50e0c03b4d44,b504b93db0f96e8341ba4c5f09b256669250664eabace70ca2a225c2cb2ee3da,1ecbe2384e491d2e1f5a7058309e28114a634771c686ac3b18e8b406380bc158,4dabd30a0c5a0cd9ff20cb7f5c500929301cd80c52cef996863fb620b8aac853,c309d4a85ebb41cad46c15b0da656ec5ac297826159959249ffba6a3dd34448f,25e14a5367e1fce9c39d434cf203576429cc085c97821c10c9f56e673fd28a73,a7b6463cf1658815566cc459bd26a662287010bbe6b1f92015d7abab1d6e033c,de40697acf41e247a5976ca15558c7faeeb32fa53360f67b68814514f6ae9312
"2019-12-20 05:00:00","30109001","0","107","0","0","2020-01-04 04:59:59","100","0","0","0","0","0","4","期間中に4日間ログインしよう","8011","30109001","0","1","0","1","0","0","9","0","0","1"
"2019-12-20 05:00:00","30109002","801","107","0","0","2020-01-04 04:59:59","101","0","0","0","1","0","1","メインストーリー第1章第1話を読もう","8008","30109002","0","1","0","1","0","0","9","0","0","2001001"
"2019-12-20 05:00:00","30109003","101","107","0","0","2020-01-04 04:59:59","102","0","0","0","1","0","1","期間中にサポートをレンタルしてクエストをクリアしよう","1012","30109003","0","1","0","1","0","0","9","0","0","1"
"2019-12-20 05:00:00","30109004","101","107","0","0","2020-01-04 04:59:59","103","0","0","0","1","0","1","メインクエスト6-1（NORMAL）をクリアしよう","1001","30109004","0","1","0","1","0","0","9","0","0","11006001"
"2019-12-20 05:00:00","30109005","101","107","0","0","2020-01-04 04:59:59","104","0","0","0","1","0","40","プレイヤーLvを40にしよう","8002","30109005","0","1","0","1","0","0","9","0","0","0"
"2019-12-20 05:00:00","30109006","0","107","0","9","2020-01-04 04:59:59","105","0","0","0","0","0","5","期間中に初心者ミッションを全てクリアしよう","8010","30109006","0","1","0","1","0","0","9","0","0","1"
"2019-12-20 05:00:00","30110001","907","107","0","0","2020-01-04 04:59:59","200","0","0","0","0","0","1","期間中に初心者プレイヤー1人とフレンドになろう","6017","30110001","0","1","0","1","0","0","10","0","0","0"
"2019-12-20 05:00:00","30110002","907","107","0","0","2020-01-04 04:59:59","200","0","0","0","0","0","2","期間中に初心者プレイヤー2人とフレンドになろう","6017","30110001","0","1","0","1","0","0","10","0","0","0"
"2019-12-20 05:00:00","30110003","907","107","0","0","2020-01-04 04:59:59","200","0","0","0","0","0","3","期間中に初心者プレイヤー3人とフレンドになろう","6017","30110001","0","1","0","1","0","0","10","0","0","0"
"2019-12-20 05:00:00","30110004","907","107","0","0","2020-01-04 04:59:59","200","0","0","0","0","0","4","期間中に初心者プレイヤー4人とフレンドになろう","6017","30110001","0","1","0","1","0","0","10","0","0","0"
"2019-12-20 05:00:00","30110005","907","107","0","0","2020-01-04 04:59:59","200","0","0","0","0","0","5","期間中に初心者プレイヤー5人とフレンドになろう","6017","30110001","0","1","0","1","0","0","10","0","0","0"
"2019-12-20 05:00:00","30110006","0","107","0","0","2020-01-10 11:59:59","210","0","0","0","0","0","1","期間中にフレンドになった初心者の初心者ミッション達成を見守ろう（1人目）","6018","30110006","0","1","0","1","0","0","10","0","0","1"
"2019-12-20 05:00:00","30110007","0","107","0","0","2020-01-10 11:59:59","210","0","0","0","0","0","2","期間中にフレンドになった初心者の初心者ミッション達成を見守ろう（2人目）","6018","30110006","0","1","0","1","0","0","10","0","0","1"
"2019-12-20 05:00:00","30110008","0","107","0","0","2020-01-10 11:59:59","210","0","0","0","0","0","3","期間中にフレンドになった初心者の初心者ミッション達成を見守ろう（3人目）","6018","30110006","0","1","0","1","0","0","10","0","0","1"
"2019-12-20 05:00:00","30110009","0","107","0","0","2020-01-10 11:59:59","210","0","0","0","0","0","4","期間中にフレンドになった初心者の初心者ミッション達成を見守ろう（4人目）","6018","30110006","0","1","0","1","0","0","10","0","0","1"
"2019-12-20 05:00:00","30110010","0","107","0","0","2020-01-10 11:59:59","210","0","0","0","0","0","5","期間中にフレンドになった初心者の初心者ミッション達成を見守ろう（5人目）","6018","30110006","0","1","0","1","0","0","10","0","0","1"
