event_id,system_name,tutorial_quest_id,tutorial_chara_index,tutorial_story_id
"10053","신뢰도","10053102","1","6017101"
"10088","신뢰도","10088106","1","6088201"
"10090","신뢰도","10090104","1","6090101"
"10093","신뢰도","10093108","1","6066101"
"10094","신뢰도","10094102","1","6094101"
"10095","신뢰도","10095103","1","6068101"
"10100","신뢰도","10100103","1","6100101"
"10102","신뢰도","10102106","1","6102101"
"10103","신뢰도","10103105","1","6076101"
"10104","신뢰도","10104114","1","6104101"
"10105","신뢰도","10105114","1","6078101"
"20015","신뢰도","0","1","0"
"20017","신뢰도","0","1","0"
"20018","신뢰도","0","1","0"
"20019","신뢰도","0","1","0"
"20020","신뢰도","0","1","0"
"20022","신뢰도","0","1","0"
"20023","신뢰도","0","1","0"
"20024","신뢰도","0","1","0"
"20025","신뢰도","0","1","0"
"20026","신뢰도","0","1","0"
"20028","신뢰도","0","1","0"
"20029","신뢰도","0","1","0"
"20030","신뢰도","0","1","0"
"20031","신뢰도","0","1","0"
"20032","신뢰도","0","1","0"
"20035","신뢰도","0","1","0"
